Timestamp;Object_Id;MQ 9.1;;Object_Id_1;MQ 9.2;
03.01.2023 05:00;MQ 9.1 NÜg Ri Innenstadt;69;;MQ 9.2 NÜg Ri Neckarau;42;
03.01.2023 06:00;MQ 9.1 NÜg Ri Innenstadt;197;;MQ 9.2 NÜg Ri Neckarau;165;
03.01.2023 07:00;MQ 9.1 NÜg Ri Innenstadt;308;;MQ 9.2 NÜg Ri Neckarau;221;
03.01.2023 08:00;MQ 9.1 NÜg Ri Innenstadt;467;;MQ 9.2 NÜg Ri Neckarau;346;
03.01.2023 09:00;MQ 9.1 NÜg Ri Innenstadt;586;;MQ 9.2 NÜg Ri Neckarau;399;
03.01.2023 10:00;MQ 9.1 NÜg Ri Innenstadt;617;;MQ 9.2 NÜg Ri Neckarau;398;
03.01.2023 11:00;MQ 9.1 NÜg Ri Innenstadt;593;;MQ 9.2 NÜg Ri Neckarau;478;
03.01.2023 12:00;MQ 9.1 NÜg Ri Innenstadt;700;;MQ 9.2 NÜg Ri Neckarau;532;
03.01.2023 13:00;MQ 9.1 NÜg Ri Innenstadt;694;;MQ 9.2 NÜg Ri Neckarau;558;
03.01.2023 14:00;MQ 9.1 NÜg Ri Innenstadt;693;;MQ 9.2 NÜg Ri Neckarau;587;
03.01.2023 15:00;MQ 9.1 NÜg Ri Innenstadt;741;;MQ 9.2 NÜg Ri Neckarau;602;
03.01.2023 16:00;MQ 9.1 NÜg Ri Innenstadt;792;;MQ 9.2 NÜg Ri Neckarau;671;
03.01.2023 17:00;MQ 9.1 NÜg Ri Innenstadt;754;;MQ 9.2 NÜg Ri Neckarau;633;
03.01.2023 18:00;MQ 9.1 NÜg Ri Innenstadt;704;;MQ 9.2 NÜg Ri Neckarau;599;
03.01.2023 19:00;MQ 9.1 NÜg Ri Innenstadt;577;;MQ 9.2 NÜg Ri Neckarau;511;
03.01.2023 20:00;MQ 9.1 NÜg Ri Innenstadt;389;;MQ 9.2 NÜg Ri Neckarau;453;
03.01.2023 21:00;MQ 9.1 NÜg Ri Innenstadt;328;;MQ 9.2 NÜg Ri Neckarau;344;
03.01.2023 22:00;MQ 9.1 NÜg Ri Innenstadt;251;;MQ 9.2 NÜg Ri Neckarau;278;
03.01.2023 23:00;MQ 9.1 NÜg Ri Innenstadt;190;;MQ 9.2 NÜg Ri Neckarau;254;
03.01.2023 23:59;MQ 9.1 NÜg Ri Innenstadt;116;;MQ 9.2 NÜg Ri Neckarau;153;
04.01.2023 01:00;MQ 9.1 NÜg Ri Innenstadt;67;;MQ 9.2 NÜg Ri Neckarau;82;
04.01.2023 02:00;MQ 9.1 NÜg Ri Innenstadt;53;;MQ 9.2 NÜg Ri Neckarau;58;
04.01.2023 03:00;MQ 9.1 NÜg Ri Innenstadt;48;;MQ 9.2 NÜg Ri Neckarau;35;
04.01.2023 04:00;MQ 9.1 NÜg Ri Innenstadt;44;;MQ 9.2 NÜg Ri Neckarau;29;
04.01.2023 05:00;MQ 9.1 NÜg Ri Innenstadt;64;;MQ 9.2 NÜg Ri Neckarau;47;
04.01.2023 06:00;MQ 9.1 NÜg Ri Innenstadt;161;;MQ 9.2 NÜg Ri Neckarau;150;
04.01.2023 07:00;MQ 9.1 NÜg Ri Innenstadt;279;;MQ 9.2 NÜg Ri Neckarau;218;
04.01.2023 08:00;MQ 9.1 NÜg Ri Innenstadt;531;;MQ 9.2 NÜg Ri Neckarau;339;
04.01.2023 09:00;MQ 9.1 NÜg Ri Innenstadt;615;;MQ 9.2 NÜg Ri Neckarau;405;
04.01.2023 10:00;MQ 9.1 NÜg Ri Innenstadt;621;;MQ 9.2 NÜg Ri Neckarau;483;
04.01.2023 11:00;MQ 9.1 NÜg Ri Innenstadt;833;;MQ 9.2 NÜg Ri Neckarau;565;
04.01.2023 12:00;MQ 9.1 NÜg Ri Innenstadt;670;;MQ 9.2 NÜg Ri Neckarau;547;
04.01.2023 13:00;MQ 9.1 NÜg Ri Innenstadt;715;;MQ 9.2 NÜg Ri Neckarau;574;
04.01.2023 14:00;MQ 9.1 NÜg Ri Innenstadt;704;;MQ 9.2 NÜg Ri Neckarau;622;
04.01.2023 15:00;MQ 9.1 NÜg Ri Innenstadt;726;;MQ 9.2 NÜg Ri Neckarau;611;
04.01.2023 16:00;MQ 9.1 NÜg Ri Innenstadt;748;;MQ 9.2 NÜg Ri Neckarau;622;
04.01.2023 17:00;MQ 9.1 NÜg Ri Innenstadt;747;;MQ 9.2 NÜg Ri Neckarau;612;
04.01.2023 18:00;MQ 9.1 NÜg Ri Innenstadt;719;;MQ 9.2 NÜg Ri Neckarau;602;
04.01.2023 19:00;MQ 9.1 NÜg Ri Innenstadt;627;;MQ 9.2 NÜg Ri Neckarau;524;
04.01.2023 20:00;MQ 9.1 NÜg Ri Innenstadt;427;;MQ 9.2 NÜg Ri Neckarau;401;
04.01.2023 21:00;MQ 9.1 NÜg Ri Innenstadt;340;;MQ 9.2 NÜg Ri Neckarau;366;
04.01.2023 22:00;MQ 9.1 NÜg Ri Innenstadt;254;;MQ 9.2 NÜg Ri Neckarau;283;
04.01.2023 23:00;MQ 9.1 NÜg Ri Innenstadt;216;;MQ 9.2 NÜg Ri Neckarau;293;
04.01.2023 23:59;MQ 9.1 NÜg Ri Innenstadt;134;;MQ 9.2 NÜg Ri Neckarau;158;
05.01.2023 01:00;MQ 9.1 NÜg Ri Innenstadt;82;;MQ 9.2 NÜg Ri Neckarau;81;
05.01.2023 02:00;MQ 9.1 NÜg Ri Innenstadt;48;;MQ 9.2 NÜg Ri Neckarau;41;
05.01.2023 03:00;MQ 9.1 NÜg Ri Innenstadt;35;;MQ 9.2 NÜg Ri Neckarau;37;
05.01.2023 04:00;MQ 9.1 NÜg Ri Innenstadt;50;;MQ 9.2 NÜg Ri Neckarau;37;
05.01.2023 05:00;MQ 9.1 NÜg Ri Innenstadt;92;;MQ 9.2 NÜg Ri Neckarau;34;
05.01.2023 06:00;MQ 9.1 NÜg Ri Innenstadt;177;;MQ 9.2 NÜg Ri Neckarau;159;
05.01.2023 07:00;MQ 9.1 NÜg Ri Innenstadt;313;;MQ 9.2 NÜg Ri Neckarau;189;
05.01.2023 08:00;MQ 9.1 NÜg Ri Innenstadt;532;;MQ 9.2 NÜg Ri Neckarau;325;
05.01.2023 09:00;MQ 9.1 NÜg Ri Innenstadt;632;;MQ 9.2 NÜg Ri Neckarau;386;
05.01.2023 10:00;MQ 9.1 NÜg Ri Innenstadt;623;;MQ 9.2 NÜg Ri Neckarau;492;
05.01.2023 11:00;MQ 9.1 NÜg Ri Innenstadt;621;;MQ 9.2 NÜg Ri Neckarau;539;
05.01.2023 12:00;MQ 9.1 NÜg Ri Innenstadt;734;;MQ 9.2 NÜg Ri Neckarau;589;
05.01.2023 13:00;MQ 9.1 NÜg Ri Innenstadt;772;;MQ 9.2 NÜg Ri Neckarau;621;
05.01.2023 14:00;MQ 9.1 NÜg Ri Innenstadt;761;;MQ 9.2 NÜg Ri Neckarau;645;
05.01.2023 15:00;MQ 9.1 NÜg Ri Innenstadt;829;;MQ 9.2 NÜg Ri Neckarau;599;
05.01.2023 16:00;MQ 9.1 NÜg Ri Innenstadt;784;;MQ 9.2 NÜg Ri Neckarau;690;
05.01.2023 17:00;MQ 9.1 NÜg Ri Innenstadt;803;;MQ 9.2 NÜg Ri Neckarau;648;
05.01.2023 18:00;MQ 9.1 NÜg Ri Innenstadt;750;;MQ 9.2 NÜg Ri Neckarau;637;
05.01.2023 19:00;MQ 9.1 NÜg Ri Innenstadt;658;;MQ 9.2 NÜg Ri Neckarau;550;
05.01.2023 20:00;MQ 9.1 NÜg Ri Innenstadt;492;;MQ 9.2 NÜg Ri Neckarau;535;
05.01.2023 21:00;MQ 9.1 NÜg Ri Innenstadt;394;;MQ 9.2 NÜg Ri Neckarau;421;
05.01.2023 22:00;MQ 9.1 NÜg Ri Innenstadt;276;;MQ 9.2 NÜg Ri Neckarau;281;
05.01.2023 23:00;MQ 9.1 NÜg Ri Innenstadt;227;;MQ 9.2 NÜg Ri Neckarau;287;
05.01.2023 23:59;MQ 9.1 NÜg Ri Innenstadt;166;;MQ 9.2 NÜg Ri Neckarau;220;
06.01.2023 01:00;MQ 9.1 NÜg Ri Innenstadt;131;;MQ 9.2 NÜg Ri Neckarau;138;
06.01.2023 02:00;MQ 9.1 NÜg Ri Innenstadt;88;;MQ 9.2 NÜg Ri Neckarau;73;
06.01.2023 03:00;MQ 9.1 NÜg Ri Innenstadt;83;;MQ 9.2 NÜg Ri Neckarau;91;
06.01.2023 04:00;MQ 9.1 NÜg Ri Innenstadt;72;;MQ 9.2 NÜg Ri Neckarau;53;
06.01.2023 05:00;MQ 9.1 NÜg Ri Innenstadt;82;;MQ 9.2 NÜg Ri Neckarau;48;
06.01.2023 06:00;MQ 9.1 NÜg Ri Innenstadt;145;;MQ 9.2 NÜg Ri Neckarau;79;
06.01.2023 07:00;MQ 9.1 NÜg Ri Innenstadt;139;;MQ 9.2 NÜg Ri Neckarau;78;
06.01.2023 08:00;MQ 9.1 NÜg Ri Innenstadt;160;;MQ 9.2 NÜg Ri Neckarau;69;
06.01.2023 09:00;MQ 9.1 NÜg Ri Innenstadt;181;;MQ 9.2 NÜg Ri Neckarau;122;
06.01.2023 10:00;MQ 9.1 NÜg Ri Innenstadt;306;;MQ 9.2 NÜg Ri Neckarau;175;
06.01.2023 11:00;MQ 9.1 NÜg Ri Innenstadt;427;;MQ 9.2 NÜg Ri Neckarau;240;
06.01.2023 12:00;MQ 9.1 NÜg Ri Innenstadt;420;;MQ 9.2 NÜg Ri Neckarau;307;
06.01.2023 13:00;MQ 9.1 NÜg Ri Innenstadt;397;;MQ 9.2 NÜg Ri Neckarau;376;
06.01.2023 14:00;MQ 9.1 NÜg Ri Innenstadt;448;;MQ 9.2 NÜg Ri Neckarau;399;
06.01.2023 15:00;MQ 9.1 NÜg Ri Innenstadt;514;;MQ 9.2 NÜg Ri Neckarau;475;
06.01.2023 16:00;MQ 9.1 NÜg Ri Innenstadt;475;;MQ 9.2 NÜg Ri Neckarau;444;
06.01.2023 17:00;MQ 9.1 NÜg Ri Innenstadt;462;;MQ 9.2 NÜg Ri Neckarau;479;
06.01.2023 18:00;MQ 9.1 NÜg Ri Innenstadt;535;;MQ 9.2 NÜg Ri Neckarau;480;
06.01.2023 19:00;MQ 9.1 NÜg Ri Innenstadt;478;;MQ 9.2 NÜg Ri Neckarau;477;
06.01.2023 20:00;MQ 9.1 NÜg Ri Innenstadt;394;;MQ 9.2 NÜg Ri Neckarau;412;
06.01.2023 21:00;MQ 9.1 NÜg Ri Innenstadt;332;;MQ 9.2 NÜg Ri Neckarau;348;
06.01.2023 22:00;MQ 9.1 NÜg Ri Innenstadt;296;;MQ 9.2 NÜg Ri Neckarau;301;
06.01.2023 23:00;MQ 9.1 NÜg Ri Innenstadt;278;;MQ 9.2 NÜg Ri Neckarau;279;
06.01.2023 23:59;MQ 9.1 NÜg Ri Innenstadt;214;;MQ 9.2 NÜg Ri Neckarau;235;
07.01.2023 01:00;MQ 9.1 NÜg Ri Innenstadt;162;;MQ 9.2 NÜg Ri Neckarau;179;
07.01.2023 02:00;MQ 9.1 NÜg Ri Innenstadt;116;;MQ 9.2 NÜg Ri Neckarau;125;
07.01.2023 03:00;MQ 9.1 NÜg Ri Innenstadt;81;;MQ 9.2 NÜg Ri Neckarau;94;
07.01.2023 04:00;MQ 9.1 NÜg Ri Innenstadt;55;;MQ 9.2 NÜg Ri Neckarau;60;
07.01.2023 05:00;MQ 9.1 NÜg Ri Innenstadt;68;;MQ 9.2 NÜg Ri Neckarau;68;
07.01.2023 06:00;MQ 9.1 NÜg Ri Innenstadt;92;;MQ 9.2 NÜg Ri Neckarau;99;
07.01.2023 07:00;MQ 9.1 NÜg Ri Innenstadt;118;;MQ 9.2 NÜg Ri Neckarau;92;
07.01.2023 08:00;MQ 9.1 NÜg Ri Innenstadt;172;;MQ 9.2 NÜg Ri Neckarau;139;
07.01.2023 09:00;MQ 9.1 NÜg Ri Innenstadt;266;;MQ 9.2 NÜg Ri Neckarau;206;
07.01.2023 10:00;MQ 9.1 NÜg Ri Innenstadt;436;;MQ 9.2 NÜg Ri Neckarau;289;
07.01.2023 11:00;MQ 9.1 NÜg Ri Innenstadt;588;;MQ 9.2 NÜg Ri Neckarau;497;
07.01.2023 12:00;MQ 9.1 NÜg Ri Innenstadt;638;;MQ 9.2 NÜg Ri Neckarau;531;
