Timestamp;Object_Id;Plausibilisiert 60min.Zählung Kfz[Fzg/h];dto_VehClass1Long.dto_VehClass1Long;.;dto_VehClass1Long.dto_VehClass1Long;dto_VehClass1Long.dto_VehClass1Long
11.09.2023 21:00;MQ 7.1 CSB Ri Neckarau;838;;MQ 7.2 CSB Ri Feudenheim;1.087,00;
11.09.2023 22:00;MQ 7.1 CSB Ri Neckarau;637;;MQ 7.2 CSB Ri Feudenheim;834;
11.09.2023 23:00;MQ 7.1 CSB Ri Neckarau;413;;MQ 7.2 CSB Ri Feudenheim;603;
11.09.2023 23:59;MQ 7.1 CSB Ri Neckarau;238;;MQ 7.2 CSB Ri Feudenheim;304;
12.09.2023 01:00;MQ 7.1 CSB Ri Neckarau;145;;MQ 7.2 CSB Ri Feudenheim;169;
12.09.2023 02:00;MQ 7.1 CSB Ri Neckarau;94;;MQ 7.2 CSB Ri Feudenheim;109;
12.09.2023 03:00;MQ 7.1 CSB Ri Neckarau;85;;MQ 7.2 CSB Ri Feudenheim;68;
12.09.2023 04:00;MQ 7.1 CSB Ri Neckarau;83;;MQ 7.2 CSB Ri Feudenheim;91;
12.09.2023 05:00;MQ 7.1 CSB Ri Neckarau;149;;MQ 7.2 CSB Ri Feudenheim;283;
12.09.2023 06:00;MQ 7.1 CSB Ri Neckarau;731;;MQ 7.2 CSB Ri Feudenheim;991;
12.09.2023 07:00;MQ 7.1 CSB Ri Neckarau;1.450,00;;MQ 7.2 CSB Ri Feudenheim;1.479,00;
12.09.2023 08:00;MQ 7.1 CSB Ri Neckarau;2.421,00;;MQ 7.2 CSB Ri Feudenheim;2.448,00;
12.09.2023 09:00;MQ 7.1 CSB Ri Neckarau;2.246,00;;MQ 7.2 CSB Ri Feudenheim;2.039,00;
12.09.2023 10:00;MQ 7.1 CSB Ri Neckarau;1.603,00;;MQ 7.2 CSB Ri Feudenheim;1.704,00;
12.09.2023 11:00;MQ 7.1 CSB Ri Neckarau;1.504,00;;MQ 7.2 CSB Ri Feudenheim;1.629,00;
12.09.2023 12:00;MQ 7.1 CSB Ri Neckarau;1.503,00;;MQ 7.2 CSB Ri Feudenheim;1.585,00;
12.09.2023 13:00;MQ 7.1 CSB Ri Neckarau;1.559,00;;MQ 7.2 CSB Ri Feudenheim;1.802,00;
12.09.2023 14:00;MQ 7.1 CSB Ri Neckarau;1.769,00;;MQ 7.2 CSB Ri Feudenheim;1.966,00;
12.09.2023 15:00;MQ 7.1 CSB Ri Neckarau;2.053,00;;MQ 7.2 CSB Ri Feudenheim;2.186,00;
12.09.2023 16:00;MQ 7.1 CSB Ri Neckarau;2.334,00;;MQ 7.2 CSB Ri Feudenheim;2.224,00;
12.09.2023 17:00;MQ 7.1 CSB Ri Neckarau;2.401,00;;MQ 7.2 CSB Ri Feudenheim;2.508,00;
12.09.2023 18:00;MQ 7.1 CSB Ri Neckarau;2.085,00;;MQ 7.2 CSB Ri Feudenheim;2.610,00;
12.09.2023 19:00;MQ 7.1 CSB Ri Neckarau;1.613,00;;MQ 7.2 CSB Ri Feudenheim;2.000,00;
12.09.2023 20:00;MQ 7.1 CSB Ri Neckarau;1.105,00;;MQ 7.2 CSB Ri Feudenheim;1.469,00;
12.09.2023 21:00;MQ 7.1 CSB Ri Neckarau;813;;MQ 7.2 CSB Ri Feudenheim;1.112,00;
12.09.2023 22:00;MQ 7.1 CSB Ri Neckarau;673;;MQ 7.2 CSB Ri Feudenheim;824;
12.09.2023 23:00;MQ 7.1 CSB Ri Neckarau;422;;MQ 7.2 CSB Ri Feudenheim;628;
12.09.2023 23:59;MQ 7.1 CSB Ri Neckarau;248;;MQ 7.2 CSB Ri Feudenheim;324;
13.09.2023 01:00;MQ 7.1 CSB Ri Neckarau;138;;MQ 7.2 CSB Ri Feudenheim;175;
13.09.2023 02:00;MQ 7.1 CSB Ri Neckarau;99;;MQ 7.2 CSB Ri Feudenheim;146;
13.09.2023 03:00;MQ 7.1 CSB Ri Neckarau;71;;MQ 7.2 CSB Ri Feudenheim;76;
13.09.2023 04:00;MQ 7.1 CSB Ri Neckarau;67;;MQ 7.2 CSB Ri Feudenheim;96;
13.09.2023 05:00;MQ 7.1 CSB Ri Neckarau;174;;MQ 7.2 CSB Ri Feudenheim;263;
13.09.2023 06:00;MQ 7.1 CSB Ri Neckarau;716;;MQ 7.2 CSB Ri Feudenheim;948;
13.09.2023 07:00;MQ 7.1 CSB Ri Neckarau;1.484,00;;MQ 7.2 CSB Ri Feudenheim;1.479,00;
13.09.2023 08:00;MQ 7.1 CSB Ri Neckarau;2.346,00;;MQ 7.2 CSB Ri Feudenheim;2.350,00;
13.09.2023 09:00;MQ 7.1 CSB Ri Neckarau;2.333,00;;MQ 7.2 CSB Ri Feudenheim;2.133,00;
13.09.2023 10:00;MQ 7.1 CSB Ri Neckarau;1.623,00;;MQ 7.2 CSB Ri Feudenheim;1.795,00;
13.09.2023 11:00;MQ 7.1 CSB Ri Neckarau;1.402,00;;MQ 7.2 CSB Ri Feudenheim;1.576,00;
13.09.2023 12:00;MQ 7.1 CSB Ri Neckarau;1.488,00;;MQ 7.2 CSB Ri Feudenheim;1.617,00;
13.09.2023 13:00;MQ 7.1 CSB Ri Neckarau;1.621,00;;MQ 7.2 CSB Ri Feudenheim;1.814,00;
13.09.2023 14:00;MQ 7.1 CSB Ri Neckarau;1.801,00;;MQ 7.2 CSB Ri Feudenheim;2.054,00;
13.09.2023 15:00;MQ 7.1 CSB Ri Neckarau;2.082,00;;MQ 7.2 CSB Ri Feudenheim;2.203,00;
13.09.2023 16:00;MQ 7.1 CSB Ri Neckarau;2.217,00;;MQ 7.2 CSB Ri Feudenheim;2.238,00;
13.09.2023 17:00;MQ 7.1 CSB Ri Neckarau;2.339,00;;MQ 7.2 CSB Ri Feudenheim;2.543,00;
13.09.2023 18:00;MQ 7.1 CSB Ri Neckarau;2.185,00;;MQ 7.2 CSB Ri Feudenheim;2.410,00;
13.09.2023 19:00;MQ 7.1 CSB Ri Neckarau;1.729,00;;MQ 7.2 CSB Ri Feudenheim;2.055,00;
13.09.2023 20:00;MQ 7.1 CSB Ri Neckarau;1.097,00;;MQ 7.2 CSB Ri Feudenheim;1.512,00;
13.09.2023 21:00;MQ 7.1 CSB Ri Neckarau;902;;MQ 7.2 CSB Ri Feudenheim;1.102,00;
13.09.2023 22:00;MQ 7.1 CSB Ri Neckarau;752;;MQ 7.2 CSB Ri Feudenheim;900;
13.09.2023 23:00;MQ 7.1 CSB Ri Neckarau;545;;MQ 7.2 CSB Ri Feudenheim;716;
13.09.2023 23:59;MQ 7.1 CSB Ri Neckarau;260;;MQ 7.2 CSB Ri Feudenheim;331;
14.09.2023 01:00;MQ 7.1 CSB Ri Neckarau;173;;MQ 7.2 CSB Ri Feudenheim;166;
14.09.2023 02:00;MQ 7.1 CSB Ri Neckarau;96;;MQ 7.2 CSB Ri Feudenheim;145;
14.09.2023 03:00;MQ 7.1 CSB Ri Neckarau;69;;MQ 7.2 CSB Ri Feudenheim;84;
14.09.2023 04:00;MQ 7.1 CSB Ri Neckarau;79;;MQ 7.2 CSB Ri Feudenheim;76;
14.09.2023 05:00;MQ 7.1 CSB Ri Neckarau;154;;MQ 7.2 CSB Ri Feudenheim;266;
14.09.2023 06:00;MQ 7.1 CSB Ri Neckarau;748;;MQ 7.2 CSB Ri Feudenheim;967;
14.09.2023 07:00;MQ 7.1 CSB Ri Neckarau;1.389,00;;MQ 7.2 CSB Ri Feudenheim;1.512,00;
14.09.2023 08:00;MQ 7.1 CSB Ri Neckarau;2.340,00;;MQ 7.2 CSB Ri Feudenheim;2.429,00;
14.09.2023 09:00;MQ 7.1 CSB Ri Neckarau;2.291,00;;MQ 7.2 CSB Ri Feudenheim;2.037,00;
14.09.2023 10:00;MQ 7.1 CSB Ri Neckarau;1.681,00;;MQ 7.2 CSB Ri Feudenheim;1.831,00;
14.09.2023 11:00;MQ 7.1 CSB Ri Neckarau;1.580,00;;MQ 7.2 CSB Ri Feudenheim;1.635,00;
14.09.2023 12:00;MQ 7.1 CSB Ri Neckarau;1.513,00;;MQ 7.2 CSB Ri Feudenheim;1.660,00;
14.09.2023 13:00;MQ 7.1 CSB Ri Neckarau;1.609,00;;MQ 7.2 CSB Ri Feudenheim;1.764,00;
14.09.2023 14:00;MQ 7.1 CSB Ri Neckarau;1.828,00;;MQ 7.2 CSB Ri Feudenheim;2.005,00;
14.09.2023 15:00;MQ 7.1 CSB Ri Neckarau;2.046,00;;MQ 7.2 CSB Ri Feudenheim;2.073,00;
14.09.2023 16:00;MQ 7.1 CSB Ri Neckarau;2.243,00;;MQ 7.2 CSB Ri Feudenheim;2.269,00;
14.09.2023 17:00;MQ 7.1 CSB Ri Neckarau;2.451,00;;MQ 7.2 CSB Ri Feudenheim;2.512,00;
14.09.2023 18:00;MQ 7.1 CSB Ri Neckarau;2.255,00;;MQ 7.2 CSB Ri Feudenheim;2.483,00;
14.09.2023 19:00;MQ 7.1 CSB Ri Neckarau;1.771,00;;MQ 7.2 CSB Ri Feudenheim;2.049,00;
14.09.2023 20:00;MQ 7.1 CSB Ri Neckarau;1.172,00;;MQ 7.2 CSB Ri Feudenheim;1.578,00;
14.09.2023 21:00;MQ 7.1 CSB Ri Neckarau;886;;MQ 7.2 CSB Ri Feudenheim;1.173,00;
14.09.2023 22:00;MQ 7.1 CSB Ri Neckarau;708;;MQ 7.2 CSB Ri Feudenheim;968;
14.09.2023 23:00;MQ 7.1 CSB Ri Neckarau;545;;MQ 7.2 CSB Ri Feudenheim;767;
14.09.2023 23:59;MQ 7.1 CSB Ri Neckarau;285;;MQ 7.2 CSB Ri Feudenheim;392;
15.09.2023 01:00;MQ 7.1 CSB Ri Neckarau;152;;MQ 7.2 CSB Ri Feudenheim;195;
15.09.2023 02:00;MQ 7.1 CSB Ri Neckarau;82;;MQ 7.2 CSB Ri Feudenheim;137;
15.09.2023 03:00;MQ 7.1 CSB Ri Neckarau;71;;MQ 7.2 CSB Ri Feudenheim;93;
15.09.2023 04:00;MQ 7.1 CSB Ri Neckarau;84;;MQ 7.2 CSB Ri Feudenheim;108;
15.09.2023 05:00;MQ 7.1 CSB Ri Neckarau;176;;MQ 7.2 CSB Ri Feudenheim;275;
15.09.2023 06:00;MQ 7.1 CSB Ri Neckarau;712;;MQ 7.2 CSB Ri Feudenheim;897;
15.09.2023 07:00;MQ 7.1 CSB Ri Neckarau;1.299,00;;MQ 7.2 CSB Ri Feudenheim;1.361,00;
15.09.2023 08:00;MQ 7.1 CSB Ri Neckarau;2.140,00;;MQ 7.2 CSB Ri Feudenheim;2.238,00;
15.09.2023 09:00;MQ 7.1 CSB Ri Neckarau;2.159,00;;MQ 7.2 CSB Ri Feudenheim;1.936,00;
15.09.2023 10:00;MQ 7.1 CSB Ri Neckarau;1.615,00;;MQ 7.2 CSB Ri Feudenheim;1.672,00;
15.09.2023 11:00;MQ 7.1 CSB Ri Neckarau;1.665,00;;MQ 7.2 CSB Ri Feudenheim;1.692,00;
15.09.2023 12:00;MQ 7.1 CSB Ri Neckarau;1.593,00;;MQ 7.2 CSB Ri Feudenheim;1.753,00;
15.09.2023 13:00;MQ 7.1 CSB Ri Neckarau;1.825,00;;MQ 7.2 CSB Ri Feudenheim;1.912,00;
15.09.2023 14:00;MQ 7.1 CSB Ri Neckarau;2.099,00;;MQ 7.2 CSB Ri Feudenheim;2.165,00;
15.09.2023 15:00;MQ 7.1 CSB Ri Neckarau;2.390,00;;MQ 7.2 CSB Ri Feudenheim;2.308,00;
15.09.2023 16:00;MQ 7.1 CSB Ri Neckarau;2.246,00;;MQ 7.2 CSB Ri Feudenheim;2.353,00;
15.09.2023 17:00;MQ 7.1 CSB Ri Neckarau;2.170,00;;MQ 7.2 CSB Ri Feudenheim;2.378,00;
15.09.2023 18:00;MQ 7.1 CSB Ri Neckarau;1.951,00;;MQ 7.2 CSB Ri Feudenheim;2.227,00;
15.09.2023 19:00;MQ 7.1 CSB Ri Neckarau;1.704,00;;MQ 7.2 CSB Ri Feudenheim;1.814,00;
15.09.2023 20:00;MQ 7.1 CSB Ri Neckarau;1.083,00;;MQ 7.2 CSB Ri Feudenheim;1.426,00;
15.09.2023 21:00;MQ 7.1 CSB Ri Neckarau;828;;MQ 7.2 CSB Ri Feudenheim;1.196,00;
15.09.2023 22:00;MQ 7.1 CSB Ri Neckarau;705;;MQ 7.2 CSB Ri Feudenheim;914;
15.09.2023 23:00;MQ 7.1 CSB Ri Neckarau;605;;MQ 7.2 CSB Ri Feudenheim;767;
15.09.2023 23:59;MQ 7.1 CSB Ri Neckarau;467;;MQ 7.2 CSB Ri Feudenheim;575;
16.09.2023 01:00;MQ 7.1 CSB Ri Neckarau;309;;MQ 7.2 CSB Ri Feudenheim;418;
16.09.2023 02:00;MQ 7.1 CSB Ri Neckarau;157;;MQ 7.2 CSB Ri Feudenheim;317;
16.09.2023 03:00;MQ 7.1 CSB Ri Neckarau;125;;MQ 7.2 CSB Ri Feudenheim;213;
16.09.2023 04:00;MQ 7.1 CSB Ri Neckarau;103;;MQ 7.2 CSB Ri Feudenheim;135;
16.09.2023 05:00;MQ 7.1 CSB Ri Neckarau;112;;MQ 7.2 CSB Ri Feudenheim;218;
16.09.2023 06:00;MQ 7.1 CSB Ri Neckarau;254;;MQ 7.2 CSB Ri Feudenheim;477;
16.09.2023 07:00;MQ 7.1 CSB Ri Neckarau;429;;MQ 7.2 CSB Ri Feudenheim;505;
16.09.2023 08:00;MQ 7.1 CSB Ri Neckarau;596;;MQ 7.2 CSB Ri Feudenheim;786;
16.09.2023 09:00;MQ 7.1 CSB Ri Neckarau;888;;MQ 7.2 CSB Ri Feudenheim;1.033,00;
16.09.2023 10:00;MQ 7.1 CSB Ri Neckarau;1.310,00;;MQ 7.2 CSB Ri Feudenheim;1.430,00;
16.09.2023 11:00;MQ 7.1 CSB Ri Neckarau;1.466,00;;MQ 7.2 CSB Ri Feudenheim;1.564,00;
16.09.2023 12:00;MQ 7.1 CSB Ri Neckarau;1.543,00;;MQ 7.2 CSB Ri Feudenheim;1.635,00;
16.09.2023 13:00;MQ 7.1 CSB Ri Neckarau;1.651,00;;MQ 7.2 CSB Ri Feudenheim;1.621,00;
16.09.2023 14:00;MQ 7.1 CSB Ri Neckarau;1.621,00;;MQ 7.2 CSB Ri Feudenheim;1.741,00;
16.09.2023 15:00;MQ 7.1 CSB Ri Neckarau;1.726,00;;MQ 7.2 CSB Ri Feudenheim;1.721,00;
16.09.2023 16:00;MQ 7.1 CSB Ri Neckarau;1.411,00;;MQ 7.2 CSB Ri Feudenheim;1.651,00;
16.09.2023 17:00;MQ 7.1 CSB Ri Neckarau;1.375,00;;MQ 7.2 CSB Ri Feudenheim;6.081,00;
16.09.2023 18:00;MQ 7.1 CSB Ri Neckarau;1.302,00;;MQ 7.2 CSB Ri Feudenheim;3.182,00;
16.09.2023 19:00;MQ 7.1 CSB Ri Neckarau;1.115,00;;MQ 7.2 CSB Ri Feudenheim;1.587,00;
16.09.2023 20:00;MQ 7.1 CSB Ri Neckarau;1.014,00;;MQ 7.2 CSB Ri Feudenheim;7.035,00;
16.09.2023 21:00;MQ 7.1 CSB Ri Neckarau;725;;MQ 7.2 CSB Ri Feudenheim;1.699,00;
16.09.2023 22:00;MQ 7.1 CSB Ri Neckarau;591;;MQ 7.2 CSB Ri Feudenheim;781;
16.09.2023 23:00;MQ 7.1 CSB Ri Neckarau;503;;MQ 7.2 CSB Ri Feudenheim;679;
16.09.2023 23:59;MQ 7.1 CSB Ri Neckarau;427;;MQ 7.2 CSB Ri Feudenheim;615;
17.09.2023 01:00;MQ 7.1 CSB Ri Neckarau;285;;MQ 7.2 CSB Ri Feudenheim;460;
17.09.2023 02:00;MQ 7.1 CSB Ri Neckarau;190;;MQ 7.2 CSB Ri Feudenheim;364;
17.09.2023 03:00;MQ 7.1 CSB Ri Neckarau;103;;MQ 7.2 CSB Ri Feudenheim;194;
17.09.2023 04:00;MQ 7.1 CSB Ri Neckarau;81;;MQ 7.2 CSB Ri Feudenheim;174;
17.09.2023 05:00;MQ 7.1 CSB Ri Neckarau;88;;MQ 7.2 CSB Ri Feudenheim;129;
17.09.2023 06:00;MQ 7.1 CSB Ri Neckarau;142;;MQ 7.2 CSB Ri Feudenheim;165;
17.09.2023 07:00;MQ 7.1 CSB Ri Neckarau;167;;MQ 7.2 CSB Ri Feudenheim;149;
17.09.2023 08:00;MQ 7.1 CSB Ri Neckarau;202;;MQ 7.2 CSB Ri Feudenheim;197;
17.09.2023 09:00;MQ 7.1 CSB Ri Neckarau;332;;MQ 7.2 CSB Ri Feudenheim;1.877,00;
17.09.2023 10:00;MQ 7.1 CSB Ri Neckarau;688;;MQ 7.2 CSB Ri Feudenheim;5.699,00;
17.09.2023 11:00;MQ 7.1 CSB Ri Neckarau;928;;MQ 7.2 CSB Ri Feudenheim;1.014,00;
17.09.2023 12:00;MQ 7.1 CSB Ri Neckarau;1.029,00;;MQ 7.2 CSB Ri Feudenheim;1.043,00;
17.09.2023 13:00;MQ 7.1 CSB Ri Neckarau;1.163,00;;MQ 7.2 CSB Ri Feudenheim;1.242,00;
17.09.2023 14:00;MQ 7.1 CSB Ri Neckarau;1.176,00;;MQ 7.2 CSB Ri Feudenheim;1.306,00;
17.09.2023 15:00;MQ 7.1 CSB Ri Neckarau;1.244,00;;MQ 7.2 CSB Ri Feudenheim;1.380,00;
17.09.2023 16:00;MQ 7.1 CSB Ri Neckarau;1.325,00;;MQ 7.2 CSB Ri Feudenheim;1.317,00;
17.09.2023 17:00;MQ 7.1 CSB Ri Neckarau;1.114,00;;MQ 7.2 CSB Ri Feudenheim;1.356,00;
17.09.2023 18:00;MQ 7.1 CSB Ri Neckarau;1.442,00;;MQ 7.2 CSB Ri Feudenheim;1.399,00;
17.09.2023 19:00;MQ 7.1 CSB Ri Neckarau;1.248,00;;MQ 7.2 CSB Ri Feudenheim;1.452,00;
17.09.2023 20:00;MQ 7.1 CSB Ri Neckarau;864;;MQ 7.2 CSB Ri Feudenheim;1.426,00;
17.09.2023 21:00;MQ 7.1 CSB Ri Neckarau;700;;MQ 7.2 CSB Ri Feudenheim;1.061,00;
17.09.2023 22:00;MQ 7.1 CSB Ri Neckarau;490;;MQ 7.2 CSB Ri Feudenheim;1.094,00;
17.09.2023 23:00;MQ 7.1 CSB Ri Neckarau;341;;MQ 7.2 CSB Ri Feudenheim;790;
17.09.2023 23:59;MQ 7.1 CSB Ri Neckarau;134;;MQ 7.2 CSB Ri Feudenheim;302;
18.09.2023 01:00;MQ 7.1 CSB Ri Neckarau;115;;MQ 7.2 CSB Ri Feudenheim;197;
18.09.2023 02:00;MQ 7.1 CSB Ri Neckarau;83;;MQ 7.2 CSB Ri Feudenheim;88;
18.09.2023 03:00;MQ 7.1 CSB Ri Neckarau;46;;MQ 7.2 CSB Ri Feudenheim;8.094,00;
18.09.2023 04:00;MQ 7.1 CSB Ri Neckarau;67;;MQ 7.2 CSB Ri Feudenheim;1.441,00;
18.09.2023 05:00;MQ 7.1 CSB Ri Neckarau;149;;MQ 7.2 CSB Ri Feudenheim;310;
18.09.2023 06:00;MQ 7.1 CSB Ri Neckarau;713;;MQ 7.2 CSB Ri Feudenheim;931;
18.09.2023 07:00;MQ 7.1 CSB Ri Neckarau;1.435,00;;MQ 7.2 CSB Ri Feudenheim;1.428,00;
18.09.2023 08:00;MQ 7.1 CSB Ri Neckarau;2.404,00;;MQ 7.2 CSB Ri Feudenheim;2.282,00;
18.09.2023 09:00;MQ 7.1 CSB Ri Neckarau;2.330,00;;MQ 7.2 CSB Ri Feudenheim;2.162,00;
18.09.2023 10:00;MQ 7.1 CSB Ri Neckarau;1.618,00;;MQ 7.2 CSB Ri Feudenheim;1.617,00;
18.09.2023 11:00;MQ 7.1 CSB Ri Neckarau;1.522,00;;MQ 7.2 CSB Ri Feudenheim;1.673,00;
18.09.2023 12:00;MQ 7.1 CSB Ri Neckarau;1.499,00;;MQ 7.2 CSB Ri Feudenheim;1.669,00;
18.09.2023 13:00;MQ 7.1 CSB Ri Neckarau;1.619,00;;MQ 7.2 CSB Ri Feudenheim;1.842,00;
18.09.2023 14:00;MQ 7.1 CSB Ri Neckarau;1.736,00;;MQ 7.2 CSB Ri Feudenheim;1.985,00;
18.09.2023 15:00;MQ 7.1 CSB Ri Neckarau;2.002,00;;MQ 7.2 CSB Ri Feudenheim;2.214,00;
18.09.2023 16:00;MQ 7.1 CSB Ri Neckarau;2.292,00;;MQ 7.2 CSB Ri Feudenheim;2.331,00;
18.09.2023 17:00;MQ 7.1 CSB Ri Neckarau;2.504,00;;MQ 7.2 CSB Ri Feudenheim;2.571,00;
18.09.2023 18:00;MQ 7.1 CSB Ri Neckarau;2.064,00;;MQ 7.2 CSB Ri Feudenheim;2.385,00;
18.09.2023 19:00;MQ 7.1 CSB Ri Neckarau;1.674,00;;MQ 7.2 CSB Ri Feudenheim;1.896,00;
18.09.2023 20:00;MQ 7.1 CSB Ri Neckarau;1.107,00;;MQ 7.2 CSB Ri Feudenheim;1.394,00;
18.09.2023 21:00;MQ 7.1 CSB Ri Neckarau;755;;MQ 7.2 CSB Ri Feudenheim;1.029,00;
18.09.2023 22:00;MQ 7.1 CSB Ri Neckarau;592;;MQ 7.2 CSB Ri Feudenheim;1.054,00;
18.09.2023 23:00;MQ 7.1 CSB Ri Neckarau;426;;MQ 7.2 CSB Ri Feudenheim;603;
18.09.2023 23:59;MQ 7.1 CSB Ri Neckarau;215;;MQ 7.2 CSB Ri Feudenheim;283;
19.09.2023 01:00;MQ 7.1 CSB Ri Neckarau;158;;MQ 7.2 CSB Ri Feudenheim;155;
19.09.2023 02:00;MQ 7.1 CSB Ri Neckarau;94;;MQ 7.2 CSB Ri Feudenheim;97;
19.09.2023 03:00;MQ 7.1 CSB Ri Neckarau;69;;MQ 7.2 CSB Ri Feudenheim;73;
19.09.2023 04:00;MQ 7.1 CSB Ri Neckarau;62;;MQ 7.2 CSB Ri Feudenheim;87;
19.09.2023 05:00;MQ 7.1 CSB Ri Neckarau;154;;MQ 7.2 CSB Ri Feudenheim;274;
19.09.2023 06:00;MQ 7.1 CSB Ri Neckarau;717;;MQ 7.2 CSB Ri Feudenheim;984;
19.09.2023 07:00;MQ 7.1 CSB Ri Neckarau;1.543,00;;MQ 7.2 CSB Ri Feudenheim;1.471,00;
19.09.2023 08:00;MQ 7.1 CSB Ri Neckarau;2.436,00;;MQ 7.2 CSB Ri Feudenheim;2.378,00;
19.09.2023 09:00;MQ 7.1 CSB Ri Neckarau;2.320,00;;MQ 7.2 CSB Ri Feudenheim;2.047,00;
19.09.2023 10:00;MQ 7.1 CSB Ri Neckarau;1.655,00;;MQ 7.2 CSB Ri Feudenheim;1.717,00;
19.09.2023 11:00;MQ 7.1 CSB Ri Neckarau;1.527,00;;MQ 7.2 CSB Ri Feudenheim;1.577,00;
19.09.2023 12:00;MQ 7.1 CSB Ri Neckarau;1.436,40;;MQ 7.2 CSB Ri Feudenheim;1.669,10;
19.09.2023 13:00;MQ 7.1 CSB Ri Neckarau;1.493,40;;MQ 7.2 CSB Ri Feudenheim;1.598,20;
19.09.2023 14:00;MQ 7.1 CSB Ri Neckarau;0;nOk;MQ 7.2 CSB Ri Feudenheim;0;nOk
19.09.2023 15:00;MQ 7.1 CSB Ri Neckarau;2.167,10;;MQ 7.2 CSB Ri Feudenheim;2.096,50;
19.09.2023 16:00;MQ 7.1 CSB Ri Neckarau;2.352,00;;MQ 7.2 CSB Ri Feudenheim;2.338,00;
19.09.2023 17:00;MQ 7.1 CSB Ri Neckarau;2.467,00;;MQ 7.2 CSB Ri Feudenheim;2.669,00;
19.09.2023 18:00;MQ 7.1 CSB Ri Neckarau;2.154,00;;MQ 7.2 CSB Ri Feudenheim;2.474,00;
19.09.2023 19:00;MQ 7.1 CSB Ri Neckarau;1.648,00;;MQ 7.2 CSB Ri Feudenheim;2.009,00;
19.09.2023 20:00;MQ 7.1 CSB Ri Neckarau;1.184,00;;MQ 7.2 CSB Ri Feudenheim;1.474,00;
19.09.2023 21:00;MQ 7.1 CSB Ri Neckarau;845;;MQ 7.2 CSB Ri Feudenheim;1.194,00;
19.09.2023 22:00;MQ 7.1 CSB Ri Neckarau;584;;MQ 7.2 CSB Ri Feudenheim;859;
19.09.2023 23:00;MQ 7.1 CSB Ri Neckarau;482;;MQ 7.2 CSB Ri Feudenheim;645;
19.09.2023 23:59;MQ 7.1 CSB Ri Neckarau;209;;MQ 7.2 CSB Ri Feudenheim;328;
20.09.2023 01:00;MQ 7.1 CSB Ri Neckarau;146;;MQ 7.2 CSB Ri Feudenheim;166;
20.09.2023 02:00;MQ 7.1 CSB Ri Neckarau;93;;MQ 7.2 CSB Ri Feudenheim;117;
20.09.2023 03:00;MQ 7.1 CSB Ri Neckarau;79;;MQ 7.2 CSB Ri Feudenheim;76;
20.09.2023 04:00;MQ 7.1 CSB Ri Neckarau;69;;MQ 7.2 CSB Ri Feudenheim;90;
