Timestamp;Object_Id;Plausibilisiert 60min.Zählung Kfz[Fzg/h];dto_VehClass1Long.dto_VehClass1Long;.;dto_VehClass1Long.dto_VehClass1Long;dto_VehClass1Long.dto_VehClass1Long
12.09.2023 12:00;MQ 3.1 Flyover Ri Parkring;366;;MQ 3.2 Flyover Ri Luisenring;364;
12.09.2023 13:00;MQ 3.1 Flyover Ri Parkring;360;;MQ 3.2 Flyover Ri Luisenring;417;
12.09.2023 14:00;MQ 3.1 Flyover Ri Parkring;428;;MQ 3.2 Flyover Ri Luisenring;435;
12.09.2023 15:00;MQ 3.1 Flyover Ri Parkring;435;;MQ 3.2 Flyover Ri Luisenring;519;
12.09.2023 16:00;MQ 3.1 Flyover Ri Parkring;442;;MQ 3.2 Flyover Ri Luisenring;505;
12.09.2023 17:00;MQ 3.1 Flyover Ri Parkring;479;;MQ 3.2 Flyover Ri Luisenring;275;
12.09.2023 18:00;MQ 3.1 Flyover Ri Parkring;438;;MQ 3.2 Flyover Ri Luisenring;483;
12.09.2023 19:00;MQ 3.1 Flyover Ri Parkring;365;;MQ 3.2 Flyover Ri Luisenring;356;
12.09.2023 20:00;MQ 3.1 Flyover Ri Parkring;298;;MQ 3.2 Flyover Ri Luisenring;290;
12.09.2023 21:00;MQ 3.1 Flyover Ri Parkring;235;;MQ 3.2 Flyover Ri Luisenring;222;
12.09.2023 22:00;MQ 3.1 Flyover Ri Parkring;242;;MQ 3.2 Flyover Ri Luisenring;202;
12.09.2023 23:00;MQ 3.1 Flyover Ri Parkring;177;;MQ 3.2 Flyover Ri Luisenring;191;
12.09.2023 23:59;MQ 3.1 Flyover Ri Parkring;107;;MQ 3.2 Flyover Ri Luisenring;92;
13.09.2023 01:00;MQ 3.1 Flyover Ri Parkring;66;;MQ 3.2 Flyover Ri Luisenring;56;
13.09.2023 02:00;MQ 3.1 Flyover Ri Parkring;36;;MQ 3.2 Flyover Ri Luisenring;33;
13.09.2023 03:00;MQ 3.1 Flyover Ri Parkring;35;;MQ 3.2 Flyover Ri Luisenring;21;
13.09.2023 04:00;MQ 3.1 Flyover Ri Parkring;37;;MQ 3.2 Flyover Ri Luisenring;21;
13.09.2023 05:00;MQ 3.1 Flyover Ri Parkring;59;;MQ 3.2 Flyover Ri Luisenring;43;
13.09.2023 06:00;MQ 3.1 Flyover Ri Parkring;239;;MQ 3.2 Flyover Ri Luisenring;211;
13.09.2023 07:00;MQ 3.1 Flyover Ri Parkring;341;;MQ 3.2 Flyover Ri Luisenring;286;
13.09.2023 08:00;MQ 3.1 Flyover Ri Parkring;541;;MQ 3.2 Flyover Ri Luisenring;469,1;
13.09.2023 09:00;MQ 3.1 Flyover Ri Parkring;514;;MQ 3.2 Flyover Ri Luisenring;466,1;
13.09.2023 10:00;MQ 3.1 Flyover Ri Parkring;410;;MQ 3.2 Flyover Ri Luisenring;395;
13.09.2023 11:00;MQ 3.1 Flyover Ri Parkring;363;;MQ 3.2 Flyover Ri Luisenring;394;
13.09.2023 12:00;MQ 3.1 Flyover Ri Parkring;353;;MQ 3.2 Flyover Ri Luisenring;374;
13.09.2023 13:00;MQ 3.1 Flyover Ri Parkring;350;;MQ 3.2 Flyover Ri Luisenring;415;
13.09.2023 14:00;MQ 3.1 Flyover Ri Parkring;423;;MQ 3.2 Flyover Ri Luisenring;488;
13.09.2023 15:00;MQ 3.1 Flyover Ri Parkring;430;;MQ 3.2 Flyover Ri Luisenring;574;
13.09.2023 16:00;MQ 3.1 Flyover Ri Parkring;446;;MQ 3.2 Flyover Ri Luisenring;542;
13.09.2023 17:00;MQ 3.1 Flyover Ri Parkring;464;;MQ 3.2 Flyover Ri Luisenring;543;
13.09.2023 18:00;MQ 3.1 Flyover Ri Parkring;442;;MQ 3.2 Flyover Ri Luisenring;496;
13.09.2023 19:00;MQ 3.1 Flyover Ri Parkring;414;;MQ 3.2 Flyover Ri Luisenring;373;
13.09.2023 20:00;MQ 3.1 Flyover Ri Parkring;286;;MQ 3.2 Flyover Ri Luisenring;303;
13.09.2023 21:00;MQ 3.1 Flyover Ri Parkring;253;;MQ 3.2 Flyover Ri Luisenring;207;
13.09.2023 22:00;MQ 3.1 Flyover Ri Parkring;239;;MQ 3.2 Flyover Ri Luisenring;226;
13.09.2023 23:00;MQ 3.1 Flyover Ri Parkring;214;;MQ 3.2 Flyover Ri Luisenring;225;
13.09.2023 23:59;MQ 3.1 Flyover Ri Parkring;122;;MQ 3.2 Flyover Ri Luisenring;112;
14.09.2023 01:00;MQ 3.1 Flyover Ri Parkring;70;;MQ 3.2 Flyover Ri Luisenring;58;
14.09.2023 02:00;MQ 3.1 Flyover Ri Parkring;40;;MQ 3.2 Flyover Ri Luisenring;24;
14.09.2023 03:00;MQ 3.1 Flyover Ri Parkring;26;;MQ 3.2 Flyover Ri Luisenring;18;
14.09.2023 04:00;MQ 3.1 Flyover Ri Parkring;40;;MQ 3.2 Flyover Ri Luisenring;24;
14.09.2023 05:00;MQ 3.1 Flyover Ri Parkring;66;;MQ 3.2 Flyover Ri Luisenring;57;
14.09.2023 06:00;MQ 3.1 Flyover Ri Parkring;259;;MQ 3.2 Flyover Ri Luisenring;211;
14.09.2023 07:00;MQ 3.1 Flyover Ri Parkring;297;;MQ 3.2 Flyover Ri Luisenring;277;
14.09.2023 08:00;MQ 3.1 Flyover Ri Parkring;587;;MQ 3.2 Flyover Ri Luisenring;416;
14.09.2023 09:00;MQ 3.1 Flyover Ri Parkring;579;;MQ 3.2 Flyover Ri Luisenring;452,9;
14.09.2023 10:00;MQ 3.1 Flyover Ri Parkring;373;;MQ 3.2 Flyover Ri Luisenring;369;
14.09.2023 11:00;MQ 3.1 Flyover Ri Parkring;352;;MQ 3.2 Flyover Ri Luisenring;357;
14.09.2023 12:00;MQ 3.1 Flyover Ri Parkring;372;;MQ 3.2 Flyover Ri Luisenring;413;
14.09.2023 13:00;MQ 3.1 Flyover Ri Parkring;369;;MQ 3.2 Flyover Ri Luisenring;446;
14.09.2023 14:00;MQ 3.1 Flyover Ri Parkring;457;;MQ 3.2 Flyover Ri Luisenring;467;
14.09.2023 15:00;MQ 3.1 Flyover Ri Parkring;467;;MQ 3.2 Flyover Ri Luisenring;576;
14.09.2023 16:00;MQ 3.1 Flyover Ri Parkring;456;;MQ 3.2 Flyover Ri Luisenring;574;
14.09.2023 17:00;MQ 3.1 Flyover Ri Parkring;463;;MQ 3.2 Flyover Ri Luisenring;589;
14.09.2023 18:00;MQ 3.1 Flyover Ri Parkring;455;;MQ 3.2 Flyover Ri Luisenring;629;
14.09.2023 19:00;MQ 3.1 Flyover Ri Parkring;388;;MQ 3.2 Flyover Ri Luisenring;440;
14.09.2023 20:00;MQ 3.1 Flyover Ri Parkring;303;;MQ 3.2 Flyover Ri Luisenring;295;
14.09.2023 21:00;MQ 3.1 Flyover Ri Parkring;295;;MQ 3.2 Flyover Ri Luisenring;256;
14.09.2023 22:00;MQ 3.1 Flyover Ri Parkring;249;;MQ 3.2 Flyover Ri Luisenring;211;
14.09.2023 23:00;MQ 3.1 Flyover Ri Parkring;176;;MQ 3.2 Flyover Ri Luisenring;187;
14.09.2023 23:59;MQ 3.1 Flyover Ri Parkring;122;;MQ 3.2 Flyover Ri Luisenring;86;
15.09.2023 01:00;MQ 3.1 Flyover Ri Parkring;107;;MQ 3.2 Flyover Ri Luisenring;57;
15.09.2023 02:00;MQ 3.1 Flyover Ri Parkring;46;;MQ 3.2 Flyover Ri Luisenring;36;
15.09.2023 03:00;MQ 3.1 Flyover Ri Parkring;47;;MQ 3.2 Flyover Ri Luisenring;22;
15.09.2023 04:00;MQ 3.1 Flyover Ri Parkring;35;;MQ 3.2 Flyover Ri Luisenring;21;
15.09.2023 05:00;MQ 3.1 Flyover Ri Parkring;63;;MQ 3.2 Flyover Ri Luisenring;43;
15.09.2023 06:00;MQ 3.1 Flyover Ri Parkring;253;;MQ 3.2 Flyover Ri Luisenring;189;
15.09.2023 07:00;MQ 3.1 Flyover Ri Parkring;329;;MQ 3.2 Flyover Ri Luisenring;262;
15.09.2023 08:00;MQ 3.1 Flyover Ri Parkring;464;;MQ 3.2 Flyover Ri Luisenring;387;
15.09.2023 09:00;MQ 3.1 Flyover Ri Parkring;465;;MQ 3.2 Flyover Ri Luisenring;434;
15.09.2023 10:00;MQ 3.1 Flyover Ri Parkring;380;;MQ 3.2 Flyover Ri Luisenring;368;
15.09.2023 11:00;MQ 3.1 Flyover Ri Parkring;379;;MQ 3.2 Flyover Ri Luisenring;379;
15.09.2023 12:00;MQ 3.1 Flyover Ri Parkring;405;;MQ 3.2 Flyover Ri Luisenring;407;
15.09.2023 13:00;MQ 3.1 Flyover Ri Parkring;466;;MQ 3.2 Flyover Ri Luisenring;459;
15.09.2023 14:00;MQ 3.1 Flyover Ri Parkring;448;;MQ 3.2 Flyover Ri Luisenring;544;
15.09.2023 15:00;MQ 3.1 Flyover Ri Parkring;495;;MQ 3.2 Flyover Ri Luisenring;563;
15.09.2023 16:00;MQ 3.1 Flyover Ri Parkring;425;;MQ 3.2 Flyover Ri Luisenring;528;
15.09.2023 17:00;MQ 3.1 Flyover Ri Parkring;391;;MQ 3.2 Flyover Ri Luisenring;577;
15.09.2023 18:00;MQ 3.1 Flyover Ri Parkring;399;;MQ 3.2 Flyover Ri Luisenring;467;
15.09.2023 19:00;MQ 3.1 Flyover Ri Parkring;378;;MQ 3.2 Flyover Ri Luisenring;375;
15.09.2023 20:00;MQ 3.1 Flyover Ri Parkring;300;;MQ 3.2 Flyover Ri Luisenring;323;
15.09.2023 21:00;MQ 3.1 Flyover Ri Parkring;283;;MQ 3.2 Flyover Ri Luisenring;263;
15.09.2023 22:00;MQ 3.1 Flyover Ri Parkring;244;;MQ 3.2 Flyover Ri Luisenring;250;
15.09.2023 23:00;MQ 3.1 Flyover Ri Parkring;246;;MQ 3.2 Flyover Ri Luisenring;234;
15.09.2023 23:59;MQ 3.1 Flyover Ri Parkring;181;;MQ 3.2 Flyover Ri Luisenring;163;
16.09.2023 01:00;MQ 3.1 Flyover Ri Parkring;151;;MQ 3.2 Flyover Ri Luisenring;158;
16.09.2023 02:00;MQ 3.1 Flyover Ri Parkring;139;;MQ 3.2 Flyover Ri Luisenring;103;
16.09.2023 03:00;MQ 3.1 Flyover Ri Parkring;83;;MQ 3.2 Flyover Ri Luisenring;73;
16.09.2023 04:00;MQ 3.1 Flyover Ri Parkring;77;;MQ 3.2 Flyover Ri Luisenring;39;
16.09.2023 05:00;MQ 3.1 Flyover Ri Parkring;75;;MQ 3.2 Flyover Ri Luisenring;59;
16.09.2023 06:00;MQ 3.1 Flyover Ri Parkring;84;;MQ 3.2 Flyover Ri Luisenring;73;
16.09.2023 07:00;MQ 3.1 Flyover Ri Parkring;129;;MQ 3.2 Flyover Ri Luisenring;77;
16.09.2023 08:00;MQ 3.1 Flyover Ri Parkring;131;;MQ 3.2 Flyover Ri Luisenring;88;
16.09.2023 09:00;MQ 3.1 Flyover Ri Parkring;192;;MQ 3.2 Flyover Ri Luisenring;137;
16.09.2023 10:00;MQ 3.1 Flyover Ri Parkring;263;;MQ 3.2 Flyover Ri Luisenring;250;
16.09.2023 11:00;MQ 3.1 Flyover Ri Parkring;289;;MQ 3.2 Flyover Ri Luisenring;279;
16.09.2023 12:00;MQ 3.1 Flyover Ri Parkring;347;;MQ 3.2 Flyover Ri Luisenring;302;
16.09.2023 13:00;MQ 3.1 Flyover Ri Parkring;388;;MQ 3.2 Flyover Ri Luisenring;344;
16.09.2023 14:00;MQ 3.1 Flyover Ri Parkring;359;;MQ 3.2 Flyover Ri Luisenring;364;
16.09.2023 15:00;MQ 3.1 Flyover Ri Parkring;392;;MQ 3.2 Flyover Ri Luisenring;329;
16.09.2023 16:00;MQ 3.1 Flyover Ri Parkring;331;;MQ 3.2 Flyover Ri Luisenring;298;
16.09.2023 17:00;MQ 3.1 Flyover Ri Parkring;314;;MQ 3.2 Flyover Ri Luisenring;334;
16.09.2023 18:00;MQ 3.1 Flyover Ri Parkring;311;;MQ 3.2 Flyover Ri Luisenring;336;
16.09.2023 19:00;MQ 3.1 Flyover Ri Parkring;358;;MQ 3.2 Flyover Ri Luisenring;328;
16.09.2023 20:00;MQ 3.1 Flyover Ri Parkring;305;;MQ 3.2 Flyover Ri Luisenring;257;
16.09.2023 21:00;MQ 3.1 Flyover Ri Parkring;316;;MQ 3.2 Flyover Ri Luisenring;225;
16.09.2023 22:00;MQ 3.1 Flyover Ri Parkring;246;;MQ 3.2 Flyover Ri Luisenring;254;
16.09.2023 23:00;MQ 3.1 Flyover Ri Parkring;244;;MQ 3.2 Flyover Ri Luisenring;181;
16.09.2023 23:59;MQ 3.1 Flyover Ri Parkring;161;;MQ 3.2 Flyover Ri Luisenring;199;
17.09.2023 01:00;MQ 3.1 Flyover Ri Parkring;188;;MQ 3.2 Flyover Ri Luisenring;150,6;
17.09.2023 02:00;MQ 3.1 Flyover Ri Parkring;140;;MQ 3.2 Flyover Ri Luisenring;105;
17.09.2023 03:00;MQ 3.1 Flyover Ri Parkring;113;;MQ 3.2 Flyover Ri Luisenring;97;
17.09.2023 04:00;MQ 3.1 Flyover Ri Parkring;98;;MQ 3.2 Flyover Ri Luisenring;62;
17.09.2023 05:00;MQ 3.1 Flyover Ri Parkring;88;;MQ 3.2 Flyover Ri Luisenring;52;
17.09.2023 06:00;MQ 3.1 Flyover Ri Parkring;112;;MQ 3.2 Flyover Ri Luisenring;57;
17.09.2023 07:00;MQ 3.1 Flyover Ri Parkring;71;;MQ 3.2 Flyover Ri Luisenring;51;
17.09.2023 08:00;MQ 3.1 Flyover Ri Parkring;59;;MQ 3.2 Flyover Ri Luisenring;27;
17.09.2023 09:00;MQ 3.1 Flyover Ri Parkring;78;;MQ 3.2 Flyover Ri Luisenring;59,8;
17.09.2023 10:00;MQ 3.1 Flyover Ri Parkring;121;;MQ 3.2 Flyover Ri Luisenring;118;
17.09.2023 11:00;MQ 3.1 Flyover Ri Parkring;189;;MQ 3.2 Flyover Ri Luisenring;168;
17.09.2023 12:00;MQ 3.1 Flyover Ri Parkring;256;;MQ 3.2 Flyover Ri Luisenring;171;
17.09.2023 13:00;MQ 3.1 Flyover Ri Parkring;259;;MQ 3.2 Flyover Ri Luisenring;220;
17.09.2023 14:00;MQ 3.1 Flyover Ri Parkring;260;;MQ 3.2 Flyover Ri Luisenring;211;
17.09.2023 15:00;MQ 3.1 Flyover Ri Parkring;289;;MQ 3.2 Flyover Ri Luisenring;237;
17.09.2023 16:00;MQ 3.1 Flyover Ri Parkring;306;;MQ 3.2 Flyover Ri Luisenring;277;
17.09.2023 17:00;MQ 3.1 Flyover Ri Parkring;278;;MQ 3.2 Flyover Ri Luisenring;289;
17.09.2023 18:00;MQ 3.1 Flyover Ri Parkring;277;;MQ 3.2 Flyover Ri Luisenring;276;
17.09.2023 19:00;MQ 3.1 Flyover Ri Parkring;300;;MQ 3.2 Flyover Ri Luisenring;268;
17.09.2023 20:00;MQ 3.1 Flyover Ri Parkring;296;;MQ 3.2 Flyover Ri Luisenring;270;
17.09.2023 21:00;MQ 3.1 Flyover Ri Parkring;230;;MQ 3.2 Flyover Ri Luisenring;246;
17.09.2023 22:00;MQ 3.1 Flyover Ri Parkring;208;;MQ 3.2 Flyover Ri Luisenring;179;
17.09.2023 23:00;MQ 3.1 Flyover Ri Parkring;163;;MQ 3.2 Flyover Ri Luisenring;257;
17.09.2023 23:59;MQ 3.1 Flyover Ri Parkring;95;;MQ 3.2 Flyover Ri Luisenring;73;
18.09.2023 01:00;MQ 3.1 Flyover Ri Parkring;62;;MQ 3.2 Flyover Ri Luisenring;36,9;
18.09.2023 02:00;MQ 3.1 Flyover Ri Parkring;31;;MQ 3.2 Flyover Ri Luisenring;25;
18.09.2023 03:00;MQ 3.1 Flyover Ri Parkring;32;;MQ 3.2 Flyover Ri Luisenring;17;
18.09.2023 04:00;MQ 3.1 Flyover Ri Parkring;18;;MQ 3.2 Flyover Ri Luisenring;15;
18.09.2023 05:00;MQ 3.1 Flyover Ri Parkring;57;;MQ 3.2 Flyover Ri Luisenring;43;
18.09.2023 06:00;MQ 3.1 Flyover Ri Parkring;233;;MQ 3.2 Flyover Ri Luisenring;209;
18.09.2023 07:00;MQ 3.1 Flyover Ri Parkring;331;;MQ 3.2 Flyover Ri Luisenring;273;
18.09.2023 08:00;MQ 3.1 Flyover Ri Parkring;567;;MQ 3.2 Flyover Ri Luisenring;433;
18.09.2023 09:00;MQ 3.1 Flyover Ri Parkring;514;;MQ 3.2 Flyover Ri Luisenring;440;
18.09.2023 10:00;MQ 3.1 Flyover Ri Parkring;400;;MQ 3.2 Flyover Ri Luisenring;397;
18.09.2023 11:00;MQ 3.1 Flyover Ri Parkring;406;;MQ 3.2 Flyover Ri Luisenring;379;
18.09.2023 12:00;MQ 3.1 Flyover Ri Parkring;375;;MQ 3.2 Flyover Ri Luisenring;403;
18.09.2023 13:00;MQ 3.1 Flyover Ri Parkring;364;;MQ 3.2 Flyover Ri Luisenring;397;
18.09.2023 14:00;MQ 3.1 Flyover Ri Parkring;413;;MQ 3.2 Flyover Ri Luisenring;423;
18.09.2023 15:00;MQ 3.1 Flyover Ri Parkring;443;;MQ 3.2 Flyover Ri Luisenring;568;
18.09.2023 16:00;MQ 3.1 Flyover Ri Parkring;412;;MQ 3.2 Flyover Ri Luisenring;487;
18.09.2023 17:00;MQ 3.1 Flyover Ri Parkring;464;;MQ 3.2 Flyover Ri Luisenring;569;
18.09.2023 18:00;MQ 3.1 Flyover Ri Parkring;399;;MQ 3.2 Flyover Ri Luisenring;447;
18.09.2023 19:00;MQ 3.1 Flyover Ri Parkring;339;;MQ 3.2 Flyover Ri Luisenring;359;
18.09.2023 20:00;MQ 3.1 Flyover Ri Parkring;270;;MQ 3.2 Flyover Ri Luisenring;295;
18.09.2023 21:00;MQ 3.1 Flyover Ri Parkring;190;;MQ 3.2 Flyover Ri Luisenring;199;
18.09.2023 22:00;MQ 3.1 Flyover Ri Parkring;216;;MQ 3.2 Flyover Ri Luisenring;205;
18.09.2023 23:00;MQ 3.1 Flyover Ri Parkring;160;;MQ 3.2 Flyover Ri Luisenring;184;
18.09.2023 23:59;MQ 3.1 Flyover Ri Parkring;80;;MQ 3.2 Flyover Ri Luisenring;70;
19.09.2023 01:00;MQ 3.1 Flyover Ri Parkring;64;;MQ 3.2 Flyover Ri Luisenring;33,9;
19.09.2023 02:00;MQ 3.1 Flyover Ri Parkring;39;;MQ 3.2 Flyover Ri Luisenring;28;
19.09.2023 03:00;MQ 3.1 Flyover Ri Parkring;30;;MQ 3.2 Flyover Ri Luisenring;16;
19.09.2023 04:00;MQ 3.1 Flyover Ri Parkring;33;;MQ 3.2 Flyover Ri Luisenring;16;
19.09.2023 05:00;MQ 3.1 Flyover Ri Parkring;65;;MQ 3.2 Flyover Ri Luisenring;46;
19.09.2023 06:00;MQ 3.1 Flyover Ri Parkring;239;;MQ 3.2 Flyover Ri Luisenring;190;
19.09.2023 07:00;MQ 3.1 Flyover Ri Parkring;346;;MQ 3.2 Flyover Ri Luisenring;276;
19.09.2023 08:00;MQ 3.1 Flyover Ri Parkring;535;;MQ 3.2 Flyover Ri Luisenring;458;
19.09.2023 09:00;MQ 3.1 Flyover Ri Parkring;527;;MQ 3.2 Flyover Ri Luisenring;465;
19.09.2023 10:00;MQ 3.1 Flyover Ri Parkring;394;;MQ 3.2 Flyover Ri Luisenring;365;
19.09.2023 11:00;MQ 3.1 Flyover Ri Parkring;365;;MQ 3.2 Flyover Ri Luisenring;398;
19.09.2023 12:00;MQ 3.1 Flyover Ri Parkring;392,7;;MQ 3.2 Flyover Ri Luisenring;408;
19.09.2023 13:00;MQ 3.1 Flyover Ri Parkring;394,5;;MQ 3.2 Flyover Ri Luisenring;409;
19.09.2023 14:00;MQ 3.1 Flyover Ri Parkring;0;nOk;MQ 3.2 Flyover Ri Luisenring;426;
19.09.2023 15:00;MQ 3.1 Flyover Ri Parkring;449,4;;MQ 3.2 Flyover Ri Luisenring;540;
19.09.2023 16:00;MQ 3.1 Flyover Ri Parkring;416;;MQ 3.2 Flyover Ri Luisenring;519;
19.09.2023 17:00;MQ 3.1 Flyover Ri Parkring;438;;MQ 3.2 Flyover Ri Luisenring;578;
19.09.2023 18:00;MQ 3.1 Flyover Ri Parkring;452;;MQ 3.2 Flyover Ri Luisenring;543;
19.09.2023 19:00;MQ 3.1 Flyover Ri Parkring;398;;MQ 3.2 Flyover Ri Luisenring;394;
19.09.2023 20:00;MQ 3.1 Flyover Ri Parkring;265;;MQ 3.2 Flyover Ri Luisenring;262;
19.09.2023 21:00;MQ 3.1 Flyover Ri Parkring;265;;MQ 3.2 Flyover Ri Luisenring;228;
19.09.2023 22:00;MQ 3.1 Flyover Ri Parkring;206;;MQ 3.2 Flyover Ri Luisenring;171;
19.09.2023 23:00;MQ 3.1 Flyover Ri Parkring;173;;MQ 3.2 Flyover Ri Luisenring;196;
19.09.2023 23:59;MQ 3.1 Flyover Ri Parkring;115;;MQ 3.2 Flyover Ri Luisenring;84;
20.09.2023 01:00;MQ 3.1 Flyover Ri Parkring;64;;MQ 3.2 Flyover Ri Luisenring;39;
20.09.2023 02:00;MQ 3.1 Flyover Ri Parkring;44;;MQ 3.2 Flyover Ri Luisenring;30;
20.09.2023 03:00;MQ 3.1 Flyover Ri Parkring;37;;MQ 3.2 Flyover Ri Luisenring;20;
20.09.2023 04:00;MQ 3.1 Flyover Ri Parkring;25;;MQ 3.2 Flyover Ri Luisenring;19;
20.09.2023 05:00;MQ 3.1 Flyover Ri Parkring;68;;MQ 3.2 Flyover Ri Luisenring;52;
20.09.2023 06:00;MQ 3.1 Flyover Ri Parkring;232;;MQ 3.2 Flyover Ri Luisenring;192;
20.09.2023 07:00;MQ 3.1 Flyover Ri Parkring;347;;MQ 3.2 Flyover Ri Luisenring;281;
20.09.2023 08:00;MQ 3.1 Flyover Ri Parkring;604;;MQ 3.2 Flyover Ri Luisenring;455;
20.09.2023 09:00;MQ 3.1 Flyover Ri Parkring;513;;MQ 3.2 Flyover Ri Luisenring;460,9;
20.09.2023 10:00;MQ 3.1 Flyover Ri Parkring;436;;MQ 3.2 Flyover Ri Luisenring;396;
20.09.2023 11:00;MQ 3.1 Flyover Ri Parkring;364;;MQ 3.2 Flyover Ri Luisenring;387;
20.09.2023 12:00;MQ 3.1 Flyover Ri Parkring;370;;MQ 3.2 Flyover Ri Luisenring;774;
20.09.2023 13:00;MQ 3.1 Flyover Ri Parkring;393;;MQ 3.2 Flyover Ri Luisenring;849;
20.09.2023 14:00;MQ 3.1 Flyover Ri Parkring;396;;MQ 3.2 Flyover Ri Luisenring;507;
20.09.2023 15:00;MQ 3.1 Flyover Ri Parkring;465;;MQ 3.2 Flyover Ri Luisenring;570;
20.09.2023 16:00;MQ 3.1 Flyover Ri Parkring;444;;MQ 3.2 Flyover Ri Luisenring;482;
20.09.2023 17:00;MQ 3.1 Flyover Ri Parkring;441;;MQ 3.2 Flyover Ri Luisenring;559;
20.09.2023 18:00;MQ 3.1 Flyover Ri Parkring;438;;MQ 3.2 Flyover Ri Luisenring;581;
20.09.2023 19:00;MQ 3.1 Flyover Ri Parkring;396;;MQ 3.2 Flyover Ri Luisenring;373;
20.09.2023 20:00;MQ 3.1 Flyover Ri Parkring;331;;MQ 3.2 Flyover Ri Luisenring;286;
20.09.2023 21:00;MQ 3.1 Flyover Ri Parkring;269;;MQ 3.2 Flyover Ri Luisenring;245;
