Timestamp;Object_Id;Plausibilisiert 60min.Zählung Kfz[Fzg/h];dto_VehClass1Long.dto_VehClass1Long;.;dto_VehClass1Long.dto_VehClass1Long;dto_VehClass1Long.dto_VehClass1Long
12.09.2023 14:00;MQ 2.2 KSB Ri LU;1.790,00;;MQ 2.1 KSB Ri MA;1.400,00;
12.09.2023 15:00;MQ 2.2 KSB Ri LU;2.435,00;;MQ 2.1 KSB Ri MA;1.482,00;
12.09.2023 16:00;MQ 2.2 KSB Ri LU;2.784,00;;MQ 2.1 KSB Ri MA;1.541,00;
12.09.2023 17:00;MQ 2.2 KSB Ri LU;2.426,00;;MQ 2.1 KSB Ri MA;1.157,00;
12.09.2023 18:00;MQ 2.2 KSB Ri LU;2.736,00;;MQ 2.1 KSB Ri MA;1.679,00;
12.09.2023 19:00;MQ 2.2 KSB Ri LU;1.989,00;;MQ 2.1 KSB Ri MA;1.283,00;
12.09.2023 20:00;MQ 2.2 KSB Ri LU;1.466,00;;MQ 2.1 KSB Ri MA;944;
12.09.2023 21:00;MQ 2.2 KSB Ri LU;1.139,00;;MQ 2.1 KSB Ri MA;876;
12.09.2023 22:00;MQ 2.2 KSB Ri LU;945;;MQ 2.1 KSB Ri MA;679;
12.09.2023 23:00;MQ 2.2 KSB Ri LU;871;;MQ 2.1 KSB Ri MA;540;
12.09.2023 23:59;MQ 2.2 KSB Ri LU;460;;MQ 2.1 KSB Ri MA;365;
13.09.2023 01:00;MQ 2.2 KSB Ri LU;251;;MQ 2.1 KSB Ri MA;181,9;
13.09.2023 02:00;MQ 2.2 KSB Ri LU;118;;MQ 2.1 KSB Ri MA;111;
13.09.2023 03:00;MQ 2.2 KSB Ri LU;94;;MQ 2.1 KSB Ri MA;79;
13.09.2023 04:00;MQ 2.2 KSB Ri LU;87;;MQ 2.1 KSB Ri MA;70;
13.09.2023 05:00;MQ 2.2 KSB Ri LU;237;;MQ 2.1 KSB Ri MA;290;
13.09.2023 06:00;MQ 2.2 KSB Ri LU;639;;MQ 2.1 KSB Ri MA;1.208,00;
13.09.2023 07:00;MQ 2.2 KSB Ri LU;1.509,00;;MQ 2.1 KSB Ri MA;1.753,00;
13.09.2023 08:00;MQ 2.2 KSB Ri LU;1.834,80;;MQ 2.1 KSB Ri MA;1.812,10;
13.09.2023 09:00;MQ 2.2 KSB Ri LU;1.575,80;;MQ 2.1 KSB Ri MA;1.777,00;
13.09.2023 10:00;MQ 2.2 KSB Ri LU;1.203,00;;MQ 2.1 KSB Ri MA;1.336,00;
13.09.2023 11:00;MQ 2.2 KSB Ri LU;1.241,00;;MQ 2.1 KSB Ri MA;1.201,00;
13.09.2023 12:00;MQ 2.2 KSB Ri LU;1.365,00;;MQ 2.1 KSB Ri MA;1.177,00;
13.09.2023 13:00;MQ 2.2 KSB Ri LU;1.521,00;;MQ 2.1 KSB Ri MA;1.241,00;
13.09.2023 14:00;MQ 2.2 KSB Ri LU;1.878,00;;MQ 2.1 KSB Ri MA;1.370,00;
13.09.2023 15:00;MQ 2.2 KSB Ri LU;2.543,00;;MQ 2.1 KSB Ri MA;1.388,00;
13.09.2023 16:00;MQ 2.2 KSB Ri LU;2.821,00;;MQ 2.1 KSB Ri MA;1.527,00;
13.09.2023 17:00;MQ 2.2 KSB Ri LU;2.879,00;;MQ 2.1 KSB Ri MA;1.712,60;
13.09.2023 18:00;MQ 2.2 KSB Ri LU;2.684,00;;MQ 2.1 KSB Ri MA;1.674,00;
13.09.2023 19:00;MQ 2.2 KSB Ri LU;2.040,00;;MQ 2.1 KSB Ri MA;1.409,00;
13.09.2023 20:00;MQ 2.2 KSB Ri LU;1.490,00;;MQ 2.1 KSB Ri MA;1.063,00;
13.09.2023 21:00;MQ 2.2 KSB Ri LU;1.142,00;;MQ 2.1 KSB Ri MA;845;
13.09.2023 22:00;MQ 2.2 KSB Ri LU;951;;MQ 2.1 KSB Ri MA;652;
13.09.2023 23:00;MQ 2.2 KSB Ri LU;1.178,00;;MQ 2.1 KSB Ri MA;417;
13.09.2023 23:59;MQ 2.2 KSB Ri LU;526;;MQ 2.1 KSB Ri MA;258;
14.09.2023 01:00;MQ 2.2 KSB Ri LU;265;;MQ 2.1 KSB Ri MA;136;
14.09.2023 02:00;MQ 2.2 KSB Ri LU;132;;MQ 2.1 KSB Ri MA;100;
14.09.2023 03:00;MQ 2.2 KSB Ri LU;99;;MQ 2.1 KSB Ri MA;80;
14.09.2023 04:00;MQ 2.2 KSB Ri LU;77;;MQ 2.1 KSB Ri MA;70;
14.09.2023 05:00;MQ 2.2 KSB Ri LU;231;;MQ 2.1 KSB Ri MA;255;
14.09.2023 06:00;MQ 2.2 KSB Ri LU;667;;MQ 2.1 KSB Ri MA;1.172,00;
14.09.2023 07:00;MQ 2.2 KSB Ri LU;1.476,00;;MQ 2.1 KSB Ri MA;1.672,00;
14.09.2023 08:00;MQ 2.2 KSB Ri LU;1.828,00;;MQ 2.1 KSB Ri MA;1.836,00;
14.09.2023 09:00;MQ 2.2 KSB Ri LU;1.494,70;;MQ 2.1 KSB Ri MA;1.741,80;
14.09.2023 10:00;MQ 2.2 KSB Ri LU;1.211,00;;MQ 2.1 KSB Ri MA;1.373,00;
14.09.2023 11:00;MQ 2.2 KSB Ri LU;1.229,00;;MQ 2.1 KSB Ri MA;1.226,00;
14.09.2023 12:00;MQ 2.2 KSB Ri LU;1.325,00;;MQ 2.1 KSB Ri MA;1.152,00;
14.09.2023 13:00;MQ 2.2 KSB Ri LU;1.523,00;;MQ 2.1 KSB Ri MA;1.278,00;
14.09.2023 14:00;MQ 2.2 KSB Ri LU;1.784,00;;MQ 2.1 KSB Ri MA;1.469,00;
14.09.2023 15:00;MQ 2.2 KSB Ri LU;2.404,00;;MQ 2.1 KSB Ri MA;1.462,00;
14.09.2023 16:00;MQ 2.2 KSB Ri LU;2.716,00;;MQ 2.1 KSB Ri MA;1.591,00;
14.09.2023 17:00;MQ 2.2 KSB Ri LU;2.673,00;;MQ 2.1 KSB Ri MA;1.284,00;
14.09.2023 18:00;MQ 2.2 KSB Ri LU;2.402,00;;MQ 2.1 KSB Ri MA;1.072,00;
14.09.2023 19:00;MQ 2.2 KSB Ri LU;2.132,00;;MQ 2.1 KSB Ri MA;1.462,00;
14.09.2023 20:00;MQ 2.2 KSB Ri LU;1.596,00;;MQ 2.1 KSB Ri MA;1.028,00;
14.09.2023 21:00;MQ 2.2 KSB Ri LU;1.307,00;;MQ 2.1 KSB Ri MA;938;
14.09.2023 22:00;MQ 2.2 KSB Ri LU;1.020,00;;MQ 2.1 KSB Ri MA;654;
14.09.2023 23:00;MQ 2.2 KSB Ri LU;1.038,00;;MQ 2.1 KSB Ri MA;570;
14.09.2023 23:59;MQ 2.2 KSB Ri LU;531;;MQ 2.1 KSB Ri MA;295;
15.09.2023 01:00;MQ 2.2 KSB Ri LU;285;;MQ 2.1 KSB Ri MA;183,9;
15.09.2023 02:00;MQ 2.2 KSB Ri LU;160;;MQ 2.1 KSB Ri MA;100;
15.09.2023 03:00;MQ 2.2 KSB Ri LU;99;;MQ 2.1 KSB Ri MA;99;
15.09.2023 04:00;MQ 2.2 KSB Ri LU;75;;MQ 2.1 KSB Ri MA;68;
15.09.2023 05:00;MQ 2.2 KSB Ri LU;200;;MQ 2.1 KSB Ri MA;254;
15.09.2023 06:00;MQ 2.2 KSB Ri LU;681;;MQ 2.1 KSB Ri MA;1.151,00;
15.09.2023 07:00;MQ 2.2 KSB Ri LU;1.386,00;;MQ 2.1 KSB Ri MA;1.552,00;
15.09.2023 08:00;MQ 2.2 KSB Ri LU;1.650,00;;MQ 2.1 KSB Ri MA;1.681,00;
15.09.2023 09:00;MQ 2.2 KSB Ri LU;1.269,00;;MQ 2.1 KSB Ri MA;1.424,80;
15.09.2023 10:00;MQ 2.2 KSB Ri LU;1.105,00;;MQ 2.1 KSB Ri MA;1.307,00;
15.09.2023 11:00;MQ 2.2 KSB Ri LU;1.265,00;;MQ 2.1 KSB Ri MA;1.186,00;
15.09.2023 12:00;MQ 2.2 KSB Ri LU;1.408,00;;MQ 2.1 KSB Ri MA;1.188,00;
15.09.2023 13:00;MQ 2.2 KSB Ri LU;1.963,00;;MQ 2.1 KSB Ri MA;1.413,00;
15.09.2023 14:00;MQ 2.2 KSB Ri LU;2.130,00;;MQ 2.1 KSB Ri MA;1.701,00;
15.09.2023 15:00;MQ 2.2 KSB Ri LU;2.689,00;;MQ 2.1 KSB Ri MA;1.574,00;
15.09.2023 16:00;MQ 2.2 KSB Ri LU;2.784,00;;MQ 2.1 KSB Ri MA;1.667,00;
15.09.2023 17:00;MQ 2.2 KSB Ri LU;2.742,00;;MQ 2.1 KSB Ri MA;1.513,00;
15.09.2023 18:00;MQ 2.2 KSB Ri LU;2.356,00;;MQ 2.1 KSB Ri MA;1.571,00;
15.09.2023 19:00;MQ 2.2 KSB Ri LU;1.987,00;;MQ 2.1 KSB Ri MA;1.407,00;
15.09.2023 20:00;MQ 2.2 KSB Ri LU;1.661,00;;MQ 2.1 KSB Ri MA;1.261,00;
15.09.2023 21:00;MQ 2.2 KSB Ri LU;1.295,00;;MQ 2.1 KSB Ri MA;1.059,00;
15.09.2023 22:00;MQ 2.2 KSB Ri LU;1.141,00;;MQ 2.1 KSB Ri MA;893;
15.09.2023 23:00;MQ 2.2 KSB Ri LU;1.091,00;;MQ 2.1 KSB Ri MA;765;
15.09.2023 23:59;MQ 2.2 KSB Ri LU;768;;MQ 2.1 KSB Ri MA;580;
16.09.2023 01:00;MQ 2.2 KSB Ri LU;528;;MQ 2.1 KSB Ri MA;386;
16.09.2023 02:00;MQ 2.2 KSB Ri LU;389;;MQ 2.1 KSB Ri MA;310;
16.09.2023 03:00;MQ 2.2 KSB Ri LU;271;;MQ 2.1 KSB Ri MA;264;
16.09.2023 04:00;MQ 2.2 KSB Ri LU;238;;MQ 2.1 KSB Ri MA;162;
16.09.2023 05:00;MQ 2.2 KSB Ri LU;235;;MQ 2.1 KSB Ri MA;186;
16.09.2023 06:00;MQ 2.2 KSB Ri LU;301;;MQ 2.1 KSB Ri MA;482;
16.09.2023 07:00;MQ 2.2 KSB Ri LU;558;;MQ 2.1 KSB Ri MA;448;
16.09.2023 08:00;MQ 2.2 KSB Ri LU;466;;MQ 2.1 KSB Ri MA;496;
16.09.2023 09:00;MQ 2.2 KSB Ri LU;696;;MQ 2.1 KSB Ri MA;751,9;
16.09.2023 10:00;MQ 2.2 KSB Ri LU;1.007,00;;MQ 2.1 KSB Ri MA;1.076,00;
16.09.2023 11:00;MQ 2.2 KSB Ri LU;1.172,00;;MQ 2.1 KSB Ri MA;1.301,00;
16.09.2023 12:00;MQ 2.2 KSB Ri LU;1.441,00;;MQ 2.1 KSB Ri MA;1.297,00;
16.09.2023 13:00;MQ 2.2 KSB Ri LU;1.695,00;;MQ 2.1 KSB Ri MA;1.365,00;
16.09.2023 14:00;MQ 2.2 KSB Ri LU;1.804,00;;MQ 2.1 KSB Ri MA;1.473,00;
16.09.2023 15:00;MQ 2.2 KSB Ri LU;2.019,00;;MQ 2.1 KSB Ri MA;1.493,00;
16.09.2023 16:00;MQ 2.2 KSB Ri LU;1.714,00;;MQ 2.1 KSB Ri MA;1.415,00;
16.09.2023 17:00;MQ 2.2 KSB Ri LU;1.817,00;;MQ 2.1 KSB Ri MA;1.389,00;
16.09.2023 18:00;MQ 2.2 KSB Ri LU;1.926,00;;MQ 2.1 KSB Ri MA;1.460,00;
16.09.2023 19:00;MQ 2.2 KSB Ri LU;1.890,00;;MQ 2.1 KSB Ri MA;1.360,00;
16.09.2023 20:00;MQ 2.2 KSB Ri LU;1.542,00;;MQ 2.1 KSB Ri MA;1.158,00;
16.09.2023 21:00;MQ 2.2 KSB Ri LU;1.238,00;;MQ 2.1 KSB Ri MA;1.069,00;
16.09.2023 22:00;MQ 2.2 KSB Ri LU;1.081,00;;MQ 2.1 KSB Ri MA;991;
16.09.2023 23:00;MQ 2.2 KSB Ri LU;1.002,00;;MQ 2.1 KSB Ri MA;939;
16.09.2023 23:59;MQ 2.2 KSB Ri LU;839;;MQ 2.1 KSB Ri MA;708;
17.09.2023 01:00;MQ 2.2 KSB Ri LU;621,9;;MQ 2.1 KSB Ri MA;580;
17.09.2023 02:00;MQ 2.2 KSB Ri LU;451;;MQ 2.1 KSB Ri MA;431;
17.09.2023 03:00;MQ 2.2 KSB Ri LU;319;;MQ 2.1 KSB Ri MA;301;
17.09.2023 04:00;MQ 2.2 KSB Ri LU;231;;MQ 2.1 KSB Ri MA;182;
17.09.2023 05:00;MQ 2.2 KSB Ri LU;267;;MQ 2.1 KSB Ri MA;145;
17.09.2023 06:00;MQ 2.2 KSB Ri LU;261;;MQ 2.1 KSB Ri MA;264;
17.09.2023 07:00;MQ 2.2 KSB Ri LU;235;;MQ 2.1 KSB Ri MA;218;
17.09.2023 08:00;MQ 2.2 KSB Ri LU;247;;MQ 2.1 KSB Ri MA;145;
17.09.2023 09:00;MQ 2.2 KSB Ri LU;325;;MQ 2.1 KSB Ri MA;258;
17.09.2023 10:00;MQ 2.2 KSB Ri LU;496;;MQ 2.1 KSB Ri MA;590;
17.09.2023 11:00;MQ 2.2 KSB Ri LU;875;;MQ 2.1 KSB Ri MA;736;
17.09.2023 12:00;MQ 2.2 KSB Ri LU;1.064,00;;MQ 2.1 KSB Ri MA;866;
17.09.2023 13:00;MQ 2.2 KSB Ri LU;1.236,00;;MQ 2.1 KSB Ri MA;1.053,00;
17.09.2023 14:00;MQ 2.2 KSB Ri LU;1.290,00;;MQ 2.1 KSB Ri MA;1.035,00;
17.09.2023 15:00;MQ 2.2 KSB Ri LU;1.328,00;;MQ 2.1 KSB Ri MA;1.159,00;
17.09.2023 16:00;MQ 2.2 KSB Ri LU;1.280,00;;MQ 2.1 KSB Ri MA;1.226,00;
17.09.2023 17:00;MQ 2.2 KSB Ri LU;1.258,00;;MQ 2.1 KSB Ri MA;1.220,00;
17.09.2023 18:00;MQ 2.2 KSB Ri LU;1.274,00;;MQ 2.1 KSB Ri MA;1.319,00;
17.09.2023 19:00;MQ 2.2 KSB Ri LU;1.323,00;;MQ 2.1 KSB Ri MA;1.194,00;
17.09.2023 20:00;MQ 2.2 KSB Ri LU;1.366,00;;MQ 2.1 KSB Ri MA;1.102,00;
17.09.2023 21:00;MQ 2.2 KSB Ri LU;1.107,00;;MQ 2.1 KSB Ri MA;963;
17.09.2023 22:00;MQ 2.2 KSB Ri LU;960;;MQ 2.1 KSB Ri MA;782;
17.09.2023 23:00;MQ 2.2 KSB Ri LU;876;;MQ 2.1 KSB Ri MA;534;
17.09.2023 23:59;MQ 2.2 KSB Ri LU;422;;MQ 2.1 KSB Ri MA;313;
18.09.2023 01:00;MQ 2.2 KSB Ri LU;236,9;;MQ 2.1 KSB Ri MA;167,7;
18.09.2023 02:00;MQ 2.2 KSB Ri LU;140;;MQ 2.1 KSB Ri MA;96;
18.09.2023 03:00;MQ 2.2 KSB Ri LU;78;;MQ 2.1 KSB Ri MA;64;
18.09.2023 04:00;MQ 2.2 KSB Ri LU;79;;MQ 2.1 KSB Ri MA;91;
18.09.2023 05:00;MQ 2.2 KSB Ri LU;190;;MQ 2.1 KSB Ri MA;286;
18.09.2023 06:00;MQ 2.2 KSB Ri LU;710;;MQ 2.1 KSB Ri MA;1.249,00;
18.09.2023 07:00;MQ 2.2 KSB Ri LU;1.438,00;;MQ 2.1 KSB Ri MA;1.635,00;
18.09.2023 08:00;MQ 2.2 KSB Ri LU;1.890,00;;MQ 2.1 KSB Ri MA;1.832,00;
18.09.2023 09:00;MQ 2.2 KSB Ri LU;1.496,00;;MQ 2.1 KSB Ri MA;1.729,60;
18.09.2023 10:00;MQ 2.2 KSB Ri LU;1.207,00;;MQ 2.1 KSB Ri MA;1.259,00;
18.09.2023 11:00;MQ 2.2 KSB Ri LU;1.207,00;;MQ 2.1 KSB Ri MA;1.177,00;
18.09.2023 12:00;MQ 2.2 KSB Ri LU;1.249,00;;MQ 2.1 KSB Ri MA;1.162,00;
18.09.2023 13:00;MQ 2.2 KSB Ri LU;1.464,00;;MQ 2.1 KSB Ri MA;1.268,00;
18.09.2023 14:00;MQ 2.2 KSB Ri LU;1.767,00;;MQ 2.1 KSB Ri MA;1.395,00;
18.09.2023 15:00;MQ 2.2 KSB Ri LU;2.296,00;;MQ 2.1 KSB Ri MA;1.418,00;
18.09.2023 16:00;MQ 2.2 KSB Ri LU;2.760,00;;MQ 2.1 KSB Ri MA;1.629,00;
18.09.2023 17:00;MQ 2.2 KSB Ri LU;2.700,40;;MQ 2.1 KSB Ri MA;1.791,80;
18.09.2023 18:00;MQ 2.2 KSB Ri LU;2.642,00;;MQ 2.1 KSB Ri MA;1.615,00;
18.09.2023 19:00;MQ 2.2 KSB Ri LU;2.062,00;;MQ 2.1 KSB Ri MA;1.278,00;
18.09.2023 20:00;MQ 2.2 KSB Ri LU;1.438,00;;MQ 2.1 KSB Ri MA;1.009,00;
18.09.2023 21:00;MQ 2.2 KSB Ri LU;1.043,00;;MQ 2.1 KSB Ri MA;776;
18.09.2023 22:00;MQ 2.2 KSB Ri LU;822;;MQ 2.1 KSB Ri MA;689;
18.09.2023 23:00;MQ 2.2 KSB Ri LU;847;;MQ 2.1 KSB Ri MA;479;
18.09.2023 23:59;MQ 2.2 KSB Ri LU;444;;MQ 2.1 KSB Ri MA;316;
19.09.2023 01:00;MQ 2.2 KSB Ri LU;220,9;;MQ 2.1 KSB Ri MA;182,7;
19.09.2023 02:00;MQ 2.2 KSB Ri LU;135;;MQ 2.1 KSB Ri MA;101;
19.09.2023 03:00;MQ 2.2 KSB Ri LU;88;;MQ 2.1 KSB Ri MA;80;
19.09.2023 04:00;MQ 2.2 KSB Ri LU;82;;MQ 2.1 KSB Ri MA;84;
19.09.2023 05:00;MQ 2.2 KSB Ri LU;210;;MQ 2.1 KSB Ri MA;293;
19.09.2023 06:00;MQ 2.2 KSB Ri LU;675;;MQ 2.1 KSB Ri MA;1.193,00;
19.09.2023 07:00;MQ 2.2 KSB Ri LU;1.494,00;;MQ 2.1 KSB Ri MA;1.713,00;
19.09.2023 08:00;MQ 2.2 KSB Ri LU;1.876,00;;MQ 2.1 KSB Ri MA;1.841,00;
19.09.2023 09:00;MQ 2.2 KSB Ri LU;1.596,80;;MQ 2.1 KSB Ri MA;1.770,60;
19.09.2023 10:00;MQ 2.2 KSB Ri LU;1.269,00;;MQ 2.1 KSB Ri MA;1.437,00;
19.09.2023 11:00;MQ 2.2 KSB Ri LU;1.171,00;;MQ 2.1 KSB Ri MA;1.186,00;
19.09.2023 12:00;MQ 2.2 KSB Ri LU;1.227,30;;MQ 2.1 KSB Ri MA;1.067,00;
19.09.2023 13:00;MQ 2.2 KSB Ri LU;1.317,80;;MQ 2.1 KSB Ri MA;1.121,00;
19.09.2023 14:00;MQ 2.2 KSB Ri LU;0;nOk;MQ 2.1 KSB Ri MA;1.272,00;
19.09.2023 15:00;MQ 2.2 KSB Ri LU;2.542,20;;MQ 2.1 KSB Ri MA;1.304,00;
19.09.2023 16:00;MQ 2.2 KSB Ri LU;2.737,00;;MQ 2.1 KSB Ri MA;1.475,00;
19.09.2023 17:00;MQ 2.2 KSB Ri LU;2.654,00;;MQ 2.1 KSB Ri MA;1.691,80;
19.09.2023 18:00;MQ 2.2 KSB Ri LU;2.677,00;;MQ 2.1 KSB Ri MA;1.694,00;
19.09.2023 19:00;MQ 2.2 KSB Ri LU;2.113,00;;MQ 2.1 KSB Ri MA;1.298,00;
19.09.2023 20:00;MQ 2.2 KSB Ri LU;1.415,00;;MQ 2.1 KSB Ri MA;974;
19.09.2023 21:00;MQ 2.2 KSB Ri LU;1.201,00;;MQ 2.1 KSB Ri MA;779;
19.09.2023 22:00;MQ 2.2 KSB Ri LU;858;;MQ 2.1 KSB Ri MA;676;
19.09.2023 23:00;MQ 2.2 KSB Ri LU;883;;MQ 2.1 KSB Ri MA;438;
19.09.2023 23:59;MQ 2.2 KSB Ri LU;474;;MQ 2.1 KSB Ri MA;283;
20.09.2023 01:00;MQ 2.2 KSB Ri LU;243;;MQ 2.1 KSB Ri MA;158;
20.09.2023 02:00;MQ 2.2 KSB Ri LU;117;;MQ 2.1 KSB Ri MA;79;
20.09.2023 03:00;MQ 2.2 KSB Ri LU;81;;MQ 2.1 KSB Ri MA;76;
20.09.2023 04:00;MQ 2.2 KSB Ri LU;66;;MQ 2.1 KSB Ri MA;65;
20.09.2023 05:00;MQ 2.2 KSB Ri LU;205;;MQ 2.1 KSB Ri MA;286;
20.09.2023 06:00;MQ 2.2 KSB Ri LU;716;;MQ 2.1 KSB Ri MA;1.216,00;
20.09.2023 07:00;MQ 2.2 KSB Ri LU;1.570,00;;MQ 2.1 KSB Ri MA;1.733,00;
20.09.2023 08:00;MQ 2.2 KSB Ri LU;1.886,00;;MQ 2.1 KSB Ri MA;1.803,00;
20.09.2023 09:00;MQ 2.2 KSB Ri LU;1.626,70;;MQ 2.1 KSB Ri MA;1.803,10;
20.09.2023 10:00;MQ 2.2 KSB Ri LU;1.250,00;;MQ 2.1 KSB Ri MA;1.412,00;
20.09.2023 11:00;MQ 2.2 KSB Ri LU;1.136,00;;MQ 2.1 KSB Ri MA;1.235,00;
20.09.2023 12:00;MQ 2.2 KSB Ri LU;1.379,00;;MQ 2.1 KSB Ri MA;1.043,00;
20.09.2023 13:00;MQ 2.2 KSB Ri LU;1.635,00;;MQ 2.1 KSB Ri MA;1.235,00;
20.09.2023 14:00;MQ 2.2 KSB Ri LU;1.763,00;;MQ 2.1 KSB Ri MA;1.470,00;
20.09.2023 15:00;MQ 2.2 KSB Ri LU;2.399,00;;MQ 2.1 KSB Ri MA;1.340,00;
20.09.2023 16:00;MQ 2.2 KSB Ri LU;2.697,00;;MQ 2.1 KSB Ri MA;1.533,00;
20.09.2023 17:00;MQ 2.2 KSB Ri LU;2.682,00;;MQ 2.1 KSB Ri MA;1.785,00;
20.09.2023 18:00;MQ 2.2 KSB Ri LU;2.570,00;;MQ 2.1 KSB Ri MA;1.625,00;
20.09.2023 19:00;MQ 2.2 KSB Ri LU;2.068,00;;MQ 2.1 KSB Ri MA;1.437,00;
20.09.2023 20:00;MQ 2.2 KSB Ri LU;1.517,00;;MQ 2.1 KSB Ri MA;1.040,00;
20.09.2023 21:00;MQ 2.2 KSB Ri LU;1.231,00;;MQ 2.1 KSB Ri MA;940;
20.09.2023 22:00;MQ 2.2 KSB Ri LU;1.029,00;;MQ 2.1 KSB Ri MA;769;
20.09.2023 23:00;MQ 2.2 KSB Ri LU;1.025,00;;MQ 2.1 KSB Ri MA;472;
20.09.2023 23:59;MQ 2.2 KSB Ri LU;531;;MQ 2.1 KSB Ri MA;291;
21.09.2023 01:00;MQ 2.2 KSB Ri LU;229;;MQ 2.1 KSB Ri MA;153,9;
21.09.2023 02:00;MQ 2.2 KSB Ri LU;141;;MQ 2.1 KSB Ri MA;94;
21.09.2023 03:00;MQ 2.2 KSB Ri LU;78;;MQ 2.1 KSB Ri MA;57;
21.09.2023 04:00;MQ 2.2 KSB Ri LU;93;;MQ 2.1 KSB Ri MA;87;
21.09.2023 05:00;MQ 2.2 KSB Ri LU;212;;MQ 2.1 KSB Ri MA;286;
21.09.2023 06:00;MQ 2.2 KSB Ri LU;663;;MQ 2.1 KSB Ri MA;1.174,00;
21.09.2023 07:00;MQ 2.2 KSB Ri LU;1.481,00;;MQ 2.1 KSB Ri MA;1.494,00;
