Timestamp;Object_Id;Plausibilisiert 60min.Zählung Kfz[Fzg/h];dto_VehClass1Long.dto_VehClass1Long;.;dto_VehClass1Long.dto_VehClass1Long;dto_VehClass1Long.dto_VehClass1Long
12.09.2023 07:00;MQ 9.1 NÜg Ri Innenstadt;366;;MQ 9.2 NÜg Ri Neckarau;271;
12.09.2023 08:00;MQ 9.1 NÜg Ri Innenstadt;687,9;;MQ 9.2 NÜg Ri Neckarau;439;
12.09.2023 09:00;MQ 9.1 NÜg Ri Innenstadt;726;;MQ 9.2 NÜg Ri Neckarau;479;
12.09.2023 10:00;MQ 9.1 NÜg Ri Innenstadt;658,1;;MQ 9.2 NÜg Ri Neckarau;523;
12.09.2023 11:00;MQ 9.1 NÜg Ri Innenstadt;626;;MQ 9.2 NÜg Ri Neckarau;485;
12.09.2023 12:00;MQ 9.1 NÜg Ri Innenstadt;626,9;;MQ 9.2 NÜg Ri Neckarau;493;
12.09.2023 13:00;MQ 9.1 NÜg Ri Innenstadt;637;;MQ 9.2 NÜg Ri Neckarau;560;
12.09.2023 14:00;MQ 9.1 NÜg Ri Innenstadt;720;;MQ 9.2 NÜg Ri Neckarau;522;
12.09.2023 15:00;MQ 9.1 NÜg Ri Innenstadt;706,7;;MQ 9.2 NÜg Ri Neckarau;559;
12.09.2023 16:00;MQ 9.1 NÜg Ri Innenstadt;770,9;;MQ 9.2 NÜg Ri Neckarau;621;
12.09.2023 17:00;MQ 9.1 NÜg Ri Innenstadt;765,1;;MQ 9.2 NÜg Ri Neckarau;675;
12.09.2023 18:00;MQ 9.1 NÜg Ri Innenstadt;692;;MQ 9.2 NÜg Ri Neckarau;678;
12.09.2023 19:00;MQ 9.1 NÜg Ri Innenstadt;637;;MQ 9.2 NÜg Ri Neckarau;610;
12.09.2023 20:00;MQ 9.1 NÜg Ri Innenstadt;517;;MQ 9.2 NÜg Ri Neckarau;436;
12.09.2023 21:00;MQ 9.1 NÜg Ri Innenstadt;392,1;;MQ 9.2 NÜg Ri Neckarau;353;
12.09.2023 22:00;MQ 9.1 NÜg Ri Innenstadt;321,9;;MQ 9.2 NÜg Ri Neckarau;253;
12.09.2023 23:00;MQ 9.1 NÜg Ri Innenstadt;260,1;;MQ 9.2 NÜg Ri Neckarau;200;
12.09.2023 23:59;MQ 9.1 NÜg Ri Innenstadt;148;;MQ 9.2 NÜg Ri Neckarau;124;
13.09.2023 01:00;MQ 9.1 NÜg Ri Innenstadt;73;;MQ 9.2 NÜg Ri Neckarau;88;
13.09.2023 02:00;MQ 9.1 NÜg Ri Innenstadt;69;;MQ 9.2 NÜg Ri Neckarau;50;
13.09.2023 03:00;MQ 9.1 NÜg Ri Innenstadt;23;;MQ 9.2 NÜg Ri Neckarau;28;
13.09.2023 04:00;MQ 9.1 NÜg Ri Innenstadt;37;;MQ 9.2 NÜg Ri Neckarau;24;
13.09.2023 05:00;MQ 9.1 NÜg Ri Innenstadt;68;;MQ 9.2 NÜg Ri Neckarau;38;
13.09.2023 06:00;MQ 9.1 NÜg Ri Innenstadt;223;;MQ 9.2 NÜg Ri Neckarau;155;
13.09.2023 07:00;MQ 9.1 NÜg Ri Innenstadt;368,9;;MQ 9.2 NÜg Ri Neckarau;239;
13.09.2023 08:00;MQ 9.1 NÜg Ri Innenstadt;666,9;;MQ 9.2 NÜg Ri Neckarau;415;
13.09.2023 09:00;MQ 9.1 NÜg Ri Innenstadt;703;;MQ 9.2 NÜg Ri Neckarau;482;
13.09.2023 10:00;MQ 9.1 NÜg Ri Innenstadt;658;;MQ 9.2 NÜg Ri Neckarau;508;
13.09.2023 11:00;MQ 9.1 NÜg Ri Innenstadt;580;;MQ 9.2 NÜg Ri Neckarau;476;
13.09.2023 12:00;MQ 9.1 NÜg Ri Innenstadt;709,9;;MQ 9.2 NÜg Ri Neckarau;575;
13.09.2023 13:00;MQ 9.1 NÜg Ri Innenstadt;623;;MQ 9.2 NÜg Ri Neckarau;585;
13.09.2023 14:00;MQ 9.1 NÜg Ri Innenstadt;668,1;;MQ 9.2 NÜg Ri Neckarau;612;
13.09.2023 15:00;MQ 9.1 NÜg Ri Innenstadt;721,9;;MQ 9.2 NÜg Ri Neckarau;646;
13.09.2023 16:00;MQ 9.1 NÜg Ri Innenstadt;758,1;;MQ 9.2 NÜg Ri Neckarau;571;
13.09.2023 17:00;MQ 9.1 NÜg Ri Innenstadt;729,9;;MQ 9.2 NÜg Ri Neckarau;649;
13.09.2023 18:00;MQ 9.1 NÜg Ri Innenstadt;730,9;;MQ 9.2 NÜg Ri Neckarau;696;
13.09.2023 19:00;MQ 9.1 NÜg Ri Innenstadt;678,1;;MQ 9.2 NÜg Ri Neckarau;603;
13.09.2023 20:00;MQ 9.1 NÜg Ri Innenstadt;484,1;;MQ 9.2 NÜg Ri Neckarau;451;
13.09.2023 21:00;MQ 9.1 NÜg Ri Innenstadt;361;;MQ 9.2 NÜg Ri Neckarau;357;
13.09.2023 22:00;MQ 9.1 NÜg Ri Innenstadt;376;;MQ 9.2 NÜg Ri Neckarau;297;
13.09.2023 23:00;MQ 9.1 NÜg Ri Innenstadt;346,1;;MQ 9.2 NÜg Ri Neckarau;254;
13.09.2023 23:59;MQ 9.1 NÜg Ri Innenstadt;134;;MQ 9.2 NÜg Ri Neckarau;159;
14.09.2023 01:00;MQ 9.1 NÜg Ri Innenstadt;71;;MQ 9.2 NÜg Ri Neckarau;81;
14.09.2023 02:00;MQ 9.1 NÜg Ri Innenstadt;50;;MQ 9.2 NÜg Ri Neckarau;48;
14.09.2023 03:00;MQ 9.1 NÜg Ri Innenstadt;30;;MQ 9.2 NÜg Ri Neckarau;25;
14.09.2023 04:00;MQ 9.1 NÜg Ri Innenstadt;42;;MQ 9.2 NÜg Ri Neckarau;30;
14.09.2023 05:00;MQ 9.1 NÜg Ri Innenstadt;74;;MQ 9.2 NÜg Ri Neckarau;46;
14.09.2023 06:00;MQ 9.1 NÜg Ri Innenstadt;225;;MQ 9.2 NÜg Ri Neckarau;126;
14.09.2023 07:00;MQ 9.1 NÜg Ri Innenstadt;362,9;;MQ 9.2 NÜg Ri Neckarau;226;
14.09.2023 08:00;MQ 9.1 NÜg Ri Innenstadt;649;;MQ 9.2 NÜg Ri Neckarau;452;
14.09.2023 09:00;MQ 9.1 NÜg Ri Innenstadt;749;;MQ 9.2 NÜg Ri Neckarau;497;
14.09.2023 10:00;MQ 9.1 NÜg Ri Innenstadt;619,1;;MQ 9.2 NÜg Ri Neckarau;462;
14.09.2023 11:00;MQ 9.1 NÜg Ri Innenstadt;664,9;;MQ 9.2 NÜg Ri Neckarau;508;
14.09.2023 12:00;MQ 9.1 NÜg Ri Innenstadt;691;;MQ 9.2 NÜg Ri Neckarau;532;
14.09.2023 13:00;MQ 9.1 NÜg Ri Innenstadt;726;;MQ 9.2 NÜg Ri Neckarau;577;
14.09.2023 14:00;MQ 9.1 NÜg Ri Innenstadt;679,9;;MQ 9.2 NÜg Ri Neckarau;602;
14.09.2023 15:00;MQ 9.1 NÜg Ri Innenstadt;779,1;;MQ 9.2 NÜg Ri Neckarau;587;
14.09.2023 16:00;MQ 9.1 NÜg Ri Innenstadt;777;;MQ 9.2 NÜg Ri Neckarau;670;
14.09.2023 17:00;MQ 9.1 NÜg Ri Innenstadt;775,9;;MQ 9.2 NÜg Ri Neckarau;687;
14.09.2023 18:00;MQ 9.1 NÜg Ri Innenstadt;803;;MQ 9.2 NÜg Ri Neckarau;724;
14.09.2023 19:00;MQ 9.1 NÜg Ri Innenstadt;649,1;;MQ 9.2 NÜg Ri Neckarau;603;
14.09.2023 20:00;MQ 9.1 NÜg Ri Innenstadt;495;;MQ 9.2 NÜg Ri Neckarau;461;
14.09.2023 21:00;MQ 9.1 NÜg Ri Innenstadt;478,1;;MQ 9.2 NÜg Ri Neckarau;406;
14.09.2023 22:00;MQ 9.1 NÜg Ri Innenstadt;368;;MQ 9.2 NÜg Ri Neckarau;300;
14.09.2023 23:00;MQ 9.1 NÜg Ri Innenstadt;270,1;;MQ 9.2 NÜg Ri Neckarau;245;
14.09.2023 23:59;MQ 9.1 NÜg Ri Innenstadt;145;;MQ 9.2 NÜg Ri Neckarau;160;
15.09.2023 01:00;MQ 9.1 NÜg Ri Innenstadt;78;;MQ 9.2 NÜg Ri Neckarau;106;
15.09.2023 02:00;MQ 9.1 NÜg Ri Innenstadt;71;;MQ 9.2 NÜg Ri Neckarau;60;
15.09.2023 03:00;MQ 9.1 NÜg Ri Innenstadt;40;;MQ 9.2 NÜg Ri Neckarau;37;
15.09.2023 04:00;MQ 9.1 NÜg Ri Innenstadt;44;;MQ 9.2 NÜg Ri Neckarau;41;
15.09.2023 05:00;MQ 9.1 NÜg Ri Innenstadt;71;;MQ 9.2 NÜg Ri Neckarau;44;
15.09.2023 06:00;MQ 9.1 NÜg Ri Innenstadt;220,9;;MQ 9.2 NÜg Ri Neckarau;135;
15.09.2023 07:00;MQ 9.1 NÜg Ri Innenstadt;318;;MQ 9.2 NÜg Ri Neckarau;235;
15.09.2023 08:00;MQ 9.1 NÜg Ri Innenstadt;605,9;;MQ 9.2 NÜg Ri Neckarau;421;
15.09.2023 09:00;MQ 9.1 NÜg Ri Innenstadt;744;;MQ 9.2 NÜg Ri Neckarau;464;
15.09.2023 10:00;MQ 9.1 NÜg Ri Innenstadt;699;;MQ 9.2 NÜg Ri Neckarau;509;
15.09.2023 11:00;MQ 9.1 NÜg Ri Innenstadt;720;;MQ 9.2 NÜg Ri Neckarau;535;
15.09.2023 12:00;MQ 9.1 NÜg Ri Innenstadt;659;;MQ 9.2 NÜg Ri Neckarau;540;
15.09.2023 13:00;MQ 9.1 NÜg Ri Innenstadt;782;;MQ 9.2 NÜg Ri Neckarau;624;
15.09.2023 14:00;MQ 9.1 NÜg Ri Innenstadt;699,1;;MQ 9.2 NÜg Ri Neckarau;649;
15.09.2023 15:00;MQ 9.1 NÜg Ri Innenstadt;770;;MQ 9.2 NÜg Ri Neckarau;660;
15.09.2023 16:00;MQ 9.1 NÜg Ri Innenstadt;730;;MQ 9.2 NÜg Ri Neckarau;638;
15.09.2023 17:00;MQ 9.1 NÜg Ri Innenstadt;750;;MQ 9.2 NÜg Ri Neckarau;670;
15.09.2023 18:00;MQ 9.1 NÜg Ri Innenstadt;723,9;;MQ 9.2 NÜg Ri Neckarau;604;
15.09.2023 19:00;MQ 9.1 NÜg Ri Innenstadt;644,1;;MQ 9.2 NÜg Ri Neckarau;565;
15.09.2023 20:00;MQ 9.1 NÜg Ri Innenstadt;526,1;;MQ 9.2 NÜg Ri Neckarau;472;
15.09.2023 21:00;MQ 9.1 NÜg Ri Innenstadt;505;;MQ 9.2 NÜg Ri Neckarau;398;
15.09.2023 22:00;MQ 9.1 NÜg Ri Innenstadt;383,1;;MQ 9.2 NÜg Ri Neckarau;324;
15.09.2023 23:00;MQ 9.1 NÜg Ri Innenstadt;356;;MQ 9.2 NÜg Ri Neckarau;300;
15.09.2023 23:59;MQ 9.1 NÜg Ri Innenstadt;236,1;;MQ 9.2 NÜg Ri Neckarau;249;
16.09.2023 01:00;MQ 9.1 NÜg Ri Innenstadt;207;;MQ 9.2 NÜg Ri Neckarau;187;
16.09.2023 02:00;MQ 9.1 NÜg Ri Innenstadt;143;;MQ 9.2 NÜg Ri Neckarau;140;
16.09.2023 03:00;MQ 9.1 NÜg Ri Innenstadt;75,1;;MQ 9.2 NÜg Ri Neckarau;85;
16.09.2023 04:00;MQ 9.1 NÜg Ri Innenstadt;69;;MQ 9.2 NÜg Ri Neckarau;63;
16.09.2023 05:00;MQ 9.1 NÜg Ri Innenstadt;77;;MQ 9.2 NÜg Ri Neckarau;54;
16.09.2023 06:00;MQ 9.1 NÜg Ri Innenstadt;98;;MQ 9.2 NÜg Ri Neckarau;77;
16.09.2023 07:00;MQ 9.1 NÜg Ri Innenstadt;138,9;;MQ 9.2 NÜg Ri Neckarau;110;
16.09.2023 08:00;MQ 9.1 NÜg Ri Innenstadt;195;;MQ 9.2 NÜg Ri Neckarau;133;
16.09.2023 09:00;MQ 9.1 NÜg Ri Innenstadt;339,9;;MQ 9.2 NÜg Ri Neckarau;267;
16.09.2023 10:00;MQ 9.1 NÜg Ri Innenstadt;476;;MQ 9.2 NÜg Ri Neckarau;355;
16.09.2023 11:00;MQ 9.1 NÜg Ri Innenstadt;598;;MQ 9.2 NÜg Ri Neckarau;401;
16.09.2023 12:00;MQ 9.1 NÜg Ri Innenstadt;664;;MQ 9.2 NÜg Ri Neckarau;471;
16.09.2023 13:00;MQ 9.1 NÜg Ri Innenstadt;699;;MQ 9.2 NÜg Ri Neckarau;524;
16.09.2023 14:00;MQ 9.1 NÜg Ri Innenstadt;571;;MQ 9.2 NÜg Ri Neckarau;519;
16.09.2023 15:00;MQ 9.1 NÜg Ri Innenstadt;680;;MQ 9.2 NÜg Ri Neckarau;501;
16.09.2023 16:00;MQ 9.1 NÜg Ri Innenstadt;602,1;;MQ 9.2 NÜg Ri Neckarau;481;
16.09.2023 17:00;MQ 9.1 NÜg Ri Innenstadt;575,9;;MQ 9.2 NÜg Ri Neckarau;479;
16.09.2023 18:00;MQ 9.1 NÜg Ri Innenstadt;596,1;;MQ 9.2 NÜg Ri Neckarau;482;
16.09.2023 19:00;MQ 9.1 NÜg Ri Innenstadt;587;;MQ 9.2 NÜg Ri Neckarau;491;
16.09.2023 20:00;MQ 9.1 NÜg Ri Innenstadt;459;;MQ 9.2 NÜg Ri Neckarau;444;
16.09.2023 21:00;MQ 9.1 NÜg Ri Innenstadt;427;;MQ 9.2 NÜg Ri Neckarau;397;
16.09.2023 22:00;MQ 9.1 NÜg Ri Innenstadt;342,1;;MQ 9.2 NÜg Ri Neckarau;289;
16.09.2023 23:00;MQ 9.1 NÜg Ri Innenstadt;305,9;;MQ 9.2 NÜg Ri Neckarau;257;
16.09.2023 23:59;MQ 9.1 NÜg Ri Innenstadt;288;;MQ 9.2 NÜg Ri Neckarau;222;
17.09.2023 01:00;MQ 9.1 NÜg Ri Innenstadt;239;;MQ 9.2 NÜg Ri Neckarau;210;
17.09.2023 02:00;MQ 9.1 NÜg Ri Innenstadt;167,1;;MQ 9.2 NÜg Ri Neckarau;160;
17.09.2023 03:00;MQ 9.1 NÜg Ri Innenstadt;141;;MQ 9.2 NÜg Ri Neckarau;120;
17.09.2023 04:00;MQ 9.1 NÜg Ri Innenstadt;87;;MQ 9.2 NÜg Ri Neckarau;66;
17.09.2023 05:00;MQ 9.1 NÜg Ri Innenstadt;74;;MQ 9.2 NÜg Ri Neckarau;70;
17.09.2023 06:00;MQ 9.1 NÜg Ri Innenstadt;91;;MQ 9.2 NÜg Ri Neckarau;77;
17.09.2023 07:00;MQ 9.1 NÜg Ri Innenstadt;62;;MQ 9.2 NÜg Ri Neckarau;64;
17.09.2023 08:00;MQ 9.1 NÜg Ri Innenstadt;88;;MQ 9.2 NÜg Ri Neckarau;70;
17.09.2023 09:00;MQ 9.1 NÜg Ri Innenstadt;170;;MQ 9.2 NÜg Ri Neckarau;101;
17.09.2023 10:00;MQ 9.1 NÜg Ri Innenstadt;275;;MQ 9.2 NÜg Ri Neckarau;181;
17.09.2023 11:00;MQ 9.1 NÜg Ri Innenstadt;388,9;;MQ 9.2 NÜg Ri Neckarau;288;
17.09.2023 12:00;MQ 9.1 NÜg Ri Innenstadt;419;;MQ 9.2 NÜg Ri Neckarau;356;
17.09.2023 13:00;MQ 9.1 NÜg Ri Innenstadt;453;;MQ 9.2 NÜg Ri Neckarau;415;
17.09.2023 14:00;MQ 9.1 NÜg Ri Innenstadt;417,9;;MQ 9.2 NÜg Ri Neckarau;378;
17.09.2023 15:00;MQ 9.1 NÜg Ri Innenstadt;476;;MQ 9.2 NÜg Ri Neckarau;444;
17.09.2023 16:00;MQ 9.1 NÜg Ri Innenstadt;529,1;;MQ 9.2 NÜg Ri Neckarau;428;
17.09.2023 17:00;MQ 9.1 NÜg Ri Innenstadt;452;;MQ 9.2 NÜg Ri Neckarau;420;
17.09.2023 18:00;MQ 9.1 NÜg Ri Innenstadt;547;;MQ 9.2 NÜg Ri Neckarau;439;
17.09.2023 19:00;MQ 9.1 NÜg Ri Innenstadt;509;;MQ 9.2 NÜg Ri Neckarau;419;
17.09.2023 20:00;MQ 9.1 NÜg Ri Innenstadt;420,1;;MQ 9.2 NÜg Ri Neckarau;418;
17.09.2023 21:00;MQ 9.1 NÜg Ri Innenstadt;423;;MQ 9.2 NÜg Ri Neckarau;365;
17.09.2023 22:00;MQ 9.1 NÜg Ri Innenstadt;289;;MQ 9.2 NÜg Ri Neckarau;294;
17.09.2023 23:00;MQ 9.1 NÜg Ri Innenstadt;201,1;;MQ 9.2 NÜg Ri Neckarau;236;
17.09.2023 23:59;MQ 9.1 NÜg Ri Innenstadt;143;;MQ 9.2 NÜg Ri Neckarau;136;
18.09.2023 01:00;MQ 9.1 NÜg Ri Innenstadt;71;;MQ 9.2 NÜg Ri Neckarau;83;
18.09.2023 02:00;MQ 9.1 NÜg Ri Innenstadt;64;;MQ 9.2 NÜg Ri Neckarau;47;
18.09.2023 03:00;MQ 9.1 NÜg Ri Innenstadt;27;;MQ 9.2 NÜg Ri Neckarau;24;
18.09.2023 04:00;MQ 9.1 NÜg Ri Innenstadt;40;;MQ 9.2 NÜg Ri Neckarau;23;
18.09.2023 05:00;MQ 9.1 NÜg Ri Innenstadt;93;;MQ 9.2 NÜg Ri Neckarau;46;
18.09.2023 06:00;MQ 9.1 NÜg Ri Innenstadt;242,9;;MQ 9.2 NÜg Ri Neckarau;165;
18.09.2023 07:00;MQ 9.1 NÜg Ri Innenstadt;436,9;;MQ 9.2 NÜg Ri Neckarau;249;
18.09.2023 08:00;MQ 9.1 NÜg Ri Innenstadt;737;;MQ 9.2 NÜg Ri Neckarau;439;
18.09.2023 09:00;MQ 9.1 NÜg Ri Innenstadt;719,1;;MQ 9.2 NÜg Ri Neckarau;480;
18.09.2023 10:00;MQ 9.1 NÜg Ri Innenstadt;716,9;;MQ 9.2 NÜg Ri Neckarau;511;
18.09.2023 11:00;MQ 9.1 NÜg Ri Innenstadt;661,1;;MQ 9.2 NÜg Ri Neckarau;495;
18.09.2023 12:00;MQ 9.1 NÜg Ri Innenstadt;686;;MQ 9.2 NÜg Ri Neckarau;556;
18.09.2023 13:00;MQ 9.1 NÜg Ri Innenstadt;621,1;;MQ 9.2 NÜg Ri Neckarau;601;
18.09.2023 14:00;MQ 9.1 NÜg Ri Innenstadt;709;;MQ 9.2 NÜg Ri Neckarau;573;
18.09.2023 15:00;MQ 9.1 NÜg Ri Innenstadt;760,9;;MQ 9.2 NÜg Ri Neckarau;611;
18.09.2023 16:00;MQ 9.1 NÜg Ri Innenstadt;802,1;;MQ 9.2 NÜg Ri Neckarau;660;
18.09.2023 17:00;MQ 9.1 NÜg Ri Innenstadt;768;;MQ 9.2 NÜg Ri Neckarau;683;
18.09.2023 18:00;MQ 9.1 NÜg Ri Innenstadt;733;;MQ 9.2 NÜg Ri Neckarau;653;
18.09.2023 19:00;MQ 9.1 NÜg Ri Innenstadt;618,1;;MQ 9.2 NÜg Ri Neckarau;565;
18.09.2023 20:00;MQ 9.1 NÜg Ri Innenstadt;538;;MQ 9.2 NÜg Ri Neckarau;483;
18.09.2023 21:00;MQ 9.1 NÜg Ri Innenstadt;415,9;;MQ 9.2 NÜg Ri Neckarau;337;
18.09.2023 22:00;MQ 9.1 NÜg Ri Innenstadt;324,1;;MQ 9.2 NÜg Ri Neckarau;266;
18.09.2023 23:00;MQ 9.1 NÜg Ri Innenstadt;218,1;;MQ 9.2 NÜg Ri Neckarau;198;
18.09.2023 23:59;MQ 9.1 NÜg Ri Innenstadt;110;;MQ 9.2 NÜg Ri Neckarau;138;
19.09.2023 01:00;MQ 9.1 NÜg Ri Innenstadt;78;;MQ 9.2 NÜg Ri Neckarau;78;
19.09.2023 02:00;MQ 9.1 NÜg Ri Innenstadt;46;;MQ 9.2 NÜg Ri Neckarau;34;
19.09.2023 03:00;MQ 9.1 NÜg Ri Innenstadt;38;;MQ 9.2 NÜg Ri Neckarau;27;
19.09.2023 04:00;MQ 9.1 NÜg Ri Innenstadt;38;;MQ 9.2 NÜg Ri Neckarau;26;
19.09.2023 05:00;MQ 9.1 NÜg Ri Innenstadt;74;;MQ 9.2 NÜg Ri Neckarau;43;
19.09.2023 06:00;MQ 9.1 NÜg Ri Innenstadt;216,9;;MQ 9.2 NÜg Ri Neckarau;145;
19.09.2023 07:00;MQ 9.1 NÜg Ri Innenstadt;356,9;;MQ 9.2 NÜg Ri Neckarau;240;
19.09.2023 08:00;MQ 9.1 NÜg Ri Innenstadt;672;;MQ 9.2 NÜg Ri Neckarau;442;
19.09.2023 09:00;MQ 9.1 NÜg Ri Innenstadt;781;;MQ 9.2 NÜg Ri Neckarau;496;
19.09.2023 10:00;MQ 9.1 NÜg Ri Innenstadt;686;;MQ 9.2 NÜg Ri Neckarau;462;
19.09.2023 11:00;MQ 9.1 NÜg Ri Innenstadt;640;;MQ 9.2 NÜg Ri Neckarau;505;
19.09.2023 12:00;MQ 9.1 NÜg Ri Innenstadt;687;;MQ 9.2 NÜg Ri Neckarau;541,8;
19.09.2023 13:00;MQ 9.1 NÜg Ri Innenstadt;742;;MQ 9.2 NÜg Ri Neckarau;529,5;
19.09.2023 14:00;MQ 9.1 NÜg Ri Innenstadt;720;;MQ 9.2 NÜg Ri Neckarau;0;nOk
19.09.2023 15:00;MQ 9.1 NÜg Ri Innenstadt;720;;MQ 9.2 NÜg Ri Neckarau;567,1;
19.09.2023 16:00;MQ 9.1 NÜg Ri Innenstadt;799;;MQ 9.2 NÜg Ri Neckarau;636;
19.09.2023 17:00;MQ 9.1 NÜg Ri Innenstadt;845;;MQ 9.2 NÜg Ri Neckarau;723;
19.09.2023 18:00;MQ 9.1 NÜg Ri Innenstadt;764;;MQ 9.2 NÜg Ri Neckarau;637;
19.09.2023 19:00;MQ 9.1 NÜg Ri Innenstadt;633;;MQ 9.2 NÜg Ri Neckarau;666;
19.09.2023 20:00;MQ 9.1 NÜg Ri Innenstadt;496;;MQ 9.2 NÜg Ri Neckarau;429;
19.09.2023 21:00;MQ 9.1 NÜg Ri Innenstadt;396;;MQ 9.2 NÜg Ri Neckarau;362;
19.09.2023 22:00;MQ 9.1 NÜg Ri Innenstadt;306;;MQ 9.2 NÜg Ri Neckarau;288;
19.09.2023 23:00;MQ 9.1 NÜg Ri Innenstadt;266;;MQ 9.2 NÜg Ri Neckarau;233;
19.09.2023 23:59;MQ 9.1 NÜg Ri Innenstadt;116;;MQ 9.2 NÜg Ri Neckarau;124;
20.09.2023 01:00;MQ 9.1 NÜg Ri Innenstadt;84;;MQ 9.2 NÜg Ri Neckarau;75;
20.09.2023 02:00;MQ 9.1 NÜg Ri Innenstadt;49;;MQ 9.2 NÜg Ri Neckarau;30;
20.09.2023 03:00;MQ 9.1 NÜg Ri Innenstadt;39;;MQ 9.2 NÜg Ri Neckarau;31;
20.09.2023 04:00;MQ 9.1 NÜg Ri Innenstadt;27;;MQ 9.2 NÜg Ri Neckarau;25;
20.09.2023 05:00;MQ 9.1 NÜg Ri Innenstadt;66;;MQ 9.2 NÜg Ri Neckarau;48;
20.09.2023 06:00;MQ 9.1 NÜg Ri Innenstadt;221;;MQ 9.2 NÜg Ri Neckarau;151;
20.09.2023 07:00;MQ 9.1 NÜg Ri Innenstadt;340,9;;MQ 9.2 NÜg Ri Neckarau;245;
20.09.2023 08:00;MQ 9.1 NÜg Ri Innenstadt;699,9;;MQ 9.2 NÜg Ri Neckarau;455;
20.09.2023 09:00;MQ 9.1 NÜg Ri Innenstadt;748;;MQ 9.2 NÜg Ri Neckarau;528;
20.09.2023 10:00;MQ 9.1 NÜg Ri Innenstadt;657;;MQ 9.2 NÜg Ri Neckarau;472;
