Timestamp;Object_Id;MQ 10.1;
19.02.2023 02:00;MQ 10.1 LÜf Ri Lindenhof;20;
19.02.2023 03:00;MQ 10.1 LÜf Ri Lindenhof;23;
19.02.2023 04:00;MQ 10.1 LÜf Ri Lindenhof;15;
19.02.2023 05:00;MQ 10.1 LÜf Ri Lindenhof;14;
19.02.2023 06:00;MQ 10.1 LÜf Ri Lindenhof;34;
19.02.2023 07:00;MQ 10.1 LÜf Ri Lindenhof;30;
19.02.2023 08:00;MQ 10.1 LÜf Ri Lindenhof;9;
19.02.2023 09:00;MQ 10.1 LÜf Ri Lindenhof;20;
19.02.2023 10:00;MQ 10.1 LÜf Ri Lindenhof;70;
19.02.2023 11:00;MQ 10.1 LÜf Ri Lindenhof;95;
19.02.2023 12:00;MQ 10.1 LÜf Ri Lindenhof;82;
19.02.2023 13:00;MQ 10.1 LÜf Ri Lindenhof;149;
19.02.2023 14:00;MQ 10.1 LÜf Ri Lindenhof;134;
19.02.2023 15:00;MQ 10.1 LÜf Ri Lindenhof;155;
19.02.2023 16:00;MQ 10.1 LÜf Ri Lindenhof;123;
19.02.2023 17:00;MQ 10.1 LÜf Ri Lindenhof;107;
19.02.2023 18:00;MQ 10.1 LÜf Ri Lindenhof;122;
19.02.2023 19:00;MQ 10.1 LÜf Ri Lindenhof;132;
19.02.2023 20:00;MQ 10.1 LÜf Ri Lindenhof;79;
19.02.2023 21:00;MQ 10.1 LÜf Ri Lindenhof;56;
19.02.2023 22:00;MQ 10.1 LÜf Ri Lindenhof;68;
19.02.2023 23:00;MQ 10.1 LÜf Ri Lindenhof;37;
19.02.2023 23:59;MQ 10.1 LÜf Ri Lindenhof;24;
20.02.2023 01:00;MQ 10.1 LÜf Ri Lindenhof;9;
20.02.2023 02:00;MQ 10.1 LÜf Ri Lindenhof;9;
20.02.2023 03:00;MQ 10.1 LÜf Ri Lindenhof;17;
20.02.2023 04:00;MQ 10.1 LÜf Ri Lindenhof;16;
20.02.2023 05:00;MQ 10.1 LÜf Ri Lindenhof;33;
20.02.2023 06:00;MQ 10.1 LÜf Ri Lindenhof;217;
20.02.2023 07:00;MQ 10.1 LÜf Ri Lindenhof;253;
20.02.2023 08:00;MQ 10.1 LÜf Ri Lindenhof;284;
20.02.2023 09:00;MQ 10.1 LÜf Ri Lindenhof;224;
20.02.2023 10:00;MQ 10.1 LÜf Ri Lindenhof;153;
20.02.2023 11:00;MQ 10.1 LÜf Ri Lindenhof;136;
20.02.2023 12:00;MQ 10.1 LÜf Ri Lindenhof;133;
20.02.2023 13:00;MQ 10.1 LÜf Ri Lindenhof;129;
20.02.2023 14:00;MQ 10.1 LÜf Ri Lindenhof;160;
20.02.2023 15:00;MQ 10.1 LÜf Ri Lindenhof;200;
20.02.2023 16:00;MQ 10.1 LÜf Ri Lindenhof;185;
20.02.2023 17:00;MQ 10.1 LÜf Ri Lindenhof;214;
20.02.2023 18:00;MQ 10.1 LÜf Ri Lindenhof;218;
20.02.2023 19:00;MQ 10.1 LÜf Ri Lindenhof;146;
20.02.2023 20:00;MQ 10.1 LÜf Ri Lindenhof;115;
20.02.2023 21:00;MQ 10.1 LÜf Ri Lindenhof;63;
20.02.2023 22:00;MQ 10.1 LÜf Ri Lindenhof;65;
20.02.2023 23:00;MQ 10.1 LÜf Ri Lindenhof;36;
20.02.2023 23:59;MQ 10.1 LÜf Ri Lindenhof;27;
21.02.2023 01:00;MQ 10.1 LÜf Ri Lindenhof;25;
21.02.2023 02:00;MQ 10.1 LÜf Ri Lindenhof;13;
21.02.2023 03:00;MQ 10.1 LÜf Ri Lindenhof;15;
21.02.2023 04:00;MQ 10.1 LÜf Ri Lindenhof;16;
21.02.2023 05:00;MQ 10.1 LÜf Ri Lindenhof;36;
21.02.2023 06:00;MQ 10.1 LÜf Ri Lindenhof;214;
21.02.2023 07:00;MQ 10.1 LÜf Ri Lindenhof;246;
21.02.2023 08:00;MQ 10.1 LÜf Ri Lindenhof;287;
21.02.2023 09:00;MQ 10.1 LÜf Ri Lindenhof;229;
21.02.2023 10:00;MQ 10.1 LÜf Ri Lindenhof;173;
21.02.2023 11:00;MQ 10.1 LÜf Ri Lindenhof;138;
21.02.2023 12:00;MQ 10.1 LÜf Ri Lindenhof;140;
21.02.2023 13:00;MQ 10.1 LÜf Ri Lindenhof;133;
21.02.2023 14:00;MQ 10.1 LÜf Ri Lindenhof;184;
21.02.2023 15:00;MQ 10.1 LÜf Ri Lindenhof;198;
21.02.2023 16:00;MQ 10.1 LÜf Ri Lindenhof;250;
21.02.2023 17:00;MQ 10.1 LÜf Ri Lindenhof;260;
21.02.2023 18:00;MQ 10.1 LÜf Ri Lindenhof;214;
21.02.2023 19:00;MQ 10.1 LÜf Ri Lindenhof;159;
21.02.2023 20:00;MQ 10.1 LÜf Ri Lindenhof;111;
21.02.2023 21:00;MQ 10.1 LÜf Ri Lindenhof;69;
21.02.2023 22:00;MQ 10.1 LÜf Ri Lindenhof;64;
21.02.2023 23:00;MQ 10.1 LÜf Ri Lindenhof;41;
21.02.2023 23:59;MQ 10.1 LÜf Ri Lindenhof;38;
22.02.2023 01:00;MQ 10.1 LÜf Ri Lindenhof;29;
22.02.2023 02:00;MQ 10.1 LÜf Ri Lindenhof;11;
22.02.2023 03:00;MQ 10.1 LÜf Ri Lindenhof;13;
22.02.2023 04:00;MQ 10.1 LÜf Ri Lindenhof;17;
22.02.2023 05:00;MQ 10.1 LÜf Ri Lindenhof;30;
22.02.2023 06:00;MQ 10.1 LÜf Ri Lindenhof;228;
22.02.2023 07:00;MQ 10.1 LÜf Ri Lindenhof;266;
22.02.2023 08:00;MQ 10.1 LÜf Ri Lindenhof;325;
22.02.2023 09:00;MQ 10.1 LÜf Ri Lindenhof;220;
22.02.2023 10:00;MQ 10.1 LÜf Ri Lindenhof;149;
22.02.2023 11:00;MQ 10.1 LÜf Ri Lindenhof;147;
22.02.2023 12:00;MQ 10.1 LÜf Ri Lindenhof;148;
22.02.2023 13:00;MQ 10.1 LÜf Ri Lindenhof;132;
22.02.2023 14:00;MQ 10.1 LÜf Ri Lindenhof;184;
22.02.2023 15:00;MQ 10.1 LÜf Ri Lindenhof;205;
22.02.2023 16:00;MQ 10.1 LÜf Ri Lindenhof;188;
22.02.2023 17:00;MQ 10.1 LÜf Ri Lindenhof;207;
22.02.2023 18:00;MQ 10.1 LÜf Ri Lindenhof;223;
22.02.2023 19:00;MQ 10.1 LÜf Ri Lindenhof;160;
22.02.2023 20:00;MQ 10.1 LÜf Ri Lindenhof;97;
22.02.2023 21:00;MQ 10.1 LÜf Ri Lindenhof;83;
22.02.2023 22:00;MQ 10.1 LÜf Ri Lindenhof;64;
22.02.2023 23:00;MQ 10.1 LÜf Ri Lindenhof;57;
22.02.2023 23:59;MQ 10.1 LÜf Ri Lindenhof;34;
23.02.2023 01:00;MQ 10.1 LÜf Ri Lindenhof;29;
23.02.2023 02:00;MQ 10.1 LÜf Ri Lindenhof;9;
23.02.2023 03:00;MQ 10.1 LÜf Ri Lindenhof;11;
23.02.2023 04:00;MQ 10.1 LÜf Ri Lindenhof;14;
23.02.2023 05:00;MQ 10.1 LÜf Ri Lindenhof;37;
23.02.2023 06:00;MQ 10.1 LÜf Ri Lindenhof;211;
23.02.2023 07:00;MQ 10.1 LÜf Ri Lindenhof;278;
23.02.2023 08:00;MQ 10.1 LÜf Ri Lindenhof;326;
23.02.2023 09:00;MQ 10.1 LÜf Ri Lindenhof;279;
23.02.2023 10:00;MQ 10.1 LÜf Ri Lindenhof;162;
23.02.2023 11:00;MQ 10.1 LÜf Ri Lindenhof;165;
23.02.2023 12:00;MQ 10.1 LÜf Ri Lindenhof;143;
23.02.2023 13:00;MQ 10.1 LÜf Ri Lindenhof;166;
23.02.2023 14:00;MQ 10.1 LÜf Ri Lindenhof;196;
23.02.2023 15:00;MQ 10.1 LÜf Ri Lindenhof;200;
23.02.2023 16:00;MQ 10.1 LÜf Ri Lindenhof;203;
23.02.2023 17:00;MQ 10.1 LÜf Ri Lindenhof;208;
23.02.2023 18:00;MQ 10.1 LÜf Ri Lindenhof;195;
23.02.2023 19:00;MQ 10.1 LÜf Ri Lindenhof;166;
23.02.2023 20:00;MQ 10.1 LÜf Ri Lindenhof;129;
23.02.2023 21:00;MQ 10.1 LÜf Ri Lindenhof;95;
23.02.2023 22:00;MQ 10.1 LÜf Ri Lindenhof;75;
23.02.2023 23:00;MQ 10.1 LÜf Ri Lindenhof;40;
23.02.2023 23:59;MQ 10.1 LÜf Ri Lindenhof;32;
24.02.2023 01:00;MQ 10.1 LÜf Ri Lindenhof;28;
24.02.2023 02:00;MQ 10.1 LÜf Ri Lindenhof;19;
24.02.2023 03:00;MQ 10.1 LÜf Ri Lindenhof;6;
24.02.2023 04:00;MQ 10.1 LÜf Ri Lindenhof;9;
24.02.2023 05:00;MQ 10.1 LÜf Ri Lindenhof;33;
24.02.2023 06:00;MQ 10.1 LÜf Ri Lindenhof;199;
24.02.2023 07:00;MQ 10.1 LÜf Ri Lindenhof;261;
24.02.2023 08:00;MQ 10.1 LÜf Ri Lindenhof;281;
24.02.2023 09:00;MQ 10.1 LÜf Ri Lindenhof;217;
24.02.2023 10:00;MQ 10.1 LÜf Ri Lindenhof;156;
24.02.2023 11:00;MQ 10.1 LÜf Ri Lindenhof;157;
24.02.2023 12:00;MQ 10.1 LÜf Ri Lindenhof;138;
24.02.2023 13:00;MQ 10.1 LÜf Ri Lindenhof;206;
24.02.2023 14:00;MQ 10.1 LÜf Ri Lindenhof;185;
24.02.2023 15:00;MQ 10.1 LÜf Ri Lindenhof;250;
24.02.2023 16:00;MQ 10.1 LÜf Ri Lindenhof;206;
24.02.2023 17:00;MQ 10.1 LÜf Ri Lindenhof;219;
24.02.2023 18:00;MQ 10.1 LÜf Ri Lindenhof;197;
24.02.2023 19:00;MQ 10.1 LÜf Ri Lindenhof;182;
24.02.2023 20:00;MQ 10.1 LÜf Ri Lindenhof;106;
24.02.2023 21:00;MQ 10.1 LÜf Ri Lindenhof;96;
24.02.2023 22:00;MQ 10.1 LÜf Ri Lindenhof;73;
24.02.2023 23:00;MQ 10.1 LÜf Ri Lindenhof;64;
24.02.2023 23:59;MQ 10.1 LÜf Ri Lindenhof;53;
25.02.2023 01:00;MQ 10.1 LÜf Ri Lindenhof;34;
25.02.2023 02:00;MQ 10.1 LÜf Ri Lindenhof;19;
25.02.2023 03:00;MQ 10.1 LÜf Ri Lindenhof;16;
25.02.2023 04:00;MQ 10.1 LÜf Ri Lindenhof;12;
25.02.2023 05:00;MQ 10.1 LÜf Ri Lindenhof;17;
25.02.2023 06:00;MQ 10.1 LÜf Ri Lindenhof;62;
25.02.2023 07:00;MQ 10.1 LÜf Ri Lindenhof;58;
25.02.2023 08:00;MQ 10.1 LÜf Ri Lindenhof;67;
25.02.2023 09:00;MQ 10.1 LÜf Ri Lindenhof;84;
25.02.2023 10:00;MQ 10.1 LÜf Ri Lindenhof;121;
25.02.2023 11:00;MQ 10.1 LÜf Ri Lindenhof;141;
25.02.2023 12:00;MQ 10.1 LÜf Ri Lindenhof;149;
25.02.2023 13:00;MQ 10.1 LÜf Ri Lindenhof;149;
25.02.2023 14:00;MQ 10.1 LÜf Ri Lindenhof;162;
25.02.2023 15:00;MQ 10.1 LÜf Ri Lindenhof;163;
25.02.2023 16:00;MQ 10.1 LÜf Ri Lindenhof;144;
25.02.2023 17:00;MQ 10.1 LÜf Ri Lindenhof;169;
25.02.2023 18:00;MQ 10.1 LÜf Ri Lindenhof;168;
25.02.2023 19:00;MQ 10.1 LÜf Ri Lindenhof;128;
25.02.2023 20:00;MQ 10.1 LÜf Ri Lindenhof;108;
25.02.2023 21:00;MQ 10.1 LÜf Ri Lindenhof;102;
25.02.2023 22:00;MQ 10.1 LÜf Ri Lindenhof;94;
25.02.2023 23:00;MQ 10.1 LÜf Ri Lindenhof;50;
25.02.2023 23:59;MQ 10.1 LÜf Ri Lindenhof;51;
26.02.2023 01:00;MQ 10.1 LÜf Ri Lindenhof;54;
26.02.2023 02:00;MQ 10.1 LÜf Ri Lindenhof;19;
26.02.2023 03:00;MQ 10.1 LÜf Ri Lindenhof;20;
26.02.2023 04:00;MQ 10.1 LÜf Ri Lindenhof;14;
26.02.2023 05:00;MQ 10.1 LÜf Ri Lindenhof;14;
26.02.2023 06:00;MQ 10.1 LÜf Ri Lindenhof;36;
26.02.2023 07:00;MQ 10.1 LÜf Ri Lindenhof;24;
26.02.2023 08:00;MQ 10.1 LÜf Ri Lindenhof;11;
26.02.2023 09:00;MQ 10.1 LÜf Ri Lindenhof;40;
26.02.2023 10:00;MQ 10.1 LÜf Ri Lindenhof;76;
26.02.2023 11:00;MQ 10.1 LÜf Ri Lindenhof;79;
26.02.2023 12:00;MQ 10.1 LÜf Ri Lindenhof;98;
26.02.2023 13:00;MQ 10.1 LÜf Ri Lindenhof;120;
26.02.2023 14:00;MQ 10.1 LÜf Ri Lindenhof;140;
26.02.2023 15:00;MQ 10.1 LÜf Ri Lindenhof;139;
26.02.2023 16:00;MQ 10.1 LÜf Ri Lindenhof;128;
26.02.2023 17:00;MQ 10.1 LÜf Ri Lindenhof;143;
26.02.2023 18:00;MQ 10.1 LÜf Ri Lindenhof;128;
26.02.2023 19:00;MQ 10.1 LÜf Ri Lindenhof;112;
26.02.2023 20:00;MQ 10.1 LÜf Ri Lindenhof;80;
26.02.2023 21:00;MQ 10.1 LÜf Ri Lindenhof;83;
26.02.2023 22:00;MQ 10.1 LÜf Ri Lindenhof;54;
26.02.2023 23:00;MQ 10.1 LÜf Ri Lindenhof;28;
26.02.2023 23:59;MQ 10.1 LÜf Ri Lindenhof;19;
27.02.2023 01:00;MQ 10.1 LÜf Ri Lindenhof;13;
27.02.2023 02:00;MQ 10.1 LÜf Ri Lindenhof;14;
27.02.2023 03:00;MQ 10.1 LÜf Ri Lindenhof;8;
27.02.2023 04:00;MQ 10.1 LÜf Ri Lindenhof;17;
27.02.2023 05:00;MQ 10.1 LÜf Ri Lindenhof;33;
27.02.2023 06:00;MQ 10.1 LÜf Ri Lindenhof;245;
27.02.2023 07:00;MQ 10.1 LÜf Ri Lindenhof;258;
27.02.2023 08:00;MQ 10.1 LÜf Ri Lindenhof;356;
27.02.2023 09:00;MQ 10.1 LÜf Ri Lindenhof;375;
27.02.2023 10:00;MQ 10.1 LÜf Ri Lindenhof;158;
27.02.2023 11:00;MQ 10.1 LÜf Ri Lindenhof;133;
27.02.2023 12:00;MQ 10.1 LÜf Ri Lindenhof;155;
27.02.2023 13:00;MQ 10.1 LÜf Ri Lindenhof;126;
27.02.2023 14:00;MQ 10.1 LÜf Ri Lindenhof;174;
27.02.2023 15:00;MQ 10.1 LÜf Ri Lindenhof;187;
27.02.2023 16:00;MQ 10.1 LÜf Ri Lindenhof;205;
27.02.2023 17:00;MQ 10.1 LÜf Ri Lindenhof;219;
27.02.2023 18:00;MQ 10.1 LÜf Ri Lindenhof;351;
27.02.2023 19:00;MQ 10.1 LÜf Ri Lindenhof;410;
27.02.2023 20:00;MQ 10.1 LÜf Ri Lindenhof;239;
27.02.2023 21:00;MQ 10.1 LÜf Ri Lindenhof;85;
27.02.2023 22:00;MQ 10.1 LÜf Ri Lindenhof;66;
27.02.2023 23:00;MQ 10.1 LÜf Ri Lindenhof;31;
27.02.2023 23:59;MQ 10.1 LÜf Ri Lindenhof;20;
28.02.2023 01:00;MQ 10.1 LÜf Ri Lindenhof;17;
28.02.2023 02:00;MQ 10.1 LÜf Ri Lindenhof;13;
28.02.2023 03:00;MQ 10.1 LÜf Ri Lindenhof;7;
28.02.2023 04:00;MQ 10.1 LÜf Ri Lindenhof;16;
28.02.2023 05:00;MQ 10.1 LÜf Ri Lindenhof;31;
28.02.2023 06:00;MQ 10.1 LÜf Ri Lindenhof;219;
28.02.2023 07:00;MQ 10.1 LÜf Ri Lindenhof;262;
28.02.2023 08:00;MQ 10.1 LÜf Ri Lindenhof;374;
28.02.2023 09:00;MQ 10.1 LÜf Ri Lindenhof;338;
28.02.2023 10:00;MQ 10.1 LÜf Ri Lindenhof;164;
28.02.2023 11:00;MQ 10.1 LÜf Ri Lindenhof;131;
28.02.2023 12:00;MQ 10.1 LÜf Ri Lindenhof;119;
28.02.2023 13:00;MQ 10.1 LÜf Ri Lindenhof;145;
28.02.2023 14:00;MQ 10.1 LÜf Ri Lindenhof;163;
28.02.2023 15:00;MQ 10.1 LÜf Ri Lindenhof;235;
28.02.2023 16:00;MQ 10.1 LÜf Ri Lindenhof;200;
28.02.2023 17:00;MQ 10.1 LÜf Ri Lindenhof;216;
28.02.2023 18:00;MQ 10.1 LÜf Ri Lindenhof;227;
28.02.2023 19:00;MQ 10.1 LÜf Ri Lindenhof;156;
28.02.2023 20:00;MQ 10.1 LÜf Ri Lindenhof;123;
28.02.2023 21:00;MQ 10.1 LÜf Ri Lindenhof;70;
28.02.2023 22:00;MQ 10.1 LÜf Ri Lindenhof;75;
28.02.2023 23:00;MQ 10.1 LÜf Ri Lindenhof;47;
28.02.2023 23:59;MQ 10.1 LÜf Ri Lindenhof;23;
01.03.2023 01:00;MQ 10.1 LÜf Ri Lindenhof;22;
01.03.2023 02:00;MQ 10.1 LÜf Ri Lindenhof;11;
01.03.2023 03:00;MQ 10.1 LÜf Ri Lindenhof;14;
01.03.2023 04:00;MQ 10.1 LÜf Ri Lindenhof;13;
01.03.2023 05:00;MQ 10.1 LÜf Ri Lindenhof;30;
01.03.2023 06:00;MQ 10.1 LÜf Ri Lindenhof;220;
01.03.2023 07:00;MQ 10.1 LÜf Ri Lindenhof;276;
01.03.2023 08:00;MQ 10.1 LÜf Ri Lindenhof;365;
01.03.2023 09:00;MQ 10.1 LÜf Ri Lindenhof;364;
01.03.2023 10:00;MQ 10.1 LÜf Ri Lindenhof;182;
01.03.2023 11:00;MQ 10.1 LÜf Ri Lindenhof;148;
01.03.2023 12:00;MQ 10.1 LÜf Ri Lindenhof;119;
01.03.2023 13:00;MQ 10.1 LÜf Ri Lindenhof;149;
01.03.2023 14:00;MQ 10.1 LÜf Ri Lindenhof;198;
01.03.2023 15:00;MQ 10.1 LÜf Ri Lindenhof;209;
01.03.2023 16:00;MQ 10.1 LÜf Ri Lindenhof;181;
01.03.2023 17:00;MQ 10.1 LÜf Ri Lindenhof;218;
01.03.2023 18:00;MQ 10.1 LÜf Ri Lindenhof;208;
01.03.2023 19:00;MQ 10.1 LÜf Ri Lindenhof;179;
01.03.2023 20:00;MQ 10.1 LÜf Ri Lindenhof;88;
01.03.2023 21:00;MQ 10.1 LÜf Ri Lindenhof;72;
01.03.2023 22:00;MQ 10.1 LÜf Ri Lindenhof;75;
01.03.2023 23:00;MQ 10.1 LÜf Ri Lindenhof;47;
01.03.2023 23:59;MQ 10.1 LÜf Ri Lindenhof;32;
02.03.2023 01:00;MQ 10.1 LÜf Ri Lindenhof;15;
02.03.2023 02:00;MQ 10.1 LÜf Ri Lindenhof;11;
02.03.2023 03:00;MQ 10.1 LÜf Ri Lindenhof;12;
02.03.2023 04:00;MQ 10.1 LÜf Ri Lindenhof;18;
02.03.2023 05:00;MQ 10.1 LÜf Ri Lindenhof;39;
02.03.2023 06:00;MQ 10.1 LÜf Ri Lindenhof;206;
02.03.2023 07:00;MQ 10.1 LÜf Ri Lindenhof;258;
02.03.2023 08:00;MQ 10.1 LÜf Ri Lindenhof;391;
02.03.2023 09:00;MQ 10.1 LÜf Ri Lindenhof;304;
02.03.2023 10:00;MQ 10.1 LÜf Ri Lindenhof;168;
02.03.2023 11:00;MQ 10.1 LÜf Ri Lindenhof;144;
02.03.2023 12:00;MQ 10.1 LÜf Ri Lindenhof;142;
02.03.2023 13:00;MQ 10.1 LÜf Ri Lindenhof;129;
02.03.2023 14:00;MQ 10.1 LÜf Ri Lindenhof;198;
02.03.2023 15:00;MQ 10.1 LÜf Ri Lindenhof;210;
02.03.2023 16:00;MQ 10.1 LÜf Ri Lindenhof;201;
02.03.2023 17:00;MQ 10.1 LÜf Ri Lindenhof;366;
02.03.2023 18:00;MQ 10.1 LÜf Ri Lindenhof;442;
02.03.2023 19:00;MQ 10.1 LÜf Ri Lindenhof;344;
02.03.2023 20:00;MQ 10.1 LÜf Ri Lindenhof;142;
02.03.2023 21:00;MQ 10.1 LÜf Ri Lindenhof;71;
02.03.2023 22:00;MQ 10.1 LÜf Ri Lindenhof;67;
02.03.2023 23:00;MQ 10.1 LÜf Ri Lindenhof;57;
02.03.2023 23:59;MQ 10.1 LÜf Ri Lindenhof;23;
03.03.2023 01:00;MQ 10.1 LÜf Ri Lindenhof;21;
03.03.2023 02:00;MQ 10.1 LÜf Ri Lindenhof;14;
03.03.2023 03:00;MQ 10.1 LÜf Ri Lindenhof;14;
03.03.2023 04:00;MQ 10.1 LÜf Ri Lindenhof;10;
03.03.2023 05:00;MQ 10.1 LÜf Ri Lindenhof;29;
03.03.2023 06:00;MQ 10.1 LÜf Ri Lindenhof;222;
03.03.2023 07:00;MQ 10.1 LÜf Ri Lindenhof;333;
03.03.2023 08:00;MQ 10.1 LÜf Ri Lindenhof;397;
03.03.2023 09:00;MQ 10.1 LÜf Ri Lindenhof;361;
03.03.2023 10:00;MQ 10.1 LÜf Ri Lindenhof;409;
03.03.2023 11:00;MQ 10.1 LÜf Ri Lindenhof;302;
03.03.2023 12:00;MQ 10.1 LÜf Ri Lindenhof;222;
03.03.2023 13:00;MQ 10.1 LÜf Ri Lindenhof;199;
03.03.2023 14:00;MQ 10.1 LÜf Ri Lindenhof;324;
03.03.2023 15:00;MQ 10.1 LÜf Ri Lindenhof;317;
03.03.2023 16:00;MQ 10.1 LÜf Ri Lindenhof;348;
03.03.2023 17:00;MQ 10.1 LÜf Ri Lindenhof;364;
03.03.2023 18:00;MQ 10.1 LÜf Ri Lindenhof;344;
03.03.2023 19:00;MQ 10.1 LÜf Ri Lindenhof;371;
03.03.2023 20:00;MQ 10.1 LÜf Ri Lindenhof;269;
03.03.2023 21:00;MQ 10.1 LÜf Ri Lindenhof;121;
03.03.2023 22:00;MQ 10.1 LÜf Ri Lindenhof;93;
03.03.2023 23:00;MQ 10.1 LÜf Ri Lindenhof;39;
03.03.2023 23:59;MQ 10.1 LÜf Ri Lindenhof;37;
04.03.2023 01:00;MQ 10.1 LÜf Ri Lindenhof;26;
04.03.2023 02:00;MQ 10.1 LÜf Ri Lindenhof;10;
04.03.2023 03:00;MQ 10.1 LÜf Ri Lindenhof;16;
04.03.2023 04:00;MQ 10.1 LÜf Ri Lindenhof;10;
04.03.2023 05:00;MQ 10.1 LÜf Ri Lindenhof;15;
04.03.2023 06:00;MQ 10.1 LÜf Ri Lindenhof;55;
04.03.2023 07:00;MQ 10.1 LÜf Ri Lindenhof;58;
04.03.2023 08:00;MQ 10.1 LÜf Ri Lindenhof;53;
04.03.2023 09:00;MQ 10.1 LÜf Ri Lindenhof;73;
04.03.2023 10:00;MQ 10.1 LÜf Ri Lindenhof;120;
04.03.2023 11:00;MQ 10.1 LÜf Ri Lindenhof;133;
04.03.2023 12:00;MQ 10.1 LÜf Ri Lindenhof;128;
04.03.2023 13:00;MQ 10.1 LÜf Ri Lindenhof;171;
04.03.2023 14:00;MQ 10.1 LÜf Ri Lindenhof;140;
04.03.2023 15:00;MQ 10.1 LÜf Ri Lindenhof;164;
04.03.2023 16:00;MQ 10.1 LÜf Ri Lindenhof;151;
04.03.2023 17:00;MQ 10.1 LÜf Ri Lindenhof;159;
04.03.2023 18:00;MQ 10.1 LÜf Ri Lindenhof;167;
04.03.2023 19:00;MQ 10.1 LÜf Ri Lindenhof;201;
04.03.2023 20:00;MQ 10.1 LÜf Ri Lindenhof;77;
04.03.2023 21:00;MQ 10.1 LÜf Ri Lindenhof;80;
04.03.2023 22:00;MQ 10.1 LÜf Ri Lindenhof;63;
04.03.2023 23:00;MQ 10.1 LÜf Ri Lindenhof;58;
04.03.2023 23:59;MQ 10.1 LÜf Ri Lindenhof;50;
05.03.2023 01:00;MQ 10.1 LÜf Ri Lindenhof;37;
05.03.2023 02:00;MQ 10.1 LÜf Ri Lindenhof;32;
05.03.2023 03:00;MQ 10.1 LÜf Ri Lindenhof;17;
05.03.2023 04:00;MQ 10.1 LÜf Ri Lindenhof;12;
05.03.2023 05:00;MQ 10.1 LÜf Ri Lindenhof;12;
05.03.2023 06:00;MQ 10.1 LÜf Ri Lindenhof;32;
05.03.2023 07:00;MQ 10.1 LÜf Ri Lindenhof;25;
05.03.2023 08:00;MQ 10.1 LÜf Ri Lindenhof;12;
05.03.2023 09:00;MQ 10.1 LÜf Ri Lindenhof;28;
05.03.2023 10:00;MQ 10.1 LÜf Ri Lindenhof;63;
05.03.2023 11:00;MQ 10.1 LÜf Ri Lindenhof;89;
05.03.2023 12:00;MQ 10.1 LÜf Ri Lindenhof;88;
05.03.2023 13:00;MQ 10.1 LÜf Ri Lindenhof;95;
05.03.2023 14:00;MQ 10.1 LÜf Ri Lindenhof;119;
05.03.2023 15:00;MQ 10.1 LÜf Ri Lindenhof;136;
05.03.2023 16:00;MQ 10.1 LÜf Ri Lindenhof;133;
05.03.2023 17:00;MQ 10.1 LÜf Ri Lindenhof;103;
05.03.2023 18:00;MQ 10.1 LÜf Ri Lindenhof;127;
05.03.2023 19:00;MQ 10.1 LÜf Ri Lindenhof;108;
05.03.2023 20:00;MQ 10.1 LÜf Ri Lindenhof;71;
05.03.2023 21:00;MQ 10.1 LÜf Ri Lindenhof;71;
05.03.2023 22:00;MQ 10.1 LÜf Ri Lindenhof;41;
05.03.2023 23:00;MQ 10.1 LÜf Ri Lindenhof;33;
05.03.2023 23:59;MQ 10.1 LÜf Ri Lindenhof;20;
07.03.2023 01:00;MQ 10.1 LÜf Ri Lindenhof;0;nOk
07.03.2023 02:00;MQ 10.1 LÜf Ri Lindenhof;0;nOk
07.03.2023 03:00;MQ 10.1 LÜf Ri Lindenhof;0;nOk
07.03.2023 04:00;MQ 10.1 LÜf Ri Lindenhof;0;nOk
07.03.2023 05:00;MQ 10.1 LÜf Ri Lindenhof;0;nOk
07.03.2023 06:00;MQ 10.1 LÜf Ri Lindenhof;0;nOk
07.03.2023 07:00;MQ 10.1 LÜf Ri Lindenhof;0;nOk
07.03.2023 08:00;MQ 10.1 LÜf Ri Lindenhof;397;
07.03.2023 09:00;MQ 10.1 LÜf Ri Lindenhof;446;
07.03.2023 10:00;MQ 10.1 LÜf Ri Lindenhof;219;
07.03.2023 11:00;MQ 10.1 LÜf Ri Lindenhof;146;
07.03.2023 12:00;MQ 10.1 LÜf Ri Lindenhof;125;
07.03.2023 13:00;MQ 10.1 LÜf Ri Lindenhof;129;
07.03.2023 14:00;MQ 10.1 LÜf Ri Lindenhof;197;
07.03.2023 15:00;MQ 10.1 LÜf Ri Lindenhof;282;
07.03.2023 16:00;MQ 10.1 LÜf Ri Lindenhof;269;
07.03.2023 17:00;MQ 10.1 LÜf Ri Lindenhof;334;
07.03.2023 18:00;MQ 10.1 LÜf Ri Lindenhof;334;
07.03.2023 19:00;MQ 10.1 LÜf Ri Lindenhof;156;
07.03.2023 20:00;MQ 10.1 LÜf Ri Lindenhof;122;
07.03.2023 21:00;MQ 10.1 LÜf Ri Lindenhof;72;
07.03.2023 22:00;MQ 10.1 LÜf Ri Lindenhof;70;
07.03.2023 23:00;MQ 10.1 LÜf Ri Lindenhof;36;
07.03.2023 23:59;MQ 10.1 LÜf Ri Lindenhof;27;
08.03.2023 01:00;MQ 10.1 LÜf Ri Lindenhof;21;
08.03.2023 02:00;MQ 10.1 LÜf Ri Lindenhof;18;
08.03.2023 03:00;MQ 10.1 LÜf Ri Lindenhof;12;
08.03.2023 04:00;MQ 10.1 LÜf Ri Lindenhof;9;
