Timestamp;Object_Id;MQ 5.1;Object_Id_1;MQ 5.2;
15.02.2023 16:00;MQ 5.1 KPB Ri Innenstadt;634;MQ 5.2 KPB Ri Neckarstadt;873;
15.02.2023 17:00;MQ 5.1 KPB Ri Innenstadt;674;MQ 5.2 KPB Ri Neckarstadt;867;
15.02.2023 18:00;MQ 5.1 KPB Ri Innenstadt;657;MQ 5.2 KPB Ri Neckarstadt;914;
15.02.2023 19:00;MQ 5.1 KPB Ri Innenstadt;617;MQ 5.2 KPB Ri Neckarstadt;797;
15.02.2023 20:00;MQ 5.1 KPB Ri Innenstadt;398;MQ 5.2 KPB Ri Neckarstadt;670;
15.02.2023 21:00;MQ 5.1 KPB Ri Innenstadt;365;MQ 5.2 KPB Ri Neckarstadt;514;
15.02.2023 22:00;MQ 5.1 KPB Ri Innenstadt;310;MQ 5.2 KPB Ri Neckarstadt;390;
15.02.2023 23:00;MQ 5.1 KPB Ri Innenstadt;234;MQ 5.2 KPB Ri Neckarstadt;319;
15.02.2023 23:59;MQ 5.1 KPB Ri Innenstadt;145;MQ 5.2 KPB Ri Neckarstadt;207;
16.02.2023 01:00;MQ 5.1 KPB Ri Innenstadt;107;MQ 5.2 KPB Ri Neckarstadt;107;
16.02.2023 02:00;MQ 5.1 KPB Ri Innenstadt;48;MQ 5.2 KPB Ri Neckarstadt;93;
16.02.2023 03:00;MQ 5.1 KPB Ri Innenstadt;42;MQ 5.2 KPB Ri Neckarstadt;34;
16.02.2023 04:00;MQ 5.1 KPB Ri Innenstadt;38;MQ 5.2 KPB Ri Neckarstadt;39;
16.02.2023 05:00;MQ 5.1 KPB Ri Innenstadt;92;MQ 5.2 KPB Ri Neckarstadt;60;
16.02.2023 06:00;MQ 5.1 KPB Ri Innenstadt;284;MQ 5.2 KPB Ri Neckarstadt;233;
16.02.2023 07:00;MQ 5.1 KPB Ri Innenstadt;492;MQ 5.2 KPB Ri Neckarstadt;412;
16.02.2023 08:00;MQ 5.1 KPB Ri Innenstadt;621;MQ 5.2 KPB Ri Neckarstadt;675;
16.02.2023 09:00;MQ 5.1 KPB Ri Innenstadt;686;MQ 5.2 KPB Ri Neckarstadt;694;
16.02.2023 10:00;MQ 5.1 KPB Ri Innenstadt;630;MQ 5.2 KPB Ri Neckarstadt;650;
16.02.2023 11:00;MQ 5.1 KPB Ri Innenstadt;551;MQ 5.2 KPB Ri Neckarstadt;659;
16.02.2023 12:00;MQ 5.1 KPB Ri Innenstadt;556;MQ 5.2 KPB Ri Neckarstadt;676;
16.02.2023 13:00;MQ 5.1 KPB Ri Innenstadt;560;MQ 5.2 KPB Ri Neckarstadt;696;
16.02.2023 14:00;MQ 5.1 KPB Ri Innenstadt;592;MQ 5.2 KPB Ri Neckarstadt;803;
16.02.2023 15:00;MQ 5.1 KPB Ri Innenstadt;589;MQ 5.2 KPB Ri Neckarstadt;809;
16.02.2023 16:00;MQ 5.1 KPB Ri Innenstadt;700;MQ 5.2 KPB Ri Neckarstadt;906;
16.02.2023 17:00;MQ 5.1 KPB Ri Innenstadt;738;MQ 5.2 KPB Ri Neckarstadt;898;
16.02.2023 18:00;MQ 5.1 KPB Ri Innenstadt;672;MQ 5.2 KPB Ri Neckarstadt;919;
16.02.2023 19:00;MQ 5.1 KPB Ri Innenstadt;573;MQ 5.2 KPB Ri Neckarstadt;895;
16.02.2023 20:00;MQ 5.1 KPB Ri Innenstadt;453;MQ 5.2 KPB Ri Neckarstadt;700;
16.02.2023 21:00;MQ 5.1 KPB Ri Innenstadt;422;MQ 5.2 KPB Ri Neckarstadt;523;
16.02.2023 22:00;MQ 5.1 KPB Ri Innenstadt;310;MQ 5.2 KPB Ri Neckarstadt;426;
16.02.2023 23:00;MQ 5.1 KPB Ri Innenstadt;273;MQ 5.2 KPB Ri Neckarstadt;327;
16.02.2023 23:59;MQ 5.1 KPB Ri Innenstadt;214;MQ 5.2 KPB Ri Neckarstadt;224;
17.02.2023 01:00;MQ 5.1 KPB Ri Innenstadt;131;MQ 5.2 KPB Ri Neckarstadt;136;
17.02.2023 02:00;MQ 5.1 KPB Ri Innenstadt;71;MQ 5.2 KPB Ri Neckarstadt;113;
17.02.2023 03:00;MQ 5.1 KPB Ri Innenstadt;54;MQ 5.2 KPB Ri Neckarstadt;84;
17.02.2023 04:00;MQ 5.1 KPB Ri Innenstadt;48;MQ 5.2 KPB Ri Neckarstadt;54;
17.02.2023 05:00;MQ 5.1 KPB Ri Innenstadt;85;MQ 5.2 KPB Ri Neckarstadt;85;
17.02.2023 06:00;MQ 5.1 KPB Ri Innenstadt;263;MQ 5.2 KPB Ri Neckarstadt;225;
17.02.2023 07:00;MQ 5.1 KPB Ri Innenstadt;493;MQ 5.2 KPB Ri Neckarstadt;426;
17.02.2023 08:00;MQ 5.1 KPB Ri Innenstadt;586;MQ 5.2 KPB Ri Neckarstadt;664;
17.02.2023 09:00;MQ 5.1 KPB Ri Innenstadt;606;MQ 5.2 KPB Ri Neckarstadt;654;
17.02.2023 10:00;MQ 5.1 KPB Ri Innenstadt;576;MQ 5.2 KPB Ri Neckarstadt;612;
17.02.2023 11:00;MQ 5.1 KPB Ri Innenstadt;514;MQ 5.2 KPB Ri Neckarstadt;680;
17.02.2023 12:00;MQ 5.1 KPB Ri Innenstadt;608;MQ 5.2 KPB Ri Neckarstadt;713;
17.02.2023 13:00;MQ 5.1 KPB Ri Innenstadt;627;MQ 5.2 KPB Ri Neckarstadt;823;
17.02.2023 14:00;MQ 5.1 KPB Ri Innenstadt;632;MQ 5.2 KPB Ri Neckarstadt;842;
17.02.2023 15:00;MQ 5.1 KPB Ri Innenstadt;731;MQ 5.2 KPB Ri Neckarstadt;864;
17.02.2023 16:00;MQ 5.1 KPB Ri Innenstadt;701;MQ 5.2 KPB Ri Neckarstadt;877;
17.02.2023 17:00;MQ 5.1 KPB Ri Innenstadt;673;MQ 5.2 KPB Ri Neckarstadt;846;
17.02.2023 18:00;MQ 5.1 KPB Ri Innenstadt;632;MQ 5.2 KPB Ri Neckarstadt;871;
17.02.2023 19:00;MQ 5.1 KPB Ri Innenstadt;568;MQ 5.2 KPB Ri Neckarstadt;706;
17.02.2023 20:00;MQ 5.1 KPB Ri Innenstadt;500;MQ 5.2 KPB Ri Neckarstadt;677;
17.02.2023 21:00;MQ 5.1 KPB Ri Innenstadt;435;MQ 5.2 KPB Ri Neckarstadt;543;
17.02.2023 22:00;MQ 5.1 KPB Ri Innenstadt;397;MQ 5.2 KPB Ri Neckarstadt;492;
17.02.2023 23:00;MQ 5.1 KPB Ri Innenstadt;390;MQ 5.2 KPB Ri Neckarstadt;487;
17.02.2023 23:59;MQ 5.1 KPB Ri Innenstadt;313;MQ 5.2 KPB Ri Neckarstadt;396;
18.02.2023 01:00;MQ 5.1 KPB Ri Innenstadt;223;MQ 5.2 KPB Ri Neckarstadt;313;
18.02.2023 02:00;MQ 5.1 KPB Ri Innenstadt;145;MQ 5.2 KPB Ri Neckarstadt;219;
18.02.2023 03:00;MQ 5.1 KPB Ri Innenstadt;121;MQ 5.2 KPB Ri Neckarstadt;176;
18.02.2023 04:00;MQ 5.1 KPB Ri Innenstadt;119;MQ 5.2 KPB Ri Neckarstadt;136;
18.02.2023 05:00;MQ 5.1 KPB Ri Innenstadt;131;MQ 5.2 KPB Ri Neckarstadt;116;
18.02.2023 06:00;MQ 5.1 KPB Ri Innenstadt;135;MQ 5.2 KPB Ri Neckarstadt;177;
18.02.2023 07:00;MQ 5.1 KPB Ri Innenstadt;177;MQ 5.2 KPB Ri Neckarstadt;166;
18.02.2023 08:00;MQ 5.1 KPB Ri Innenstadt;228;MQ 5.2 KPB Ri Neckarstadt;232;
18.02.2023 09:00;MQ 5.1 KPB Ri Innenstadt;295;MQ 5.2 KPB Ri Neckarstadt;312;
18.02.2023 10:00;MQ 5.1 KPB Ri Innenstadt;475;MQ 5.2 KPB Ri Neckarstadt;424;
18.02.2023 11:00;MQ 5.1 KPB Ri Innenstadt;557;MQ 5.2 KPB Ri Neckarstadt;543;
18.02.2023 12:00;MQ 5.1 KPB Ri Innenstadt;652;MQ 5.2 KPB Ri Neckarstadt;576;
18.02.2023 13:00;MQ 5.1 KPB Ri Innenstadt;610;MQ 5.2 KPB Ri Neckarstadt;723;
18.02.2023 14:00;MQ 5.1 KPB Ri Innenstadt;641;MQ 5.2 KPB Ri Neckarstadt;789;
18.02.2023 15:00;MQ 5.1 KPB Ri Innenstadt;674;MQ 5.2 KPB Ri Neckarstadt;799;
18.02.2023 16:00;MQ 5.1 KPB Ri Innenstadt;601;MQ 5.2 KPB Ri Neckarstadt;726;
18.02.2023 17:00;MQ 5.1 KPB Ri Innenstadt;665;MQ 5.2 KPB Ri Neckarstadt;700;
18.02.2023 18:00;MQ 5.1 KPB Ri Innenstadt;591;MQ 5.2 KPB Ri Neckarstadt;807;
18.02.2023 19:00;MQ 5.1 KPB Ri Innenstadt;559;MQ 5.2 KPB Ri Neckarstadt;752;
18.02.2023 20:00;MQ 5.1 KPB Ri Innenstadt;546;MQ 5.2 KPB Ri Neckarstadt;769;
18.02.2023 21:00;MQ 5.1 KPB Ri Innenstadt;487;MQ 5.2 KPB Ri Neckarstadt;593;
18.02.2023 22:00;MQ 5.1 KPB Ri Innenstadt;457;MQ 5.2 KPB Ri Neckarstadt;511;
18.02.2023 23:00;MQ 5.1 KPB Ri Innenstadt;387;MQ 5.2 KPB Ri Neckarstadt;442;
18.02.2023 23:59;MQ 5.1 KPB Ri Innenstadt;324;MQ 5.2 KPB Ri Neckarstadt;436;
19.02.2023 01:00;MQ 5.1 KPB Ri Innenstadt;247;MQ 5.2 KPB Ri Neckarstadt;382;
19.02.2023 02:00;MQ 5.1 KPB Ri Innenstadt;173;MQ 5.2 KPB Ri Neckarstadt;287;
19.02.2023 03:00;MQ 5.1 KPB Ri Innenstadt;135;MQ 5.2 KPB Ri Neckarstadt;235;
19.02.2023 04:00;MQ 5.1 KPB Ri Innenstadt;120;MQ 5.2 KPB Ri Neckarstadt;163;
19.02.2023 05:00;MQ 5.1 KPB Ri Innenstadt;85;MQ 5.2 KPB Ri Neckarstadt;129;
19.02.2023 06:00;MQ 5.1 KPB Ri Innenstadt;98;MQ 5.2 KPB Ri Neckarstadt;149;
19.02.2023 07:00;MQ 5.1 KPB Ri Innenstadt;101;MQ 5.2 KPB Ri Neckarstadt;102;
19.02.2023 08:00;MQ 5.1 KPB Ri Innenstadt;82;MQ 5.2 KPB Ri Neckarstadt;86;
19.02.2023 09:00;MQ 5.1 KPB Ri Innenstadt;125;MQ 5.2 KPB Ri Neckarstadt;111;
19.02.2023 10:00;MQ 5.1 KPB Ri Innenstadt;230;MQ 5.2 KPB Ri Neckarstadt;236;
19.02.2023 11:00;MQ 5.1 KPB Ri Innenstadt;325;MQ 5.2 KPB Ri Neckarstadt;331;
19.02.2023 12:00;MQ 5.1 KPB Ri Innenstadt;418;MQ 5.2 KPB Ri Neckarstadt;380;
19.02.2023 13:00;MQ 5.1 KPB Ri Innenstadt;466;MQ 5.2 KPB Ri Neckarstadt;501;
19.02.2023 14:00;MQ 5.1 KPB Ri Innenstadt;501;MQ 5.2 KPB Ri Neckarstadt;550;
19.02.2023 15:00;MQ 5.1 KPB Ri Innenstadt;515;MQ 5.2 KPB Ri Neckarstadt;609;
19.02.2023 16:00;MQ 5.1 KPB Ri Innenstadt;537;MQ 5.2 KPB Ri Neckarstadt;534;
19.02.2023 17:00;MQ 5.1 KPB Ri Innenstadt;533;MQ 5.2 KPB Ri Neckarstadt;675;
19.02.2023 18:00;MQ 5.1 KPB Ri Innenstadt;578;MQ 5.2 KPB Ri Neckarstadt;640;
19.02.2023 19:00;MQ 5.1 KPB Ri Innenstadt;538;MQ 5.2 KPB Ri Neckarstadt;612;
19.02.2023 20:00;MQ 5.1 KPB Ri Innenstadt;417;MQ 5.2 KPB Ri Neckarstadt;564;
19.02.2023 21:00;MQ 5.1 KPB Ri Innenstadt;346;MQ 5.2 KPB Ri Neckarstadt;442;
19.02.2023 22:00;MQ 5.1 KPB Ri Innenstadt;300;MQ 5.2 KPB Ri Neckarstadt;364;
19.02.2023 23:00;MQ 5.1 KPB Ri Innenstadt;224;MQ 5.2 KPB Ri Neckarstadt;286;
19.02.2023 23:59;MQ 5.1 KPB Ri Innenstadt;123;MQ 5.2 KPB Ri Neckarstadt;203;
20.02.2023 01:00;MQ 5.1 KPB Ri Innenstadt;69;MQ 5.2 KPB Ri Neckarstadt;106;
20.02.2023 02:00;MQ 5.1 KPB Ri Innenstadt;46;MQ 5.2 KPB Ri Neckarstadt;81;
20.02.2023 03:00;MQ 5.1 KPB Ri Innenstadt;44;MQ 5.2 KPB Ri Neckarstadt;49;
20.02.2023 04:00;MQ 5.1 KPB Ri Innenstadt;36;MQ 5.2 KPB Ri Neckarstadt;40;
20.02.2023 05:00;MQ 5.1 KPB Ri Innenstadt;101;MQ 5.2 KPB Ri Neckarstadt;61;
20.02.2023 06:00;MQ 5.1 KPB Ri Innenstadt;260;MQ 5.2 KPB Ri Neckarstadt;269;
20.02.2023 07:00;MQ 5.1 KPB Ri Innenstadt;442;MQ 5.2 KPB Ri Neckarstadt;416;
20.02.2023 08:00;MQ 5.1 KPB Ri Innenstadt;545;MQ 5.2 KPB Ri Neckarstadt;515;
20.02.2023 09:00;MQ 5.1 KPB Ri Innenstadt;582;MQ 5.2 KPB Ri Neckarstadt;543;
20.02.2023 10:00;MQ 5.1 KPB Ri Innenstadt;540;MQ 5.2 KPB Ri Neckarstadt;594;
20.02.2023 11:00;MQ 5.1 KPB Ri Innenstadt;542;MQ 5.2 KPB Ri Neckarstadt;638;
20.02.2023 12:00;MQ 5.1 KPB Ri Innenstadt;523;MQ 5.2 KPB Ri Neckarstadt;444;
20.02.2023 13:00;MQ 5.1 KPB Ri Innenstadt;536;MQ 5.2 KPB Ri Neckarstadt;688;
20.02.2023 14:00;MQ 5.1 KPB Ri Innenstadt;585;MQ 5.2 KPB Ri Neckarstadt;651;
20.02.2023 15:00;MQ 5.1 KPB Ri Innenstadt;657;MQ 5.2 KPB Ri Neckarstadt;716;
20.02.2023 16:00;MQ 5.1 KPB Ri Innenstadt;764;MQ 5.2 KPB Ri Neckarstadt;833;
20.02.2023 17:00;MQ 5.1 KPB Ri Innenstadt;723;MQ 5.2 KPB Ri Neckarstadt;919;
20.02.2023 18:00;MQ 5.1 KPB Ri Innenstadt;664;MQ 5.2 KPB Ri Neckarstadt;849;
20.02.2023 19:00;MQ 5.1 KPB Ri Innenstadt;501;MQ 5.2 KPB Ri Neckarstadt;737;
20.02.2023 20:00;MQ 5.1 KPB Ri Innenstadt;425;MQ 5.2 KPB Ri Neckarstadt;630;
20.02.2023 21:00;MQ 5.1 KPB Ri Innenstadt;378;MQ 5.2 KPB Ri Neckarstadt;502;
20.02.2023 22:00;MQ 5.1 KPB Ri Innenstadt;261;MQ 5.2 KPB Ri Neckarstadt;387;
20.02.2023 23:00;MQ 5.1 KPB Ri Innenstadt;264;MQ 5.2 KPB Ri Neckarstadt;305;
20.02.2023 23:59;MQ 5.1 KPB Ri Innenstadt;135;MQ 5.2 KPB Ri Neckarstadt;191;
21.02.2023 01:00;MQ 5.1 KPB Ri Innenstadt;78;MQ 5.2 KPB Ri Neckarstadt;124;
21.02.2023 02:00;MQ 5.1 KPB Ri Innenstadt;65;MQ 5.2 KPB Ri Neckarstadt;87;
21.02.2023 03:00;MQ 5.1 KPB Ri Innenstadt;51;MQ 5.2 KPB Ri Neckarstadt;53;
21.02.2023 04:00;MQ 5.1 KPB Ri Innenstadt;45;MQ 5.2 KPB Ri Neckarstadt;52;
21.02.2023 05:00;MQ 5.1 KPB Ri Innenstadt;92;MQ 5.2 KPB Ri Neckarstadt;69;
21.02.2023 06:00;MQ 5.1 KPB Ri Innenstadt;258;MQ 5.2 KPB Ri Neckarstadt;208;
21.02.2023 07:00;MQ 5.1 KPB Ri Innenstadt;490;MQ 5.2 KPB Ri Neckarstadt;415;
21.02.2023 08:00;MQ 5.1 KPB Ri Innenstadt;539;MQ 5.2 KPB Ri Neckarstadt;530;
21.02.2023 09:00;MQ 5.1 KPB Ri Innenstadt;589;MQ 5.2 KPB Ri Neckarstadt;572;
21.02.2023 10:00;MQ 5.1 KPB Ri Innenstadt;592;MQ 5.2 KPB Ri Neckarstadt;559;
21.02.2023 11:00;MQ 5.1 KPB Ri Innenstadt;515;MQ 5.2 KPB Ri Neckarstadt;619;
21.02.2023 12:00;MQ 5.1 KPB Ri Innenstadt;535;MQ 5.2 KPB Ri Neckarstadt;636;
21.02.2023 13:00;MQ 5.1 KPB Ri Innenstadt;506;MQ 5.2 KPB Ri Neckarstadt;736;
21.02.2023 14:00;MQ 5.1 KPB Ri Innenstadt;542;MQ 5.2 KPB Ri Neckarstadt;678;
21.02.2023 15:00;MQ 5.1 KPB Ri Innenstadt;703;MQ 5.2 KPB Ri Neckarstadt;705;
21.02.2023 16:00;MQ 5.1 KPB Ri Innenstadt;708;MQ 5.2 KPB Ri Neckarstadt;736;
21.02.2023 17:00;MQ 5.1 KPB Ri Innenstadt;835;MQ 5.2 KPB Ri Neckarstadt;871;
21.02.2023 18:00;MQ 5.1 KPB Ri Innenstadt;642;MQ 5.2 KPB Ri Neckarstadt;834;
21.02.2023 19:00;MQ 5.1 KPB Ri Innenstadt;558;MQ 5.2 KPB Ri Neckarstadt;724;
21.02.2023 20:00;MQ 5.1 KPB Ri Innenstadt;443;MQ 5.2 KPB Ri Neckarstadt;563;
21.02.2023 21:00;MQ 5.1 KPB Ri Innenstadt;371;MQ 5.2 KPB Ri Neckarstadt;483;
21.02.2023 22:00;MQ 5.1 KPB Ri Innenstadt;292;MQ 5.2 KPB Ri Neckarstadt;380;
21.02.2023 23:00;MQ 5.1 KPB Ri Innenstadt;281;MQ 5.2 KPB Ri Neckarstadt;361;
21.02.2023 23:59;MQ 5.1 KPB Ri Innenstadt;182;MQ 5.2 KPB Ri Neckarstadt;264;
22.02.2023 01:00;MQ 5.1 KPB Ri Innenstadt;110;MQ 5.2 KPB Ri Neckarstadt;137;
22.02.2023 02:00;MQ 5.1 KPB Ri Innenstadt;64;MQ 5.2 KPB Ri Neckarstadt;102;
22.02.2023 03:00;MQ 5.1 KPB Ri Innenstadt;50;MQ 5.2 KPB Ri Neckarstadt;69;
22.02.2023 04:00;MQ 5.1 KPB Ri Innenstadt;44;MQ 5.2 KPB Ri Neckarstadt;63;
22.02.2023 05:00;MQ 5.1 KPB Ri Innenstadt;96;MQ 5.2 KPB Ri Neckarstadt;72;
22.02.2023 06:00;MQ 5.1 KPB Ri Innenstadt;262;MQ 5.2 KPB Ri Neckarstadt;241;
22.02.2023 07:00;MQ 5.1 KPB Ri Innenstadt;481;MQ 5.2 KPB Ri Neckarstadt;422;
22.02.2023 08:00;MQ 5.1 KPB Ri Innenstadt;580;MQ 5.2 KPB Ri Neckarstadt;548;
22.02.2023 09:00;MQ 5.1 KPB Ri Innenstadt;625;MQ 5.2 KPB Ri Neckarstadt;610;
22.02.2023 10:00;MQ 5.1 KPB Ri Innenstadt;575;MQ 5.2 KPB Ri Neckarstadt;600;
22.02.2023 11:00;MQ 5.1 KPB Ri Innenstadt;579;MQ 5.2 KPB Ri Neckarstadt;641;
22.02.2023 12:00;MQ 5.1 KPB Ri Innenstadt;512;MQ 5.2 KPB Ri Neckarstadt;664;
22.02.2023 13:00;MQ 5.1 KPB Ri Innenstadt;568;MQ 5.2 KPB Ri Neckarstadt;652;
22.02.2023 14:00;MQ 5.1 KPB Ri Innenstadt;624;MQ 5.2 KPB Ri Neckarstadt;708;
22.02.2023 15:00;MQ 5.1 KPB Ri Innenstadt;630;MQ 5.2 KPB Ri Neckarstadt;710;
22.02.2023 16:00;MQ 5.1 KPB Ri Innenstadt;658;MQ 5.2 KPB Ri Neckarstadt;856;
22.02.2023 17:00;MQ 5.1 KPB Ri Innenstadt;755;MQ 5.2 KPB Ri Neckarstadt;870;
22.02.2023 18:00;MQ 5.1 KPB Ri Innenstadt;760;MQ 5.2 KPB Ri Neckarstadt;899;
22.02.2023 19:00;MQ 5.1 KPB Ri Innenstadt;578;MQ 5.2 KPB Ri Neckarstadt;731;
22.02.2023 20:00;MQ 5.1 KPB Ri Innenstadt;480;MQ 5.2 KPB Ri Neckarstadt;644;
22.02.2023 21:00;MQ 5.1 KPB Ri Innenstadt;385;MQ 5.2 KPB Ri Neckarstadt;509;
22.02.2023 22:00;MQ 5.1 KPB Ri Innenstadt;270;MQ 5.2 KPB Ri Neckarstadt;422;
22.02.2023 23:00;MQ 5.1 KPB Ri Innenstadt;259;MQ 5.2 KPB Ri Neckarstadt;379;
22.02.2023 23:59;MQ 5.1 KPB Ri Innenstadt;141;MQ 5.2 KPB Ri Neckarstadt;233;
23.02.2023 01:00;MQ 5.1 KPB Ri Innenstadt;94;MQ 5.2 KPB Ri Neckarstadt;121;
23.02.2023 02:00;MQ 5.1 KPB Ri Innenstadt;59;MQ 5.2 KPB Ri Neckarstadt;77;
23.02.2023 03:00;MQ 5.1 KPB Ri Innenstadt;50;MQ 5.2 KPB Ri Neckarstadt;52;
23.02.2023 04:00;MQ 5.1 KPB Ri Innenstadt;42;MQ 5.2 KPB Ri Neckarstadt;47;
23.02.2023 05:00;MQ 5.1 KPB Ri Innenstadt;84;MQ 5.2 KPB Ri Neckarstadt;56;
23.02.2023 06:00;MQ 5.1 KPB Ri Innenstadt;299;MQ 5.2 KPB Ri Neckarstadt;245;
23.02.2023 07:00;MQ 5.1 KPB Ri Innenstadt;507;MQ 5.2 KPB Ri Neckarstadt;443;
23.02.2023 08:00;MQ 5.1 KPB Ri Innenstadt;647;MQ 5.2 KPB Ri Neckarstadt;558;
23.02.2023 09:00;MQ 5.1 KPB Ri Innenstadt;680;MQ 5.2 KPB Ri Neckarstadt;575;
23.02.2023 10:00;MQ 5.1 KPB Ri Innenstadt;539;MQ 5.2 KPB Ri Neckarstadt;571;
23.02.2023 11:00;MQ 5.1 KPB Ri Innenstadt;604;MQ 5.2 KPB Ri Neckarstadt;582;
23.02.2023 12:00;MQ 5.1 KPB Ri Innenstadt;524;MQ 5.2 KPB Ri Neckarstadt;651;
23.02.2023 13:00;MQ 5.1 KPB Ri Innenstadt;544;MQ 5.2 KPB Ri Neckarstadt;662;
23.02.2023 14:00;MQ 5.1 KPB Ri Innenstadt;602;MQ 5.2 KPB Ri Neckarstadt;711;
23.02.2023 15:00;MQ 5.1 KPB Ri Innenstadt;669;MQ 5.2 KPB Ri Neckarstadt;728;
23.02.2023 16:00;MQ 5.1 KPB Ri Innenstadt;703;MQ 5.2 KPB Ri Neckarstadt;853;
23.02.2023 17:00;MQ 5.1 KPB Ri Innenstadt;736;MQ 5.2 KPB Ri Neckarstadt;893;
23.02.2023 18:00;MQ 5.1 KPB Ri Innenstadt;671;MQ 5.2 KPB Ri Neckarstadt;895;
23.02.2023 19:00;MQ 5.1 KPB Ri Innenstadt;594;MQ 5.2 KPB Ri Neckarstadt;825;
23.02.2023 20:00;MQ 5.1 KPB Ri Innenstadt;453;MQ 5.2 KPB Ri Neckarstadt;659;
23.02.2023 21:00;MQ 5.1 KPB Ri Innenstadt;360;MQ 5.2 KPB Ri Neckarstadt;486;
23.02.2023 22:00;MQ 5.1 KPB Ri Innenstadt;318;MQ 5.2 KPB Ri Neckarstadt;387;
23.02.2023 23:00;MQ 5.1 KPB Ri Innenstadt;281;MQ 5.2 KPB Ri Neckarstadt;326;
23.02.2023 23:59;MQ 5.1 KPB Ri Innenstadt;154;MQ 5.2 KPB Ri Neckarstadt;253;
24.02.2023 01:00;MQ 5.1 KPB Ri Innenstadt;103;MQ 5.2 KPB Ri Neckarstadt;136;
24.02.2023 02:00;MQ 5.1 KPB Ri Innenstadt;70;MQ 5.2 KPB Ri Neckarstadt;90;
24.02.2023 03:00;MQ 5.1 KPB Ri Innenstadt;40;MQ 5.2 KPB Ri Neckarstadt;59;
24.02.2023 04:00;MQ 5.1 KPB Ri Innenstadt;56;MQ 5.2 KPB Ri Neckarstadt;55;
24.02.2023 05:00;MQ 5.1 KPB Ri Innenstadt;88;MQ 5.2 KPB Ri Neckarstadt;91;
24.02.2023 06:00;MQ 5.1 KPB Ri Innenstadt;279;MQ 5.2 KPB Ri Neckarstadt;239;
24.02.2023 07:00;MQ 5.1 KPB Ri Innenstadt;465;MQ 5.2 KPB Ri Neckarstadt;384;
24.02.2023 08:00;MQ 5.1 KPB Ri Innenstadt;562;MQ 5.2 KPB Ri Neckarstadt;516;
24.02.2023 09:00;MQ 5.1 KPB Ri Innenstadt;561;MQ 5.2 KPB Ri Neckarstadt;543;
24.02.2023 10:00;MQ 5.1 KPB Ri Innenstadt;545;MQ 5.2 KPB Ri Neckarstadt;608;
24.02.2023 11:00;MQ 5.1 KPB Ri Innenstadt;611;MQ 5.2 KPB Ri Neckarstadt;595;
24.02.2023 12:00;MQ 5.1 KPB Ri Innenstadt;599;MQ 5.2 KPB Ri Neckarstadt;753;
24.02.2023 13:00;MQ 5.1 KPB Ri Innenstadt;605;MQ 5.2 KPB Ri Neckarstadt;802;
24.02.2023 14:00;MQ 5.1 KPB Ri Innenstadt;646;MQ 5.2 KPB Ri Neckarstadt;808;
24.02.2023 15:00;MQ 5.1 KPB Ri Innenstadt;666;MQ 5.2 KPB Ri Neckarstadt;840;
24.02.2023 16:00;MQ 5.1 KPB Ri Innenstadt;707;MQ 5.2 KPB Ri Neckarstadt;887;
24.02.2023 17:00;MQ 5.1 KPB Ri Innenstadt;671;MQ 5.2 KPB Ri Neckarstadt;764;
24.02.2023 18:00;MQ 5.1 KPB Ri Innenstadt;632;MQ 5.2 KPB Ri Neckarstadt;786;
24.02.2023 19:00;MQ 5.1 KPB Ri Innenstadt;613;MQ 5.2 KPB Ri Neckarstadt;796;
24.02.2023 20:00;MQ 5.1 KPB Ri Innenstadt;553;MQ 5.2 KPB Ri Neckarstadt;702;
24.02.2023 21:00;MQ 5.1 KPB Ri Innenstadt;452;MQ 5.2 KPB Ri Neckarstadt;585;
24.02.2023 22:00;MQ 5.1 KPB Ri Innenstadt;388;MQ 5.2 KPB Ri Neckarstadt;448;
24.02.2023 23:00;MQ 5.1 KPB Ri Innenstadt;395;MQ 5.2 KPB Ri Neckarstadt;484;
24.02.2023 23:59;MQ 5.1 KPB Ri Innenstadt;280;MQ 5.2 KPB Ri Neckarstadt;391;
25.02.2023 01:00;MQ 5.1 KPB Ri Innenstadt;215;MQ 5.2 KPB Ri Neckarstadt;308;
25.02.2023 02:00;MQ 5.1 KPB Ri Innenstadt;147;MQ 5.2 KPB Ri Neckarstadt;224;
25.02.2023 03:00;MQ 5.1 KPB Ri Innenstadt;103;MQ 5.2 KPB Ri Neckarstadt;151;
25.02.2023 04:00;MQ 5.1 KPB Ri Innenstadt;80;MQ 5.2 KPB Ri Neckarstadt;130;
25.02.2023 05:00;MQ 5.1 KPB Ri Innenstadt;80;MQ 5.2 KPB Ri Neckarstadt;113;
25.02.2023 06:00;MQ 5.1 KPB Ri Innenstadt;130;MQ 5.2 KPB Ri Neckarstadt;184;
25.02.2023 07:00;MQ 5.1 KPB Ri Innenstadt;185;MQ 5.2 KPB Ri Neckarstadt;166;
25.02.2023 08:00;MQ 5.1 KPB Ri Innenstadt;196;MQ 5.2 KPB Ri Neckarstadt;224;
25.02.2023 09:00;MQ 5.1 KPB Ri Innenstadt;291;MQ 5.2 KPB Ri Neckarstadt;327;
25.02.2023 10:00;MQ 5.1 KPB Ri Innenstadt;412;MQ 5.2 KPB Ri Neckarstadt;471;
25.02.2023 11:00;MQ 5.1 KPB Ri Innenstadt;583;MQ 5.2 KPB Ri Neckarstadt;562;
