Timestamp;Object_Id;Plausibilisiert 60min.Zählung Kfz[Fzg/h];dto_VehClass1Long.dto_VehClass1Long;.;dto_VehClass1Long.dto_VehClass1Long;dto_VehClass1Long.dto_VehClass1Long
11.09.2023 01:00;MQ 6.1 FEB Ri Innenstadt;109;;MQ 6.2 FEB Ri Neckarstadt;208;
11.09.2023 02:00;MQ 6.1 FEB Ri Innenstadt;74;;MQ 6.2 FEB Ri Neckarstadt;138;
11.09.2023 03:00;MQ 6.1 FEB Ri Innenstadt;42;;MQ 6.2 FEB Ri Neckarstadt;80;
11.09.2023 04:00;MQ 6.1 FEB Ri Innenstadt;44;;MQ 6.2 FEB Ri Neckarstadt;59;
11.09.2023 05:00;MQ 6.1 FEB Ri Innenstadt;112;;MQ 6.2 FEB Ri Neckarstadt;123;
11.09.2023 06:00;MQ 6.1 FEB Ri Innenstadt;428;;MQ 6.2 FEB Ri Neckarstadt;440;
11.09.2023 07:00;MQ 6.1 FEB Ri Innenstadt;918;;MQ 6.2 FEB Ri Neckarstadt;776;
11.09.2023 08:00;MQ 6.1 FEB Ri Innenstadt;1.515,00;;MQ 6.2 FEB Ri Neckarstadt;1.261,00;
11.09.2023 09:00;MQ 6.1 FEB Ri Innenstadt;1.606,00;;MQ 6.2 FEB Ri Neckarstadt;1.282,00;
11.09.2023 10:00;MQ 6.1 FEB Ri Innenstadt;1.371,00;;MQ 6.2 FEB Ri Neckarstadt;1.336,00;
11.09.2023 11:00;MQ 6.1 FEB Ri Innenstadt;1.267,00;;MQ 6.2 FEB Ri Neckarstadt;1.203,00;
11.09.2023 12:00;MQ 6.1 FEB Ri Innenstadt;1.196,00;;MQ 6.2 FEB Ri Neckarstadt;1.383,00;
11.09.2023 13:00;MQ 6.1 FEB Ri Innenstadt;1.098,00;;MQ 6.2 FEB Ri Neckarstadt;1.387,00;
11.09.2023 14:00;MQ 6.1 FEB Ri Innenstadt;1.193,00;;MQ 6.2 FEB Ri Neckarstadt;1.322,00;
11.09.2023 15:00;MQ 6.1 FEB Ri Innenstadt;1.343,00;;MQ 6.2 FEB Ri Neckarstadt;1.415,00;
11.09.2023 16:00;MQ 6.1 FEB Ri Innenstadt;1.420,00;;MQ 6.2 FEB Ri Neckarstadt;1.649,00;
11.09.2023 17:00;MQ 6.1 FEB Ri Innenstadt;1.380,00;;MQ 6.2 FEB Ri Neckarstadt;1.717,00;
11.09.2023 18:00;MQ 6.1 FEB Ri Innenstadt;1.252,00;;MQ 6.2 FEB Ri Neckarstadt;1.606,00;
11.09.2023 19:00;MQ 6.1 FEB Ri Innenstadt;1.103,00;;MQ 6.2 FEB Ri Neckarstadt;1.376,40;
11.09.2023 20:00;MQ 6.1 FEB Ri Innenstadt;817;;MQ 6.2 FEB Ri Neckarstadt;1.342,00;
11.09.2023 21:00;MQ 6.1 FEB Ri Innenstadt;655;;MQ 6.2 FEB Ri Neckarstadt;974;
11.09.2023 22:00;MQ 6.1 FEB Ri Innenstadt;480;;MQ 6.2 FEB Ri Neckarstadt;695;
11.09.2023 23:00;MQ 6.1 FEB Ri Innenstadt;386;;MQ 6.2 FEB Ri Neckarstadt;585;
11.09.2023 23:59;MQ 6.1 FEB Ri Innenstadt;187;;MQ 6.2 FEB Ri Neckarstadt;326;
12.09.2023 01:00;MQ 6.1 FEB Ri Innenstadt;98;;MQ 6.2 FEB Ri Neckarstadt;235;
12.09.2023 02:00;MQ 6.1 FEB Ri Innenstadt;64;;MQ 6.2 FEB Ri Neckarstadt;111;
12.09.2023 03:00;MQ 6.1 FEB Ri Innenstadt;50;;MQ 6.2 FEB Ri Neckarstadt;80;
12.09.2023 04:00;MQ 6.1 FEB Ri Innenstadt;58;;MQ 6.2 FEB Ri Neckarstadt;55;
12.09.2023 05:00;MQ 6.1 FEB Ri Innenstadt;116;;MQ 6.2 FEB Ri Neckarstadt;99;
12.09.2023 06:00;MQ 6.1 FEB Ri Innenstadt;422;;MQ 6.2 FEB Ri Neckarstadt;432;
12.09.2023 07:00;MQ 6.1 FEB Ri Innenstadt;915;;MQ 6.2 FEB Ri Neckarstadt;757;
12.09.2023 08:00;MQ 6.1 FEB Ri Innenstadt;1.514,00;;MQ 6.2 FEB Ri Neckarstadt;1.262,00;
12.09.2023 09:00;MQ 6.1 FEB Ri Innenstadt;1.569,00;;MQ 6.2 FEB Ri Neckarstadt;1.347,00;
12.09.2023 10:00;MQ 6.1 FEB Ri Innenstadt;1.382,00;;MQ 6.2 FEB Ri Neckarstadt;1.148,00;
12.09.2023 11:00;MQ 6.1 FEB Ri Innenstadt;1.212,00;;MQ 6.2 FEB Ri Neckarstadt;1.200,00;
12.09.2023 12:00;MQ 6.1 FEB Ri Innenstadt;1.112,00;;MQ 6.2 FEB Ri Neckarstadt;1.260,00;
12.09.2023 13:00;MQ 6.1 FEB Ri Innenstadt;1.119,00;;MQ 6.2 FEB Ri Neckarstadt;1.361,00;
12.09.2023 14:00;MQ 6.1 FEB Ri Innenstadt;1.171,00;;MQ 6.2 FEB Ri Neckarstadt;1.448,00;
12.09.2023 15:00;MQ 6.1 FEB Ri Innenstadt;1.292,00;;MQ 6.2 FEB Ri Neckarstadt;1.528,00;
12.09.2023 16:00;MQ 6.1 FEB Ri Innenstadt;1.350,00;;MQ 6.2 FEB Ri Neckarstadt;1.664,00;
12.09.2023 17:00;MQ 6.1 FEB Ri Innenstadt;1.379,00;;MQ 6.2 FEB Ri Neckarstadt;1.697,00;
12.09.2023 18:00;MQ 6.1 FEB Ri Innenstadt;1.331,00;;MQ 6.2 FEB Ri Neckarstadt;1.729,00;
12.09.2023 19:00;MQ 6.1 FEB Ri Innenstadt;1.166,00;;MQ 6.2 FEB Ri Neckarstadt;1.459,00;
12.09.2023 20:00;MQ 6.1 FEB Ri Innenstadt;885;;MQ 6.2 FEB Ri Neckarstadt;1.133,00;
12.09.2023 21:00;MQ 6.1 FEB Ri Innenstadt;674;;MQ 6.2 FEB Ri Neckarstadt;1.018,00;
12.09.2023 22:00;MQ 6.1 FEB Ri Innenstadt;536;;MQ 6.2 FEB Ri Neckarstadt;699;
12.09.2023 23:00;MQ 6.1 FEB Ri Innenstadt;336;;MQ 6.2 FEB Ri Neckarstadt;551;
12.09.2023 23:59;MQ 6.1 FEB Ri Innenstadt;219;;MQ 6.2 FEB Ri Neckarstadt;310;
13.09.2023 01:00;MQ 6.1 FEB Ri Innenstadt;170;;MQ 6.2 FEB Ri Neckarstadt;182;
13.09.2023 02:00;MQ 6.1 FEB Ri Innenstadt;84;;MQ 6.2 FEB Ri Neckarstadt;124;
13.09.2023 03:00;MQ 6.1 FEB Ri Innenstadt;53;;MQ 6.2 FEB Ri Neckarstadt;85;
13.09.2023 04:00;MQ 6.1 FEB Ri Innenstadt;54;;MQ 6.2 FEB Ri Neckarstadt;63;
13.09.2023 05:00;MQ 6.1 FEB Ri Innenstadt;106;;MQ 6.2 FEB Ri Neckarstadt;121;
13.09.2023 06:00;MQ 6.1 FEB Ri Innenstadt;401;;MQ 6.2 FEB Ri Neckarstadt;414;
13.09.2023 07:00;MQ 6.1 FEB Ri Innenstadt;1.010,00;;MQ 6.2 FEB Ri Neckarstadt;729;
13.09.2023 08:00;MQ 6.1 FEB Ri Innenstadt;1.525,00;;MQ 6.2 FEB Ri Neckarstadt;1.308,00;
13.09.2023 09:00;MQ 6.1 FEB Ri Innenstadt;1.566,00;;MQ 6.2 FEB Ri Neckarstadt;1.281,00;
13.09.2023 10:00;MQ 6.1 FEB Ri Innenstadt;1.338,00;;MQ 6.2 FEB Ri Neckarstadt;1.212,00;
13.09.2023 11:00;MQ 6.1 FEB Ri Innenstadt;1.247,00;;MQ 6.2 FEB Ri Neckarstadt;1.176,00;
13.09.2023 12:00;MQ 6.1 FEB Ri Innenstadt;1.200,00;;MQ 6.2 FEB Ri Neckarstadt;1.307,00;
13.09.2023 13:00;MQ 6.1 FEB Ri Innenstadt;1.175,00;;MQ 6.2 FEB Ri Neckarstadt;1.408,00;
13.09.2023 14:00;MQ 6.1 FEB Ri Innenstadt;1.202,00;;MQ 6.2 FEB Ri Neckarstadt;1.570,00;
13.09.2023 15:00;MQ 6.1 FEB Ri Innenstadt;1.268,00;;MQ 6.2 FEB Ri Neckarstadt;1.477,00;
13.09.2023 16:00;MQ 6.1 FEB Ri Innenstadt;1.328,00;;MQ 6.2 FEB Ri Neckarstadt;1.605,00;
13.09.2023 17:00;MQ 6.1 FEB Ri Innenstadt;1.338,00;;MQ 6.2 FEB Ri Neckarstadt;1.692,00;
13.09.2023 18:00;MQ 6.1 FEB Ri Innenstadt;1.392,00;;MQ 6.2 FEB Ri Neckarstadt;1.702,00;
13.09.2023 19:00;MQ 6.1 FEB Ri Innenstadt;1.211,00;;MQ 6.2 FEB Ri Neckarstadt;1.541,00;
13.09.2023 20:00;MQ 6.1 FEB Ri Innenstadt;934;;MQ 6.2 FEB Ri Neckarstadt;1.104,00;
13.09.2023 21:00;MQ 6.1 FEB Ri Innenstadt;757;;MQ 6.2 FEB Ri Neckarstadt;1.051,00;
13.09.2023 22:00;MQ 6.1 FEB Ri Innenstadt;569;;MQ 6.2 FEB Ri Neckarstadt;831;
13.09.2023 23:00;MQ 6.1 FEB Ri Innenstadt;497;;MQ 6.2 FEB Ri Neckarstadt;660;
13.09.2023 23:59;MQ 6.1 FEB Ri Innenstadt;245;;MQ 6.2 FEB Ri Neckarstadt;387;
14.09.2023 01:00;MQ 6.1 FEB Ri Innenstadt;150;;MQ 6.2 FEB Ri Neckarstadt;256;
14.09.2023 02:00;MQ 6.1 FEB Ri Innenstadt;96;;MQ 6.2 FEB Ri Neckarstadt;139;
14.09.2023 03:00;MQ 6.1 FEB Ri Innenstadt;49;;MQ 6.2 FEB Ri Neckarstadt;78;
14.09.2023 04:00;MQ 6.1 FEB Ri Innenstadt;57;;MQ 6.2 FEB Ri Neckarstadt;58;
14.09.2023 05:00;MQ 6.1 FEB Ri Innenstadt;103;;MQ 6.2 FEB Ri Neckarstadt;96;
14.09.2023 06:00;MQ 6.1 FEB Ri Innenstadt;393;;MQ 6.2 FEB Ri Neckarstadt;414;
14.09.2023 07:00;MQ 6.1 FEB Ri Innenstadt;855;;MQ 6.2 FEB Ri Neckarstadt;752;
14.09.2023 08:00;MQ 6.1 FEB Ri Innenstadt;1.561,00;;MQ 6.2 FEB Ri Neckarstadt;1.287,00;
14.09.2023 09:00;MQ 6.1 FEB Ri Innenstadt;1.394,00;;MQ 6.2 FEB Ri Neckarstadt;1.374,00;
14.09.2023 10:00;MQ 6.1 FEB Ri Innenstadt;961;;MQ 6.2 FEB Ri Neckarstadt;1.122,00;
14.09.2023 11:00;MQ 6.1 FEB Ri Innenstadt;1.201,00;;MQ 6.2 FEB Ri Neckarstadt;1.201,00;
14.09.2023 12:00;MQ 6.1 FEB Ri Innenstadt;1.051,00;;MQ 6.2 FEB Ri Neckarstadt;1.323,00;
14.09.2023 13:00;MQ 6.1 FEB Ri Innenstadt;1.099,00;;MQ 6.2 FEB Ri Neckarstadt;1.445,00;
14.09.2023 14:00;MQ 6.1 FEB Ri Innenstadt;771;;MQ 6.2 FEB Ri Neckarstadt;1.531,00;
14.09.2023 15:00;MQ 6.1 FEB Ri Innenstadt;922;;MQ 6.2 FEB Ri Neckarstadt;1.486,00;
14.09.2023 16:00;MQ 6.1 FEB Ri Innenstadt;942;;MQ 6.2 FEB Ri Neckarstadt;1.902,00;
14.09.2023 17:00;MQ 6.1 FEB Ri Innenstadt;1.258,00;;MQ 6.2 FEB Ri Neckarstadt;1.767,00;
14.09.2023 18:00;MQ 6.1 FEB Ri Innenstadt;1.291,00;;MQ 6.2 FEB Ri Neckarstadt;1.691,00;
14.09.2023 19:00;MQ 6.1 FEB Ri Innenstadt;1.264,00;;MQ 6.2 FEB Ri Neckarstadt;1.561,00;
14.09.2023 20:00;MQ 6.1 FEB Ri Innenstadt;1.072,00;;MQ 6.2 FEB Ri Neckarstadt;1.278,00;
14.09.2023 21:00;MQ 6.1 FEB Ri Innenstadt;750;;MQ 6.2 FEB Ri Neckarstadt;1.184,00;
14.09.2023 22:00;MQ 6.1 FEB Ri Innenstadt;615;;MQ 6.2 FEB Ri Neckarstadt;867;
14.09.2023 23:00;MQ 6.1 FEB Ri Innenstadt;513;;MQ 6.2 FEB Ri Neckarstadt;698;
14.09.2023 23:59;MQ 6.1 FEB Ri Innenstadt;275;;MQ 6.2 FEB Ri Neckarstadt;376;
15.09.2023 01:00;MQ 6.1 FEB Ri Innenstadt;153;;MQ 6.2 FEB Ri Neckarstadt;236;
15.09.2023 02:00;MQ 6.1 FEB Ri Innenstadt;84;;MQ 6.2 FEB Ri Neckarstadt;168;
15.09.2023 03:00;MQ 6.1 FEB Ri Innenstadt;65;;MQ 6.2 FEB Ri Neckarstadt;99;
15.09.2023 04:00;MQ 6.1 FEB Ri Innenstadt;69;;MQ 6.2 FEB Ri Neckarstadt;85;
15.09.2023 05:00;MQ 6.1 FEB Ri Innenstadt;103;;MQ 6.2 FEB Ri Neckarstadt;107;
15.09.2023 06:00;MQ 6.1 FEB Ri Innenstadt;418;;MQ 6.2 FEB Ri Neckarstadt;398;
15.09.2023 07:00;MQ 6.1 FEB Ri Innenstadt;815;;MQ 6.2 FEB Ri Neckarstadt;712;
15.09.2023 08:00;MQ 6.1 FEB Ri Innenstadt;1.429,00;;MQ 6.2 FEB Ri Neckarstadt;1.227,00;
15.09.2023 09:00;MQ 6.1 FEB Ri Innenstadt;1.563,00;;MQ 6.2 FEB Ri Neckarstadt;1.240,00;
15.09.2023 10:00;MQ 6.1 FEB Ri Innenstadt;1.489,00;;MQ 6.2 FEB Ri Neckarstadt;1.201,00;
15.09.2023 11:00;MQ 6.1 FEB Ri Innenstadt;1.165,00;;MQ 6.2 FEB Ri Neckarstadt;1.297,00;
15.09.2023 12:00;MQ 6.1 FEB Ri Innenstadt;1.191,40;;MQ 6.2 FEB Ri Neckarstadt;1.375,00;
15.09.2023 13:00;MQ 6.1 FEB Ri Innenstadt;1.348,10;;MQ 6.2 FEB Ri Neckarstadt;1.559,00;
15.09.2023 14:00;MQ 6.1 FEB Ri Innenstadt;1.297,00;;MQ 6.2 FEB Ri Neckarstadt;1.534,00;
15.09.2023 15:00;MQ 6.1 FEB Ri Innenstadt;1.389,00;;MQ 6.2 FEB Ri Neckarstadt;1.558,00;
15.09.2023 16:00;MQ 6.1 FEB Ri Innenstadt;1.233,00;;MQ 6.2 FEB Ri Neckarstadt;1.527,00;
15.09.2023 17:00;MQ 6.1 FEB Ri Innenstadt;1.186,00;;MQ 6.2 FEB Ri Neckarstadt;1.479,00;
15.09.2023 18:00;MQ 6.1 FEB Ri Innenstadt;1.274,00;;MQ 6.2 FEB Ri Neckarstadt;1.551,00;
15.09.2023 19:00;MQ 6.1 FEB Ri Innenstadt;1.278,00;;MQ 6.2 FEB Ri Neckarstadt;1.473,00;
15.09.2023 20:00;MQ 6.1 FEB Ri Innenstadt;1.095,40;;MQ 6.2 FEB Ri Neckarstadt;1.222,60;
15.09.2023 21:00;MQ 6.1 FEB Ri Innenstadt;933;;MQ 6.2 FEB Ri Neckarstadt;1.088,00;
15.09.2023 22:00;MQ 6.1 FEB Ri Innenstadt;681;;MQ 6.2 FEB Ri Neckarstadt;815;
15.09.2023 23:00;MQ 6.1 FEB Ri Innenstadt;492;;MQ 6.2 FEB Ri Neckarstadt;772;
15.09.2023 23:59;MQ 6.1 FEB Ri Innenstadt;318;;MQ 6.2 FEB Ri Neckarstadt;584;
16.09.2023 01:00;MQ 6.1 FEB Ri Innenstadt;177;;MQ 6.2 FEB Ri Neckarstadt;494;
16.09.2023 02:00;MQ 6.1 FEB Ri Innenstadt;171;;MQ 6.2 FEB Ri Neckarstadt;384;
16.09.2023 03:00;MQ 6.1 FEB Ri Innenstadt;108;;MQ 6.2 FEB Ri Neckarstadt;276;
16.09.2023 04:00;MQ 6.1 FEB Ri Innenstadt;91;;MQ 6.2 FEB Ri Neckarstadt;216;
16.09.2023 05:00;MQ 6.1 FEB Ri Innenstadt;109;;MQ 6.2 FEB Ri Neckarstadt;157;
16.09.2023 06:00;MQ 6.1 FEB Ri Innenstadt;209;;MQ 6.2 FEB Ri Neckarstadt;263;
16.09.2023 07:00;MQ 6.1 FEB Ri Innenstadt;292;;MQ 6.2 FEB Ri Neckarstadt;337;
16.09.2023 08:00;MQ 6.1 FEB Ri Innenstadt;355;;MQ 6.2 FEB Ri Neckarstadt;492;
16.09.2023 09:00;MQ 6.1 FEB Ri Innenstadt;680;;MQ 6.2 FEB Ri Neckarstadt;709;
16.09.2023 10:00;MQ 6.1 FEB Ri Innenstadt;909;;MQ 6.2 FEB Ri Neckarstadt;967;
16.09.2023 11:00;MQ 6.1 FEB Ri Innenstadt;1.095,00;;MQ 6.2 FEB Ri Neckarstadt;1.086,00;
16.09.2023 12:00;MQ 6.1 FEB Ri Innenstadt;1.177,00;;MQ 6.2 FEB Ri Neckarstadt;1.170,00;
16.09.2023 13:00;MQ 6.1 FEB Ri Innenstadt;1.216,00;;MQ 6.2 FEB Ri Neckarstadt;1.284,00;
16.09.2023 14:00;MQ 6.1 FEB Ri Innenstadt;1.175,00;;MQ 6.2 FEB Ri Neckarstadt;1.157,00;
16.09.2023 15:00;MQ 6.1 FEB Ri Innenstadt;1.133,00;;MQ 6.2 FEB Ri Neckarstadt;1.242,00;
16.09.2023 16:00;MQ 6.1 FEB Ri Innenstadt;1.053,00;;MQ 6.2 FEB Ri Neckarstadt;1.234,00;
16.09.2023 17:00;MQ 6.1 FEB Ri Innenstadt;1.056,00;;MQ 6.2 FEB Ri Neckarstadt;1.211,00;
16.09.2023 18:00;MQ 6.1 FEB Ri Innenstadt;1.064,00;;MQ 6.2 FEB Ri Neckarstadt;1.197,00;
16.09.2023 19:00;MQ 6.1 FEB Ri Innenstadt;1.027,00;;MQ 6.2 FEB Ri Neckarstadt;1.236,00;
16.09.2023 20:00;MQ 6.1 FEB Ri Innenstadt;877;;MQ 6.2 FEB Ri Neckarstadt;1.146,00;
16.09.2023 21:00;MQ 6.1 FEB Ri Innenstadt;760;;MQ 6.2 FEB Ri Neckarstadt;962;
16.09.2023 22:00;MQ 6.1 FEB Ri Innenstadt;686;;MQ 6.2 FEB Ri Neckarstadt;800;
16.09.2023 23:00;MQ 6.1 FEB Ri Innenstadt;560;;MQ 6.2 FEB Ri Neckarstadt;713;
16.09.2023 23:59;MQ 6.1 FEB Ri Innenstadt;462;;MQ 6.2 FEB Ri Neckarstadt;618;
17.09.2023 01:00;MQ 6.1 FEB Ri Innenstadt;335;;MQ 6.2 FEB Ri Neckarstadt;597;
17.09.2023 02:00;MQ 6.1 FEB Ri Innenstadt;239;;MQ 6.2 FEB Ri Neckarstadt;441;
17.09.2023 03:00;MQ 6.1 FEB Ri Innenstadt;147;;MQ 6.2 FEB Ri Neckarstadt;297;
17.09.2023 04:00;MQ 6.1 FEB Ri Innenstadt;110;;MQ 6.2 FEB Ri Neckarstadt;251;
17.09.2023 05:00;MQ 6.1 FEB Ri Innenstadt;107;;MQ 6.2 FEB Ri Neckarstadt;205;
17.09.2023 06:00;MQ 6.1 FEB Ri Innenstadt;138;;MQ 6.2 FEB Ri Neckarstadt;222;
17.09.2023 07:00;MQ 6.1 FEB Ri Innenstadt;164;;MQ 6.2 FEB Ri Neckarstadt;191;
17.09.2023 08:00;MQ 6.1 FEB Ri Innenstadt;183;;MQ 6.2 FEB Ri Neckarstadt;218;
17.09.2023 09:00;MQ 6.1 FEB Ri Innenstadt;266;;MQ 6.2 FEB Ri Neckarstadt;334;
17.09.2023 10:00;MQ 6.1 FEB Ri Innenstadt;529,2;;MQ 6.2 FEB Ri Neckarstadt;576;
17.09.2023 11:00;MQ 6.1 FEB Ri Innenstadt;676,8;;MQ 6.2 FEB Ri Neckarstadt;704;
17.09.2023 12:00;MQ 6.1 FEB Ri Innenstadt;672;;MQ 6.2 FEB Ri Neckarstadt;840;
17.09.2023 13:00;MQ 6.1 FEB Ri Innenstadt;876;;MQ 6.2 FEB Ri Neckarstadt;982;
17.09.2023 14:00;MQ 6.1 FEB Ri Innenstadt;769;;MQ 6.2 FEB Ri Neckarstadt;972;
17.09.2023 15:00;MQ 6.1 FEB Ri Innenstadt;883;;MQ 6.2 FEB Ri Neckarstadt;1.055,00;
17.09.2023 16:00;MQ 6.1 FEB Ri Innenstadt;1.040,00;;MQ 6.2 FEB Ri Neckarstadt;996;
17.09.2023 17:00;MQ 6.1 FEB Ri Innenstadt;877;;MQ 6.2 FEB Ri Neckarstadt;1.019,00;
17.09.2023 18:00;MQ 6.1 FEB Ri Innenstadt;890;;MQ 6.2 FEB Ri Neckarstadt;1.183,00;
17.09.2023 19:00;MQ 6.1 FEB Ri Innenstadt;907;;MQ 6.2 FEB Ri Neckarstadt;1.115,00;
17.09.2023 20:00;MQ 6.1 FEB Ri Innenstadt;806;;MQ 6.2 FEB Ri Neckarstadt;1.267,00;
17.09.2023 21:00;MQ 6.1 FEB Ri Innenstadt;681;;MQ 6.2 FEB Ri Neckarstadt;1.003,00;
17.09.2023 22:00;MQ 6.1 FEB Ri Innenstadt;479;;MQ 6.2 FEB Ri Neckarstadt;723;
17.09.2023 23:00;MQ 6.1 FEB Ri Innenstadt;319;;MQ 6.2 FEB Ri Neckarstadt;642;
17.09.2023 23:59;MQ 6.1 FEB Ri Innenstadt;207;;MQ 6.2 FEB Ri Neckarstadt;313;
18.09.2023 01:00;MQ 6.1 FEB Ri Innenstadt;118;;MQ 6.2 FEB Ri Neckarstadt;214;
18.09.2023 02:00;MQ 6.1 FEB Ri Innenstadt;60;;MQ 6.2 FEB Ri Neckarstadt;106;
18.09.2023 03:00;MQ 6.1 FEB Ri Innenstadt;59;;MQ 6.2 FEB Ri Neckarstadt;87;
18.09.2023 04:00;MQ 6.1 FEB Ri Innenstadt;51;;MQ 6.2 FEB Ri Neckarstadt;81;
18.09.2023 05:00;MQ 6.1 FEB Ri Innenstadt;107;;MQ 6.2 FEB Ri Neckarstadt;99;
18.09.2023 06:00;MQ 6.1 FEB Ri Innenstadt;457;;MQ 6.2 FEB Ri Neckarstadt;440;
18.09.2023 07:00;MQ 6.1 FEB Ri Innenstadt;887;;MQ 6.2 FEB Ri Neckarstadt;788;
18.09.2023 08:00;MQ 6.1 FEB Ri Innenstadt;1.638,00;;MQ 6.2 FEB Ri Neckarstadt;1.302,00;
18.09.2023 09:00;MQ 6.1 FEB Ri Innenstadt;1.629,00;;MQ 6.2 FEB Ri Neckarstadt;1.321,00;
18.09.2023 10:00;MQ 6.1 FEB Ri Innenstadt;1.281,00;;MQ 6.2 FEB Ri Neckarstadt;1.220,00;
18.09.2023 11:00;MQ 6.1 FEB Ri Innenstadt;1.220,00;;MQ 6.2 FEB Ri Neckarstadt;1.178,00;
18.09.2023 12:00;MQ 6.1 FEB Ri Innenstadt;1.163,00;;MQ 6.2 FEB Ri Neckarstadt;1.342,00;
18.09.2023 13:00;MQ 6.1 FEB Ri Innenstadt;1.145,00;;MQ 6.2 FEB Ri Neckarstadt;1.415,00;
18.09.2023 14:00;MQ 6.1 FEB Ri Innenstadt;1.217,00;;MQ 6.2 FEB Ri Neckarstadt;1.469,00;
18.09.2023 15:00;MQ 6.1 FEB Ri Innenstadt;1.286,00;;MQ 6.2 FEB Ri Neckarstadt;1.499,00;
18.09.2023 16:00;MQ 6.1 FEB Ri Innenstadt;1.486,00;;MQ 6.2 FEB Ri Neckarstadt;1.632,00;
18.09.2023 17:00;MQ 6.1 FEB Ri Innenstadt;1.473,00;;MQ 6.2 FEB Ri Neckarstadt;1.725,00;
18.09.2023 18:00;MQ 6.1 FEB Ri Innenstadt;1.367,00;;MQ 6.2 FEB Ri Neckarstadt;1.763,00;
18.09.2023 19:00;MQ 6.1 FEB Ri Innenstadt;1.145,00;;MQ 6.2 FEB Ri Neckarstadt;1.458,00;
18.09.2023 20:00;MQ 6.1 FEB Ri Innenstadt;1.006,00;;MQ 6.2 FEB Ri Neckarstadt;1.217,00;
18.09.2023 21:00;MQ 6.1 FEB Ri Innenstadt;687;;MQ 6.2 FEB Ri Neckarstadt;936;
18.09.2023 22:00;MQ 6.1 FEB Ri Innenstadt;433;;MQ 6.2 FEB Ri Neckarstadt;649;
18.09.2023 23:00;MQ 6.1 FEB Ri Innenstadt;332;;MQ 6.2 FEB Ri Neckarstadt;518;
18.09.2023 23:59;MQ 6.1 FEB Ri Innenstadt;177;;MQ 6.2 FEB Ri Neckarstadt;298;
19.09.2023 01:00;MQ 6.1 FEB Ri Innenstadt;113;;MQ 6.2 FEB Ri Neckarstadt;191;
19.09.2023 02:00;MQ 6.1 FEB Ri Innenstadt;56;;MQ 6.2 FEB Ri Neckarstadt;133;
19.09.2023 03:00;MQ 6.1 FEB Ri Innenstadt;57;;MQ 6.2 FEB Ri Neckarstadt;83;
19.09.2023 04:00;MQ 6.1 FEB Ri Innenstadt;54;;MQ 6.2 FEB Ri Neckarstadt;50;
19.09.2023 05:00;MQ 6.1 FEB Ri Innenstadt;117;;MQ 6.2 FEB Ri Neckarstadt;99;
19.09.2023 06:00;MQ 6.1 FEB Ri Innenstadt;415;;MQ 6.2 FEB Ri Neckarstadt;422;
19.09.2023 07:00;MQ 6.1 FEB Ri Innenstadt;882;;MQ 6.2 FEB Ri Neckarstadt;749;
19.09.2023 08:00;MQ 6.1 FEB Ri Innenstadt;1.480,00;;MQ 6.2 FEB Ri Neckarstadt;1.282,00;
19.09.2023 09:00;MQ 6.1 FEB Ri Innenstadt;1.457,00;;MQ 6.2 FEB Ri Neckarstadt;1.215,00;
19.09.2023 10:00;MQ 6.1 FEB Ri Innenstadt;1.342,00;;MQ 6.2 FEB Ri Neckarstadt;1.273,00;
19.09.2023 11:00;MQ 6.1 FEB Ri Innenstadt;1.175,10;;MQ 6.2 FEB Ri Neckarstadt;1.220,50;
19.09.2023 12:00;MQ 6.1 FEB Ri Innenstadt;1.185,00;;MQ 6.2 FEB Ri Neckarstadt;1.346,00;
19.09.2023 13:00;MQ 6.1 FEB Ri Innenstadt;1.057,10;;MQ 6.2 FEB Ri Neckarstadt;1.497,10;
19.09.2023 14:00;MQ 6.1 FEB Ri Innenstadt;0;nOk;MQ 6.2 FEB Ri Neckarstadt;0;nOk
19.09.2023 15:00;MQ 6.1 FEB Ri Innenstadt;1.265,10;;MQ 6.2 FEB Ri Neckarstadt;1.434,30;
19.09.2023 16:00;MQ 6.1 FEB Ri Innenstadt;1.382,00;;MQ 6.2 FEB Ri Neckarstadt;1.705,00;
19.09.2023 17:00;MQ 6.1 FEB Ri Innenstadt;1.427,00;;MQ 6.2 FEB Ri Neckarstadt;1.780,00;
19.09.2023 18:00;MQ 6.1 FEB Ri Innenstadt;1.353,00;;MQ 6.2 FEB Ri Neckarstadt;1.659,00;
19.09.2023 19:00;MQ 6.1 FEB Ri Innenstadt;1.212,00;;MQ 6.2 FEB Ri Neckarstadt;1.487,00;
19.09.2023 20:00;MQ 6.1 FEB Ri Innenstadt;1.063,00;;MQ 6.2 FEB Ri Neckarstadt;1.188,00;
19.09.2023 21:00;MQ 6.1 FEB Ri Innenstadt;752;;MQ 6.2 FEB Ri Neckarstadt;985;
19.09.2023 22:00;MQ 6.1 FEB Ri Innenstadt;532;;MQ 6.2 FEB Ri Neckarstadt;786;
19.09.2023 23:00;MQ 6.1 FEB Ri Innenstadt;385;;MQ 6.2 FEB Ri Neckarstadt;583;
19.09.2023 23:59;MQ 6.1 FEB Ri Innenstadt;203;;MQ 6.2 FEB Ri Neckarstadt;348;
20.09.2023 01:00;MQ 6.1 FEB Ri Innenstadt;96;;MQ 6.2 FEB Ri Neckarstadt;184;
