Timestamp;Object_Id;Plausibilisiert 60min.Zählung Kfz[Fzg/h];dto_VehClass1Long.dto_VehClass1Long;.;dto_VehClass1Long.dto_VehClass1Long;dto_VehClass1Long.dto_VehClass1Long
28.10.2023 08:00;MQ 4.1 JBB Ri Innenstadt;330;;MQ 4.2 JBB Ri Neckarstadt;306;
28.10.2023 09:00;MQ 4.1 JBB Ri Innenstadt;441;;MQ 4.2 JBB Ri Neckarstadt;445;
28.10.2023 10:00;MQ 4.1 JBB Ri Innenstadt;588;;MQ 4.2 JBB Ri Neckarstadt;641;
28.10.2023 11:00;MQ 4.1 JBB Ri Innenstadt;714;;MQ 4.2 JBB Ri Neckarstadt;684,9;
28.10.2023 12:00;MQ 4.1 JBB Ri Innenstadt;805;;MQ 4.2 JBB Ri Neckarstadt;777;
28.10.2023 13:00;MQ 4.1 JBB Ri Innenstadt;923;;MQ 4.2 JBB Ri Neckarstadt;968;
28.10.2023 14:00;MQ 4.1 JBB Ri Innenstadt;1.043,00;;MQ 4.2 JBB Ri Neckarstadt;1.115,90;
28.10.2023 15:00;MQ 4.1 JBB Ri Innenstadt;1.011,00;;MQ 4.2 JBB Ri Neckarstadt;1.072,00;
28.10.2023 16:00;MQ 4.1 JBB Ri Innenstadt;991;;MQ 4.2 JBB Ri Neckarstadt;1.083,00;
28.10.2023 17:00;MQ 4.1 JBB Ri Innenstadt;870;;MQ 4.2 JBB Ri Neckarstadt;968,1;
28.10.2023 18:00;MQ 4.1 JBB Ri Innenstadt;945;;MQ 4.2 JBB Ri Neckarstadt;970,1;
28.10.2023 19:00;MQ 4.1 JBB Ri Innenstadt;912;;MQ 4.2 JBB Ri Neckarstadt;909,9;
28.10.2023 20:00;MQ 4.1 JBB Ri Innenstadt;889;;MQ 4.2 JBB Ri Neckarstadt;909,1;
28.10.2023 21:00;MQ 4.1 JBB Ri Innenstadt;700;;MQ 4.2 JBB Ri Neckarstadt;873;
28.10.2023 22:00;MQ 4.1 JBB Ri Innenstadt;567;;MQ 4.2 JBB Ri Neckarstadt;813,9;
28.10.2023 23:00;MQ 4.1 JBB Ri Innenstadt;535;;MQ 4.2 JBB Ri Neckarstadt;751;
28.10.2023 23:59;MQ 4.1 JBB Ri Innenstadt;445;;MQ 4.2 JBB Ri Neckarstadt;689;
29.10.2023 01:00;MQ 4.1 JBB Ri Innenstadt;409;;MQ 4.2 JBB Ri Neckarstadt;628,1;
29.10.2023 02:00;MQ 4.1 JBB Ri Innenstadt;289;;MQ 4.2 JBB Ri Neckarstadt;340;
29.10.2023 03:00;MQ 4.1 JBB Ri Innenstadt;242;;MQ 4.2 JBB Ri Neckarstadt;207,1;
29.10.2023 04:00;MQ 4.1 JBB Ri Innenstadt;184;;MQ 4.2 JBB Ri Neckarstadt;143,9;
29.10.2023 05:00;MQ 4.1 JBB Ri Innenstadt;189;;MQ 4.2 JBB Ri Neckarstadt;129;
29.10.2023 06:00;MQ 4.1 JBB Ri Innenstadt;144;;MQ 4.2 JBB Ri Neckarstadt;159;
29.10.2023 07:00;MQ 4.1 JBB Ri Innenstadt;118;;MQ 4.2 JBB Ri Neckarstadt;145;
29.10.2023 08:00;MQ 4.1 JBB Ri Innenstadt;115;;MQ 4.2 JBB Ri Neckarstadt;116;
29.10.2023 09:00;MQ 4.1 JBB Ri Innenstadt;178;;MQ 4.2 JBB Ri Neckarstadt;201;
29.10.2023 10:00;MQ 4.1 JBB Ri Innenstadt;360;;MQ 4.2 JBB Ri Neckarstadt;314,9;
29.10.2023 11:00;MQ 4.1 JBB Ri Innenstadt;417;;MQ 4.2 JBB Ri Neckarstadt;440;
29.10.2023 12:00;MQ 4.1 JBB Ri Innenstadt;542;;MQ 4.2 JBB Ri Neckarstadt;481;
29.10.2023 13:00;MQ 4.1 JBB Ri Innenstadt;608;;MQ 4.2 JBB Ri Neckarstadt;662;
29.10.2023 14:00;MQ 4.1 JBB Ri Innenstadt;632;;MQ 4.2 JBB Ri Neckarstadt;701,9;
29.10.2023 15:00;MQ 4.1 JBB Ri Innenstadt;668;;MQ 4.2 JBB Ri Neckarstadt;780,1;
29.10.2023 16:00;MQ 4.1 JBB Ri Innenstadt;619;;MQ 4.2 JBB Ri Neckarstadt;712;
29.10.2023 17:00;MQ 4.1 JBB Ri Innenstadt;724;;MQ 4.2 JBB Ri Neckarstadt;784,9;
29.10.2023 18:00;MQ 4.1 JBB Ri Innenstadt;727;;MQ 4.2 JBB Ri Neckarstadt;754;
29.10.2023 19:00;MQ 4.1 JBB Ri Innenstadt;650;;MQ 4.2 JBB Ri Neckarstadt;652,1;
29.10.2023 20:00;MQ 4.1 JBB Ri Innenstadt;526;;MQ 4.2 JBB Ri Neckarstadt;530;
29.10.2023 21:00;MQ 4.1 JBB Ri Innenstadt;437;;MQ 4.2 JBB Ri Neckarstadt;472;
29.10.2023 22:00;MQ 4.1 JBB Ri Innenstadt;329;;MQ 4.2 JBB Ri Neckarstadt;442;
29.10.2023 23:00;MQ 4.1 JBB Ri Innenstadt;252;;MQ 4.2 JBB Ri Neckarstadt;295,1;
29.10.2023 23:59;MQ 4.1 JBB Ri Innenstadt;152;;MQ 4.2 JBB Ri Neckarstadt;198;
30.10.2023 01:00;MQ 4.1 JBB Ri Innenstadt;107;;MQ 4.2 JBB Ri Neckarstadt;117,1;
30.10.2023 02:00;MQ 4.1 JBB Ri Innenstadt;57;;MQ 4.2 JBB Ri Neckarstadt;60;
30.10.2023 03:00;MQ 4.1 JBB Ri Innenstadt;48;;MQ 4.2 JBB Ri Neckarstadt;56;
30.10.2023 04:00;MQ 4.1 JBB Ri Innenstadt;33;;MQ 4.2 JBB Ri Neckarstadt;62;
30.10.2023 05:00;MQ 4.1 JBB Ri Innenstadt;160;;MQ 4.2 JBB Ri Neckarstadt;256,9;
30.10.2023 06:00;MQ 4.1 JBB Ri Innenstadt;566;;MQ 4.2 JBB Ri Neckarstadt;1.065,80;
30.10.2023 07:00;MQ 4.1 JBB Ri Innenstadt;957;;MQ 4.2 JBB Ri Neckarstadt;1.167,00;
30.10.2023 08:00;MQ 4.1 JBB Ri Innenstadt;1.296,00;;MQ 4.2 JBB Ri Neckarstadt;1.043,10;
30.10.2023 09:00;MQ 4.1 JBB Ri Innenstadt;1.161,00;;MQ 4.2 JBB Ri Neckarstadt;1.076,00;
30.10.2023 10:00;MQ 4.1 JBB Ri Innenstadt;986;;MQ 4.2 JBB Ri Neckarstadt;946;
30.10.2023 11:00;MQ 4.1 JBB Ri Innenstadt;874;;MQ 4.2 JBB Ri Neckarstadt;924,9;
30.10.2023 12:00;MQ 4.1 JBB Ri Innenstadt;943;;MQ 4.2 JBB Ri Neckarstadt;962,1;
30.10.2023 13:00;MQ 4.1 JBB Ri Innenstadt;951;;MQ 4.2 JBB Ri Neckarstadt;1.149,90;
30.10.2023 14:00;MQ 4.1 JBB Ri Innenstadt;1.125,00;;MQ 4.2 JBB Ri Neckarstadt;1.358,90;
30.10.2023 15:00;MQ 4.1 JBB Ri Innenstadt;1.410,00;;MQ 4.2 JBB Ri Neckarstadt;1.273,90;
30.10.2023 16:00;MQ 4.1 JBB Ri Innenstadt;1.344,00;;MQ 4.2 JBB Ri Neckarstadt;1.447,00;
30.10.2023 17:00;MQ 4.1 JBB Ri Innenstadt;1.038,00;;MQ 4.2 JBB Ri Neckarstadt;1.558,10;
30.10.2023 18:00;MQ 4.1 JBB Ri Innenstadt;924;;MQ 4.2 JBB Ri Neckarstadt;1.364,10;
30.10.2023 19:00;MQ 4.1 JBB Ri Innenstadt;851;;MQ 4.2 JBB Ri Neckarstadt;1.048,00;
30.10.2023 20:00;MQ 4.1 JBB Ri Innenstadt;667;;MQ 4.2 JBB Ri Neckarstadt;740;
30.10.2023 21:00;MQ 4.1 JBB Ri Innenstadt;511;;MQ 4.2 JBB Ri Neckarstadt;615;
30.10.2023 22:00;MQ 4.1 JBB Ri Innenstadt;370;;MQ 4.2 JBB Ri Neckarstadt;515;
30.10.2023 23:00;MQ 4.1 JBB Ri Innenstadt;397;;MQ 4.2 JBB Ri Neckarstadt;367;
30.10.2023 23:59;MQ 4.1 JBB Ri Innenstadt;281;;MQ 4.2 JBB Ri Neckarstadt;222;
31.10.2023 01:00;MQ 4.1 JBB Ri Innenstadt;166;;MQ 4.2 JBB Ri Neckarstadt;162,1;
31.10.2023 02:00;MQ 4.1 JBB Ri Innenstadt;96;;MQ 4.2 JBB Ri Neckarstadt;76;
31.10.2023 03:00;MQ 4.1 JBB Ri Innenstadt;79;;MQ 4.2 JBB Ri Neckarstadt;70;
31.10.2023 04:00;MQ 4.1 JBB Ri Innenstadt;85;;MQ 4.2 JBB Ri Neckarstadt;77;
31.10.2023 05:00;MQ 4.1 JBB Ri Innenstadt;142;;MQ 4.2 JBB Ri Neckarstadt;297,8;
31.10.2023 06:00;MQ 4.1 JBB Ri Innenstadt;548;;MQ 4.2 JBB Ri Neckarstadt;1.007,90;
31.10.2023 07:00;MQ 4.1 JBB Ri Innenstadt;980;;MQ 4.2 JBB Ri Neckarstadt;1.206,90;
31.10.2023 08:00;MQ 4.1 JBB Ri Innenstadt;1.275,00;;MQ 4.2 JBB Ri Neckarstadt;1.212,00;
31.10.2023 09:00;MQ 4.1 JBB Ri Innenstadt;1.156,00;;MQ 4.2 JBB Ri Neckarstadt;1.057,10;
31.10.2023 10:00;MQ 4.1 JBB Ri Innenstadt;1.005,00;;MQ 4.2 JBB Ri Neckarstadt;1.001,10;
31.10.2023 11:00;MQ 4.1 JBB Ri Innenstadt;957;;MQ 4.2 JBB Ri Neckarstadt;943,9;
31.10.2023 12:00;MQ 4.1 JBB Ri Innenstadt;1.011,00;;MQ 4.2 JBB Ri Neckarstadt;1.067,00;
31.10.2023 13:00;MQ 4.1 JBB Ri Innenstadt;1.037,00;;MQ 4.2 JBB Ri Neckarstadt;1.159,10;
31.10.2023 14:00;MQ 4.1 JBB Ri Innenstadt;1.216,00;;MQ 4.2 JBB Ri Neckarstadt;1.433,90;
31.10.2023 15:00;MQ 4.1 JBB Ri Innenstadt;1.495,00;;MQ 4.2 JBB Ri Neckarstadt;1.440,00;
31.10.2023 16:00;MQ 4.1 JBB Ri Innenstadt;1.393,00;;MQ 4.2 JBB Ri Neckarstadt;1.566,00;
31.10.2023 17:00;MQ 4.1 JBB Ri Innenstadt;855;;MQ 4.2 JBB Ri Neckarstadt;1.610,90;
31.10.2023 18:00;MQ 4.1 JBB Ri Innenstadt;856;;MQ 4.2 JBB Ri Neckarstadt;1.319,30;
31.10.2023 19:00;MQ 4.1 JBB Ri Innenstadt;902;;MQ 4.2 JBB Ri Neckarstadt;1.166,90;
31.10.2023 20:00;MQ 4.1 JBB Ri Innenstadt;611;;MQ 4.2 JBB Ri Neckarstadt;797;
31.10.2023 21:00;MQ 4.1 JBB Ri Innenstadt;606;;MQ 4.2 JBB Ri Neckarstadt;718,1;
31.10.2023 22:00;MQ 4.1 JBB Ri Innenstadt;503;;MQ 4.2 JBB Ri Neckarstadt;642;
31.10.2023 23:00;MQ 4.1 JBB Ri Innenstadt;506;;MQ 4.2 JBB Ri Neckarstadt;622,1;
31.10.2023 23:59;MQ 4.1 JBB Ri Innenstadt;464;;MQ 4.2 JBB Ri Neckarstadt;472;
01.11.2023 01:00;MQ 4.1 JBB Ri Innenstadt;352;;MQ 4.2 JBB Ri Neckarstadt;415;
01.11.2023 02:00;MQ 4.1 JBB Ri Innenstadt;306;;MQ 4.2 JBB Ri Neckarstadt;287;
01.11.2023 03:00;MQ 4.1 JBB Ri Innenstadt;260;;MQ 4.2 JBB Ri Neckarstadt;222;
01.11.2023 04:00;MQ 4.1 JBB Ri Innenstadt;221;;MQ 4.2 JBB Ri Neckarstadt;179;
01.11.2023 05:00;MQ 4.1 JBB Ri Innenstadt;260;;MQ 4.2 JBB Ri Neckarstadt;207;
01.11.2023 06:00;MQ 4.1 JBB Ri Innenstadt;240;;MQ 4.2 JBB Ri Neckarstadt;312;
01.11.2023 07:00;MQ 4.1 JBB Ri Innenstadt;316;;MQ 4.2 JBB Ri Neckarstadt;250;
01.11.2023 08:00;MQ 4.1 JBB Ri Innenstadt;135;;MQ 4.2 JBB Ri Neckarstadt;181;
01.11.2023 09:00;MQ 4.1 JBB Ri Innenstadt;228;;MQ 4.2 JBB Ri Neckarstadt;210;
01.11.2023 10:00;MQ 4.1 JBB Ri Innenstadt;323;;MQ 4.2 JBB Ri Neckarstadt;325,9;
01.11.2023 11:00;MQ 4.1 JBB Ri Innenstadt;432;;MQ 4.2 JBB Ri Neckarstadt;428;
01.11.2023 12:00;MQ 4.1 JBB Ri Innenstadt;529;;MQ 4.2 JBB Ri Neckarstadt;484;
01.11.2023 13:00;MQ 4.1 JBB Ri Innenstadt;541;;MQ 4.2 JBB Ri Neckarstadt;662,9;
01.11.2023 14:00;MQ 4.1 JBB Ri Innenstadt;657;;MQ 4.2 JBB Ri Neckarstadt;805,9;
01.11.2023 15:00;MQ 4.1 JBB Ri Innenstadt;789;;MQ 4.2 JBB Ri Neckarstadt;776,9;
01.11.2023 16:00;MQ 4.1 JBB Ri Innenstadt;705;;MQ 4.2 JBB Ri Neckarstadt;735,1;
01.11.2023 17:00;MQ 4.1 JBB Ri Innenstadt;698;;MQ 4.2 JBB Ri Neckarstadt;770;
01.11.2023 18:00;MQ 4.1 JBB Ri Innenstadt;738;;MQ 4.2 JBB Ri Neckarstadt;771,9;
01.11.2023 19:00;MQ 4.1 JBB Ri Innenstadt;669;;MQ 4.2 JBB Ri Neckarstadt;755;
01.11.2023 20:00;MQ 4.1 JBB Ri Innenstadt;560;;MQ 4.2 JBB Ri Neckarstadt;524,1;
01.11.2023 21:00;MQ 4.1 JBB Ri Innenstadt;459;;MQ 4.2 JBB Ri Neckarstadt;504;
01.11.2023 22:00;MQ 4.1 JBB Ri Innenstadt;393;;MQ 4.2 JBB Ri Neckarstadt;534,1;
01.11.2023 23:00;MQ 4.1 JBB Ri Innenstadt;368;;MQ 4.2 JBB Ri Neckarstadt;298;
01.11.2023 23:59;MQ 4.1 JBB Ri Innenstadt;209;;MQ 4.2 JBB Ri Neckarstadt;188,1;
02.11.2023 01:00;MQ 4.1 JBB Ri Innenstadt;118;;MQ 4.2 JBB Ri Neckarstadt;120;
02.11.2023 02:00;MQ 4.1 JBB Ri Innenstadt;82;;MQ 4.2 JBB Ri Neckarstadt;82;
02.11.2023 03:00;MQ 4.1 JBB Ri Innenstadt;49;;MQ 4.2 JBB Ri Neckarstadt;60;
02.11.2023 04:00;MQ 4.1 JBB Ri Innenstadt;58;;MQ 4.2 JBB Ri Neckarstadt;63;
02.11.2023 05:00;MQ 4.1 JBB Ri Innenstadt;139;;MQ 4.2 JBB Ri Neckarstadt;257,9;
02.11.2023 06:00;MQ 4.1 JBB Ri Innenstadt;522;;MQ 4.2 JBB Ri Neckarstadt;1.020,90;
02.11.2023 07:00;MQ 4.1 JBB Ri Innenstadt;922;;MQ 4.2 JBB Ri Neckarstadt;1.114,80;
02.11.2023 08:00;MQ 4.1 JBB Ri Innenstadt;1.269,00;;MQ 4.2 JBB Ri Neckarstadt;1.172,20;
02.11.2023 09:00;MQ 4.1 JBB Ri Innenstadt;1.159,00;;MQ 4.2 JBB Ri Neckarstadt;1.169,90;
02.11.2023 10:00;MQ 4.1 JBB Ri Innenstadt;1.022,00;;MQ 4.2 JBB Ri Neckarstadt;1.016,10;
02.11.2023 11:00;MQ 4.1 JBB Ri Innenstadt;955;;MQ 4.2 JBB Ri Neckarstadt;961,9;
02.11.2023 12:00;MQ 4.1 JBB Ri Innenstadt;969;;MQ 4.2 JBB Ri Neckarstadt;1.080,90;
02.11.2023 13:00;MQ 4.1 JBB Ri Innenstadt;930;;MQ 4.2 JBB Ri Neckarstadt;1.109,10;
02.11.2023 14:00;MQ 4.1 JBB Ri Innenstadt;1.149,00;;MQ 4.2 JBB Ri Neckarstadt;1.329,90;
02.11.2023 15:00;MQ 4.1 JBB Ri Innenstadt;1.452,00;;MQ 4.2 JBB Ri Neckarstadt;1.405,00;
02.11.2023 16:00;MQ 4.1 JBB Ri Innenstadt;1.303,00;;MQ 4.2 JBB Ri Neckarstadt;1.385,90;
02.11.2023 17:00;MQ 4.1 JBB Ri Innenstadt;1.014,00;;MQ 4.2 JBB Ri Neckarstadt;1.617,00;
02.11.2023 18:00;MQ 4.1 JBB Ri Innenstadt;997;;MQ 4.2 JBB Ri Neckarstadt;1.536,00;
02.11.2023 19:00;MQ 4.1 JBB Ri Innenstadt;888;;MQ 4.2 JBB Ri Neckarstadt;1.113,10;
02.11.2023 20:00;MQ 4.1 JBB Ri Innenstadt;664;;MQ 4.2 JBB Ri Neckarstadt;804,1;
02.11.2023 21:00;MQ 4.1 JBB Ri Innenstadt;521;;MQ 4.2 JBB Ri Neckarstadt;571;
02.11.2023 22:00;MQ 4.1 JBB Ri Innenstadt;485;;MQ 4.2 JBB Ri Neckarstadt;605;
02.11.2023 23:00;MQ 4.1 JBB Ri Innenstadt;407;;MQ 4.2 JBB Ri Neckarstadt;394;
02.11.2023 23:59;MQ 4.1 JBB Ri Innenstadt;295;;MQ 4.2 JBB Ri Neckarstadt;236;
03.11.2023 01:00;MQ 4.1 JBB Ri Innenstadt;181;;MQ 4.2 JBB Ri Neckarstadt;158;
03.11.2023 02:00;MQ 4.1 JBB Ri Innenstadt;72;;MQ 4.2 JBB Ri Neckarstadt;85;
03.11.2023 03:00;MQ 4.1 JBB Ri Innenstadt;77;;MQ 4.2 JBB Ri Neckarstadt;78;
03.11.2023 04:00;MQ 4.1 JBB Ri Innenstadt;69;;MQ 4.2 JBB Ri Neckarstadt;84;
03.11.2023 05:00;MQ 4.1 JBB Ri Innenstadt;140;;MQ 4.2 JBB Ri Neckarstadt;278,9;
03.11.2023 06:00;MQ 4.1 JBB Ri Innenstadt;498;;MQ 4.2 JBB Ri Neckarstadt;955,8;
03.11.2023 07:00;MQ 4.1 JBB Ri Innenstadt;867;;MQ 4.2 JBB Ri Neckarstadt;1.114,00;
03.11.2023 08:00;MQ 4.1 JBB Ri Innenstadt;1.161,00;;MQ 4.2 JBB Ri Neckarstadt;1.040,00;
03.11.2023 09:00;MQ 4.1 JBB Ri Innenstadt;1.029,00;;MQ 4.2 JBB Ri Neckarstadt;984;
03.11.2023 10:00;MQ 4.1 JBB Ri Innenstadt;988;;MQ 4.2 JBB Ri Neckarstadt;1.002,90;
03.11.2023 11:00;MQ 4.1 JBB Ri Innenstadt;927;;MQ 4.2 JBB Ri Neckarstadt;997;
03.11.2023 12:00;MQ 4.1 JBB Ri Innenstadt;1.042,00;;MQ 4.2 JBB Ri Neckarstadt;1.062,00;
03.11.2023 13:00;MQ 4.1 JBB Ri Innenstadt;1.106,00;;MQ 4.2 JBB Ri Neckarstadt;1.309,90;
03.11.2023 14:00;MQ 4.1 JBB Ri Innenstadt;1.211,00;;MQ 4.2 JBB Ri Neckarstadt;1.574,90;
03.11.2023 15:00;MQ 4.1 JBB Ri Innenstadt;1.444,00;;MQ 4.2 JBB Ri Neckarstadt;1.428,10;
03.11.2023 16:00;MQ 4.1 JBB Ri Innenstadt;1.239,00;;MQ 4.2 JBB Ri Neckarstadt;1.402,10;
03.11.2023 17:00;MQ 4.1 JBB Ri Innenstadt;1.016,00;;MQ 4.2 JBB Ri Neckarstadt;1.346,00;
03.11.2023 18:00;MQ 4.1 JBB Ri Innenstadt;1.101,00;;MQ 4.2 JBB Ri Neckarstadt;1.310,10;
03.11.2023 19:00;MQ 4.1 JBB Ri Innenstadt;906;;MQ 4.2 JBB Ri Neckarstadt;1.038,00;
03.11.2023 20:00;MQ 4.1 JBB Ri Innenstadt;751;;MQ 4.2 JBB Ri Neckarstadt;891;
03.11.2023 21:00;MQ 4.1 JBB Ri Innenstadt;603;;MQ 4.2 JBB Ri Neckarstadt;682,1;
03.11.2023 22:00;MQ 4.1 JBB Ri Innenstadt;514;;MQ 4.2 JBB Ri Neckarstadt;634,9;
03.11.2023 23:00;MQ 4.1 JBB Ri Innenstadt;574;;MQ 4.2 JBB Ri Neckarstadt;564;
03.11.2023 23:59;MQ 4.1 JBB Ri Innenstadt;468;;MQ 4.2 JBB Ri Neckarstadt;415;
04.11.2023 01:00;MQ 4.1 JBB Ri Innenstadt;305;;MQ 4.2 JBB Ri Neckarstadt;333;
04.11.2023 02:00;MQ 4.1 JBB Ri Innenstadt;227;;MQ 4.2 JBB Ri Neckarstadt;226,1;
04.11.2023 03:00;MQ 4.1 JBB Ri Innenstadt;159;;MQ 4.2 JBB Ri Neckarstadt;184,9;
04.11.2023 04:00;MQ 4.1 JBB Ri Innenstadt;123;;MQ 4.2 JBB Ri Neckarstadt;136,1;
04.11.2023 05:00;MQ 4.1 JBB Ri Innenstadt;146;;MQ 4.2 JBB Ri Neckarstadt;176;
04.11.2023 06:00;MQ 4.1 JBB Ri Innenstadt;215;;MQ 4.2 JBB Ri Neckarstadt;296;
04.11.2023 07:00;MQ 4.1 JBB Ri Innenstadt;375;;MQ 4.2 JBB Ri Neckarstadt;333;
04.11.2023 08:00;MQ 4.1 JBB Ri Innenstadt;326;;MQ 4.2 JBB Ri Neckarstadt;316,9;
04.11.2023 09:00;MQ 4.1 JBB Ri Innenstadt;480;;MQ 4.2 JBB Ri Neckarstadt;459;
04.11.2023 10:00;MQ 4.1 JBB Ri Innenstadt;665;;MQ 4.2 JBB Ri Neckarstadt;668,9;
04.11.2023 11:00;MQ 4.1 JBB Ri Innenstadt;807;;MQ 4.2 JBB Ri Neckarstadt;861;
04.11.2023 12:00;MQ 4.1 JBB Ri Innenstadt;848;;MQ 4.2 JBB Ri Neckarstadt;850,1;
04.11.2023 13:00;MQ 4.1 JBB Ri Innenstadt;951;;MQ 4.2 JBB Ri Neckarstadt;954,9;
04.11.2023 14:00;MQ 4.1 JBB Ri Innenstadt;1.062,00;;MQ 4.2 JBB Ri Neckarstadt;1.102,00;
04.11.2023 15:00;MQ 4.1 JBB Ri Innenstadt;1.078,00;;MQ 4.2 JBB Ri Neckarstadt;1.122,90;
04.11.2023 16:00;MQ 4.1 JBB Ri Innenstadt;992;;MQ 4.2 JBB Ri Neckarstadt;1.122,10;
04.11.2023 17:00;MQ 4.1 JBB Ri Innenstadt;908;;MQ 4.2 JBB Ri Neckarstadt;1.063,00;
04.11.2023 18:00;MQ 4.1 JBB Ri Innenstadt;975;;MQ 4.2 JBB Ri Neckarstadt;1.078,10;
04.11.2023 19:00;MQ 4.1 JBB Ri Innenstadt;852;;MQ 4.2 JBB Ri Neckarstadt;914;
04.11.2023 20:00;MQ 4.1 JBB Ri Innenstadt;690;;MQ 4.2 JBB Ri Neckarstadt;726;
04.11.2023 21:00;MQ 4.1 JBB Ri Innenstadt;569;;MQ 4.2 JBB Ri Neckarstadt;664,1;
04.11.2023 22:00;MQ 4.1 JBB Ri Innenstadt;514;;MQ 4.2 JBB Ri Neckarstadt;571;
04.11.2023 23:00;MQ 4.1 JBB Ri Innenstadt;525;;MQ 4.2 JBB Ri Neckarstadt;474;
04.11.2023 23:59;MQ 4.1 JBB Ri Innenstadt;391;;MQ 4.2 JBB Ri Neckarstadt;435;
05.11.2023 01:00;MQ 4.1 JBB Ri Innenstadt;401;;MQ 4.2 JBB Ri Neckarstadt;380,1;
05.11.2023 02:00;MQ 4.1 JBB Ri Innenstadt;301;;MQ 4.2 JBB Ri Neckarstadt;306;
05.11.2023 03:00;MQ 4.1 JBB Ri Innenstadt;215;;MQ 4.2 JBB Ri Neckarstadt;229;
05.11.2023 04:00;MQ 4.1 JBB Ri Innenstadt;182;;MQ 4.2 JBB Ri Neckarstadt;170;
05.11.2023 05:00;MQ 4.1 JBB Ri Innenstadt;199;;MQ 4.2 JBB Ri Neckarstadt;127;
05.11.2023 06:00;MQ 4.1 JBB Ri Innenstadt;167;;MQ 4.2 JBB Ri Neckarstadt;175;
05.11.2023 07:00;MQ 4.1 JBB Ri Innenstadt;172;;MQ 4.2 JBB Ri Neckarstadt;146;
05.11.2023 08:00;MQ 4.1 JBB Ri Innenstadt;67;;MQ 4.2 JBB Ri Neckarstadt;101;
05.11.2023 09:00;MQ 4.1 JBB Ri Innenstadt;177;;MQ 4.2 JBB Ri Neckarstadt;181;
05.11.2023 10:00;MQ 4.1 JBB Ri Innenstadt;334;;MQ 4.2 JBB Ri Neckarstadt;316,9;
05.11.2023 11:00;MQ 4.1 JBB Ri Innenstadt;439;;MQ 4.2 JBB Ri Neckarstadt;446;
05.11.2023 12:00;MQ 4.1 JBB Ri Innenstadt;580;;MQ 4.2 JBB Ri Neckarstadt;499,9;
05.11.2023 13:00;MQ 4.1 JBB Ri Innenstadt;673;;MQ 4.2 JBB Ri Neckarstadt;614,1;
05.11.2023 14:00;MQ 4.1 JBB Ri Innenstadt;645;;MQ 4.2 JBB Ri Neckarstadt;708,9;
05.11.2023 15:00;MQ 4.1 JBB Ri Innenstadt;660;;MQ 4.2 JBB Ri Neckarstadt;767,1;
05.11.2023 16:00;MQ 4.1 JBB Ri Innenstadt;663;;MQ 4.2 JBB Ri Neckarstadt;799;
05.11.2023 17:00;MQ 4.1 JBB Ri Innenstadt;698;;MQ 4.2 JBB Ri Neckarstadt;797,9;
05.11.2023 18:00;MQ 4.1 JBB Ri Innenstadt;715;;MQ 4.2 JBB Ri Neckarstadt;811,1;
05.11.2023 19:00;MQ 4.1 JBB Ri Innenstadt;666;;MQ 4.2 JBB Ri Neckarstadt;656;
05.11.2023 20:00;MQ 4.1 JBB Ri Innenstadt;534;;MQ 4.2 JBB Ri Neckarstadt;592;
05.11.2023 21:00;MQ 4.1 JBB Ri Innenstadt;441;;MQ 4.2 JBB Ri Neckarstadt;518,9;
05.11.2023 22:00;MQ 4.1 JBB Ri Innenstadt;385;;MQ 4.2 JBB Ri Neckarstadt;469,1;
05.11.2023 23:00;MQ 4.1 JBB Ri Innenstadt;262;;MQ 4.2 JBB Ri Neckarstadt;275,1;
05.11.2023 23:59;MQ 4.1 JBB Ri Innenstadt;175;;MQ 4.2 JBB Ri Neckarstadt;183;
06.11.2023 01:00;MQ 4.1 JBB Ri Innenstadt;90;;MQ 4.2 JBB Ri Neckarstadt;120;
06.11.2023 02:00;MQ 4.1 JBB Ri Innenstadt;53;;MQ 4.2 JBB Ri Neckarstadt;75;
06.11.2023 03:00;MQ 4.1 JBB Ri Innenstadt;27;;MQ 4.2 JBB Ri Neckarstadt;56;
06.11.2023 04:00;MQ 4.1 JBB Ri Innenstadt;42;;MQ 4.2 JBB Ri Neckarstadt;61;
06.11.2023 05:00;MQ 4.1 JBB Ri Innenstadt;154;;MQ 4.2 JBB Ri Neckarstadt;261,8;
06.11.2023 06:00;MQ 4.1 JBB Ri Innenstadt;583;;MQ 4.2 JBB Ri Neckarstadt;1.072,90;
06.11.2023 07:00;MQ 4.1 JBB Ri Innenstadt;1.055,00;;MQ 4.2 JBB Ri Neckarstadt;1.165,90;
06.11.2023 08:00;MQ 4.1 JBB Ri Innenstadt;1.533,00;;MQ 4.2 JBB Ri Neckarstadt;1.266,00;
06.11.2023 09:00;MQ 4.1 JBB Ri Innenstadt;1.299,00;;MQ 4.2 JBB Ri Neckarstadt;1.211,10;
06.11.2023 10:00;MQ 4.1 JBB Ri Innenstadt;1.008,00;;MQ 4.2 JBB Ri Neckarstadt;998;
06.11.2023 11:00;MQ 4.1 JBB Ri Innenstadt;931;;MQ 4.2 JBB Ri Neckarstadt;1.012,00;
06.11.2023 12:00;MQ 4.1 JBB Ri Innenstadt;912;;MQ 4.2 JBB Ri Neckarstadt;1.007,00;
06.11.2023 13:00;MQ 4.1 JBB Ri Innenstadt;933;;MQ 4.2 JBB Ri Neckarstadt;1.120,80;
